"","V1"
"1",""
"2"," Frau Kollegin Lindholz, ich habe Sie richtig verstanden:"
"3"," Sie möchten keine Zwischenfragen zulassen."
"4","Andrea Lindholz:"
"5","Genau."
"6"," — Wir begrenzen mit dem Geordnete-Rückkehr-Gesetz die Zuwanderung."
"7"," Ja, wir haben den Aufenthalt in AnKER-Einrichtungen geregelt."
"8"," Wir sind teilweise härter; aber wir sind an anderer Stelle großzügiger."
"9"," Mit dem F schaffen wir mehr legale Möglichkeiten, nach Deutschland zu kommen, und mit dem Gesetz zur Beschäftigungsduldung geben wir denjenigen, die hier sind, die sich gut integriert haben, die unser Land so schnell nicht mehr verlassen werden, bessere Perspektiven."
"10"," Das hat die Wirtschaft gefordert."
"11"," Das haben die Arbeitgeber gefordert."
"12"," Das haben die Wohlfahrtsverbände gefordert."
"13"," Und das setzen wir auch um."
"14"," Ja, an mancher Stelle ist mehr Härte; aber es gibt an anderer Stelle auch wesentlich mehr Chancen."
"15"," Deswegen bitte ich alle Kolleginnen und Kollegen von Union und SPD, dem Gesamtpaket heute zuzustimmen."
"16"," Es enthält viele gute Regelungen."
"17"," Nicht jeder von uns ist mit jeder Regelung einverstanden; aber es ist ein großes und ein wichtiges Paket — auch für die Zukunft."
"18","Vielen Dank."
"19"," Präsident Dr.
 Wolfgang "
