"","V1"
"1",""
"2","Jetzt erteile ich das Wort zur Geschäftsordnung dem Kollegen Michael Grosse-Brömer, CDU/CSU."
"3"," Michael Grosse-Brömer:"
"4","Sehr geehrter Herr Präsident! Liebe Kolleginnen und Kollegen! Lieber Herr Kollege Korte, auch energisch vorgetragener Unsinn bleibt Unsinn."
"5"," Das ist die erste Feststellung."
"6"," Zweite Feststellung:"
"7"," Sie haben so ein schönes Hobby, Angeln."
"8"," Ich hätte Ihnen gewünscht, Sie hätten heute den Sonnenaufgang beim Angeln verbracht und vielleicht nicht diesen Unsinn erklärt."
"9"," Vor allen Dingen brauche ich eines von Ihnen überhaupt nicht:"
"10"," Anregungen, wie ich mich als frei gewählter Abgeordneter zu verhalten habe."
"11"," Da arbeiten Sie in IhrerMichael Grosse-BrömerFraktion mal manches nach."
"12"," Schönen Dank für diese Anregung! Das mit dem energisch vorgetragenen Unsinn sage ich auch gleich präventiv mit Blick auf die Kollegin Haßelmann, die nach mir sprechen wird, allerdings auf eine etwas freundlichere und nettere Art."
"13"," Ich hoffe, sie erspart sich solche Anregungen, die ich von Ihnen nun schon gar nicht brauche."
"14","Nun zur Sache, weil dies eine Geschäftsordnungsdebatte ist und nicht eine Anregung, wie sich die SPD verhalten sollte."
"15"," Ich kann mich an kaum einen Bundesparteitag der Linken erinnern, der ohne massiven Streit vonstattengegangen ist."
"16"," Kehren Sie einmal vor Ihrer eigenen Tür! Da müssen Sie erst den Besen suchen und haben noch wochenlang zu tun."
"17"," Nun zur Geschäftsordnung."
"18"," Bei allen Vorlagen, die wir heute beraten und die Sie wieder absetzen wollen, werden die Fristen der Geschäftsordnung eingehalten."
"19"," Diese Vorschriften haben wir im Übrigen gemeinsam mit Ihnen und mit allen hier verabredet."
"20"," Das heißt, Sie kritisieren die Einhaltung von Vorschriften, denen Sie selbst zugestimmt haben."
"21"," Dazu sage ich nur:"
"22"," Wenn Sie die Gesetzentwürfe gelesen haben — ob Sie das getan haben, weiß ich nicht —, dann haben Sie es verschwiegen, oder Sie wissen nicht, wovon Sie reden."
"23"," Die Gesetzentwürfe waren teilweise vor Monaten im Kabinett, das Fachkräfteei 1 t im Dezember 2018."
"24"," ove Oh Gott, wie überstürzt beraten! Aber vielleicht haben wir da eine unterschiedliche Auffassung von Arbeit und Beratungszeit."
"25"," Es kann ja auch sein, dass Sie langer brauchen als wir, bis Sie irgendwas verstanden haben."
"26"," Aber kurz war es auf jeden Fall nicht."
"27"," Zum Datenaustauschgesetz."
"28"," Man kann ja darüber reden, wie man will."
"29"," Am 4."
"30"," April fand die erste Lesung statt, also öffentliche Beratung und Behandlung."
"31"," Die Anhörung war am 13."
"32"," Mai."
"33"," Auch da hatten Sie doch ein bisschen Zeit, nachzuarbeiten."
"34","Jetzt nur noch mal so — das ist ja das Beste bei der ganzen Geschichte; das hat der Herr Korte auch vergessen zu erwahnen —:"
"35"," Sie kritisieren unsere Vorlagen und die Anhörung, haben aber selbst eigene Vorlagen dazugesetzt."
"36"," Dafür reichte offensichtlich die Zeit."
"37"," Jetzt wollen Sie die wieder absetzen."
"38"," Haben Sie denn auch Probleme, Ihre eigenen Vorlagen in der Zeit zu verstehen, oder was? Ich begreife es nicht."
"39"," Ich finde es auch nicht besonders schlüssig."
"40"," Ihre Argumentation passt vorne und hinten nicht."
"41"," Ich habe schon das Gefühl, Sie wollten hier nur mal wieder reden, damit Sie der SPD ein paar Vorschläge machen können."
"42"," Die, glaube ich, sind nicht darauf angewiesen."
"43"," Ich will einmal sagen:"
"44"," Ihre Absetzungsanträge sind nicht nur Unsinn, sie würden auch zu konkreten Problemen in unserem Land führen."
"45"," Nehmen wir zum Beispiel die Entfristung des Integrationsgesetzes."
"46"," Wenn wir das heute nicht beschließen, wird die Wohnsitzauflage im August auslaufen."
"47"," Vielleicht wollen Sie, dass die ganzen Menschen in Deutschland sich auf den Weg in die großen Städte machen, insbesondere nach Berlin."
"48"," Wir habenMichael Grosse-Brémerja in Berlin eine unglaublich erfolgreiche Regierung von Rot-Rot-Grün."
"49"," Die wissen dann auch, damit umzugehen."
"50","Ich will nur mal sagen:"
"51"," Mit Rot-Grün ist man linkes und rotes und grünes Ungemach gewohnt."
"52"," Ich glaube, leider steht uns das jetzt auch in Bremen bevor."
"53"," Das ist ja so eine Geschichte:"
"54"," Man setzt auf grünes Licht und steht vor der dunkelroten Ampel."
"55"," Das ist ja vielleicht auch eine mögliche Erkenntnis der letzten Tage:"
"56"," Das grüne Licht führt zu dunkelroten Ampeln."
"57","Aber, liebe Kolleginnen und Kollegen, dazu sage ich:"
"58"," Täglich grüßt das Murmeltier."
"59"," — Was schön ist:"
"60"," Sie haben diesmal angefangen und nicht Frau Haßelmann."
"61"," Deswegen hatte ich jetzt eine neue Inspiration."
"62"," Was bleibt, ist:"
"63"," Die Absetzungsanträge von Grünen und Linken bleiben formal unbegründet, in der Sache schädlich."
"64"," Klug, wie wir sind, lehnen wir sie deshalb ab."
"65","Vielen Dank."
"66"," Präsident Dr.
 Wolfgang "
