"","V1"
"1",""
"2","Für die Fraktion der AfD hat das Wort der Kollege Martin Reichardt."
"3"," Martin Reichardt:"
"4","Sehr geehrter Herr Präsident! Sehr geehrte Damen und Herren! Gestern in der Debatte zur Einbringung von Kinderrechten in das Grundgesetz ist hier ja die Formulierung „Kinder sind unsere Zukunft“ geradezu inflationär benutzt worden."
"5"," Sie wurde nicht nur inflationär benutzt, sie wurde leider auch heuchlerisch benutzt."
"6"," Grüne, SPD und Linke heucheln hier ständig ihre Familienfreundlichkeit, um auf der anderen Seite die traditionelle Familie in den Grundfesten zu erschüttern."
"7"," Ich sage es Ihnen ganz eindeutig:"
"8"," Wer Vater, Mutter und Kinder als Familie negiert, der setzt die Axt an die Grundlagen unserer Gesellschaft und der wird stets und ständig mit unserem Widerstand zu rechnen haben."
"9"," Die ehemaligen Volksparteien haben es zugelassen, dass die familienfeindliche Ideologie der Links-Grünen überall in der Gesellschaft eingedrungen ist."
"10"," Frau Ministerin Giffey hat sie übernommen."
"11"," Auf dem Regenbogenportal des Ministeriums werden jetzt Lehrer aufgefordert, die Begriffe „Vater“ und „Mutter“ durch „Elternteil 1“ und „Elternteil 2“ zu ersetzen."
"12"," Meine Damen und Herren, alle Menschen in Deutschland wissen doch, dass ,, Vater“ und „Mutter“ nicht durch grünen und linken intellektuellen Mumpitz zu ersetzen sind."
"13"," „Vater“ und „Mutter“, das sind die Begriffe, die in Form von „Mama“ und „Papa“ jedes Kind als Erstes spricht, und wir werden nicht zulassen, dass diese Begriffe von Ihnen auf dem Genderaltar geopfert werden."
"14"," Ich will Ihnen noch etwas sagen:"
"15"," Eindrucksvoller als mit solchen Dingen können Sie Ihre ideologische Verblendung tiberhaupt nicht ins Volk tragen, meine Damen und Herren."
"16"," Der Grünenantrag „Vielfalt leben“ maßt sich nun den Vertretungsanspruch hinsichtlich einer Menschengruppe an, den ich persönlich in diesem Umfang überhaupt nicht sehe."
"17"," Ich kann Ihnen eins sagen:"
"18"," Die Homosexuellen in unserer Partei sind genau das, was sie sind — sie sind Teil der Gesellschaft, sie sind ein integraler Teil der Partei, und sie brauchen nicht Ihren ideologischen Unsinn, der das alles mit dem Bade ausschüttet."
"19"," Tatsächlich, meine Damen und Herren von den Grünen, ist es doch gerade Ihre Politik, die durch den Import extrem homophober religiöser Minderheiten nach Deutschland die Bedrohung für die Menschen herbeiführt, die Sie hier überall schützen wollen."
"20","Das sollten Sie einfach endlich einmal anerkennen."
"21"," Nun möchte ich Ihnen sagen:"
"22"," Im Unterschied zum Antrag des Linksblocks, der ja wieder mal versucht, unsere Gesellschaft in ein Sammelsurium von Kleinstgruppen aufzulösen, ist unser Antrag „Babys willkommen heißen, Familie leben“ staatstragend und gesellschaftsverbindend."
"23"," Es ist ein Antrag für die Freiheit, besonders für die Freiheit junger Familien, Kinder zu bekommen und großzuziehen."
"24"," Es ist ein Antrag für Wärme und Aufmerksamkeit für Familien in unserem Land, für Eltern und Kinder."
"25"," Eltern und Kinder müssen doch in Deutschland wieder spüren:"
"26"," Ihr seid wichtig."
"27"," Ihr seid willkommen."
"28"," Wir hier sind da, um euch zu helfen."
"29"," — Das muss die Botschaft sein."
"30"," Familien werden doch nicht nur auf dem Wohnungsmarkt diskriminiert, in Anzeigen wie „Es wird nur an kinderlose Paare vermietet“ und Ähnlichem, sondern auch von der Regierung."
"31"," Bereits 2001 hat das Bundesverfassungsgericht im Pflegeversicherungsurteil ange Martin Reichardtmahnt, dass die Benachteiligung von Familien in den Sozialversicherungssystemen zu beenden ist."
"32"," Was ist bisher passiert? Nichts."
"33"," Auch hier sagen wir der Regierung:"
"34"," Machen Sie endlich Ihre Hausaufgaben! Sorgen Sie für Gerechtigkeit für unsere Familien! Und verschlafen Sie nicht die Entwicklungen! Außerdem fordern wir, dass Gesetze auf Familienfreundlichkeit und Kinderfreundlichkeit überprüft werden."
"35"," Hier ist als ganz besonders wichtig der Bereich der Kinderpornografie zu nennen."
"36","Vizepräsident Dr.
 Hans-Peter "
