"","V1"
"1",""
"2","Damit kommen wir zur Abstimmung über den Absetzungsantrag der Fraktionen Bündnis 90/Die Grünen und Die Linke."
"3"," Wer stimmt dafür, die genannten Punkte von der Tagesordnung heute abzusetzen? — Wer stimmt dagegen? — Dann ist der Antrag gegen die Stimmen von Bündnis 90/Die Grünen und Die Linke mit den Stimmen der übrigen Fraktionen abgelehnt."
"4","Damit rufe ich die Zusatzpunkte 12 bis 14 auf:"
"5","ZP 12 Zweite und dritte Beratung des von der Bundesregierung eingebrachten Entwurfs eines Zweiten Gesetzes zur besseren Durchsetzung der Ausreisepflicht Drucksachen 19/10047, 19/10506 Beschlussempfehlung und Bericht des Ausschusses für Inneres und HeimatDrucksache 19/10706 ZP 13 Zweite und dritte Beratung des von der Bundesregierung eingebrachten Entwurfs eines Zweiten Gesetzes zur Verbesserung der Registrierung und des Datenaustausches zu aufenthalts- und asylrechtlichen ZweckenDrucksache 19/8752Beschlussempfehlung und Bericht des Ausschusses für Inneres und HeimatDrucksache 19/10705ZP 14 Zweite und dritte Beratung des von der Bundesregierung eingebrachten Entwurfs eines Gesetzes zur Entfristung des IntegrationsgesetzesDrucksachen 19/8692, 19/9764Beschlussempfehlung und Bericht des Ausschusses für Inneres und HeimatDrucksache 19/10704Über den Gesetzentwurf der Bundesregierung zur besseren Durchsetzung der Ausreisepflicht werden wir später namentlich abstimmen."
"6","Nach einer interfraktionellen Vereinbarung sind für die Aussprache 60 Minuten vorgesehen."
"7"," — Ich sehe keinen Widerspruch."
"8"," Dann ist das so beschlossen."
"9","Ich bitte diejenigen, die an der Debatte nicht teilnehmen wollen, den Saal zu verlassen."
"10"," Diejenigen, die im Saal sind, darf ich bitten, die Plätze einzunehmen."
"11","Ich eröffne die Aussprache und erteile das Wort dem Bundesminister des Innern, für Bau und Heimat, Horst Seehofer."
"12"," Horst Seehofer, Bundesminister des Innern, für Bau und Heimat:"
"13","Herr Präsident! Liebe Kolleginnen und Kollegen! Die Herausforderungen der weltweiten Migration erfordern ein System der Ordnung."
"14"," Mit diesem Migrationspaket, das wir heute beraten — schade, dass wir es in verschiedenen Zeitabschnitten beraten —, wird für die Bundesrepublik Deutschland ein Regelwerk geschaffen, ein Regelwerk, das die Gesichtspunkte der Humanität und Ordnung beinhaltet, ein Regelwerk, das ich in dieser Form in keinem anderen Land Europas kenne."
"15"," Es ist eine Zäsur in unserer Migrationspolitik, der Auftakt dafür, dass wir die Ziele, die wir mit der Migrationspolitik verbinden, noch besser erfüllen können Bundesminister Horst Seehofer als in der Vergangenheit."
"16"," Meine Damen und Herren, nachdem wir bei der Zuwanderung schon im letzten Jahr weit von dem Zielkorridor, den wir innerhalb der Koalition vereinbart hatten, entfernt waren, werden wir diesen Zielkorridor von 180 000 bis 220 000 Migranten nach den neuesten Zahlen, die mir vorliegen, auch in diesem Jahr nicht erreichen."
"17"," Das ist schon ein Erfolg; denn, meine Damen und Herren, kein Land auf dieser Welt kann unbegrenzt Flüchtlinge aufnehmen."
