"","V1"
"1",""
"2"," Vielen Dank."
"3"," — Nächster Redner in der Debatte ist für die Fraktion Die Linke der Kollege Dr."
"4"," Andre Hahn."
"5"," Dr."
"6"," Andre Hahn:"
"7","Herr Präsident! Meine Damen und Herren! Was die AfD-Fraktion heute vorhat, ist ebenso durchsichtig wie zynisch."
"8"," Sie führt einen grotesken Streit um das Wort „Hetzjagd“, um den Blick auf das Wesentliche zu verschleiern."
"9"," Die AfD verdreht Tatsachen, um die gewalttätigen und rassistischen Übergriffe im vergangenen Jahr in Chemnitz zu verharmlosen."
"10"," Und die AfD möchte heute offenbar eine Gedenkstunde für Hans-Georg Maaßen, den gescheiterten Präsidenten des Bundesamtes für Verfassungsschutz, veranstalten, den sie immer noch als Kronzeugen für ihre Position ansieht."
"11"," Ich bin sehr sicher:"
"12"," Das alles wird der AfD nicht gelingen."
"13"," Meine Damen und Herren, rufen wir uns die Ereignisse des vergangenen August noch einmal in Erinnerung."
"14"," Am Rande des Stadtfestes 2018 eskaliert ein nächtlicher Streit."
"15"," Drei Männer kommen schwerverletzt ins Krankenhaus, ein 35-Jähriger stirbt an den Folgen der Auseinandersetzung."
"16"," Dieses tragische Ereignis wird in den darauffolgenden Tagen in beispielloser Weise von AfD, Pegida und weiteren rechtsextremen Parteien und Gruppierungen für sogenannte Trauermärsche instrumentalisiert, die am Ende in Hetzjagden gegen Migrantinnen und Migranten münden."
"17","Umso erschreckender war es, wie Teile der Politik sich zu den Ereignissen in Chemnitz verhalten haben."
"18"," Eigentlich hätte es quer durch die Republik einen Aufschrei geben müssen."
"19"," Stattdessen hielt Sachsens Ministerpräsident Michael Kretschmer eine Regierungserklärung, in der er allen Ernstes behauptete — Zitat —:"
"20"," Es gab keinen Mob, keine Hetzjagd, und es gab keine Pogrome in dieser Stadt."
"21"," - Dann wandte sich Hans-Georg Maaßen — damals noch amtierender Präsident des Bundesamtes für Verfassungsschutz — über die „Bild“-Zeitung mit der grotesken Behauptung an die Öffentlichkeit, bei dem Video aus Chemnitz, das einen Übergriff auf Migranten dokumentiert, könnte es sich um eine gezielte Falschinformation handeln, und stellte sich ohne Prüfung der Sachlage auf die Seite derjenigen, die von Fake News und Lügenpresse sprechen."
"22"," Dann gab es mit Horst Seehofer auch noch einen Bundesinnenminister, der erst tagelang zu den Vorfällen schwieg, dann sogar Verständnis für den rechten Mob zeigte und schließlich die Migration zur Mutter aller Probleme erklärte."
"23","Für uns als Linke ist klar:"
"24"," Rassismus bekämpft man nicht dadurch, dass man Rassisten nach dem Mund redet."
"25"," Rassismus bekämpft man, indem man klare Kante gegen die Gefahr von rechts zeigt."
"26"," Meine Damen und Herren, nicht die Migration ist das Problem."
"27"," Die gesellschaftliche Entsolidarisierung, der ungezügelte Hass, der sich auch in sogenannten sozialen Medien artikuliert und auf den Straßen entlädt, die wachsende Unzufriedenheit mit der herrschenden Politik, die sich die AfD zunutze macht, das sind die größten Gefahren unserer heutigen Zeit."
"28"," Aber zum Glück gibt es viele Menschen, die für ein anderes, ein solidarisches und weltoffenes Deutschland stehen."
"29"," Mehr als 60 000 Personen kamen Anfang September vergangenen Jahres unter dem Motto „Wir sind mehr“ in Chemnitz zusammen, um ein Zeichen gegen Rassismus zu setzen."
"30"," Ich finde es einfach nur skandalös, dass dieses großartige Ereignis nunmehr Eingang in den aktuellen Verfassungsschutzbericht aus Sachsen gefunden hat, weil eine Band wie Feine Sahne Fischfilet dort aufgetreten ist."
"31"," Man muss sich das einmal vorstellen:"
"32"," Der Verfassungsschutz sagt, wenn es auf einer Demonstration mehrfach Rufe wie „Nazis raus!“ gebe, dann sei das eine linksextremistische Position."
"33"," Dr."
"34"," André Hahn Dieser Verfassungsschutz ist völlig inakzeptabel."
"35"," Ich finde es unerträglich, wie der sächsische Verfassungsschutz auf diese Weise Menschen diskreditiert, die aufstehen und sich Rassismus und Antisemitismus entgegenstellen."
"36"," Ihnen gilt daher unsere Solidarität."
"37"," Im Übrigen stehe auch ich persönlich weiterhin für die Forderung:"
"38"," Nazis raus, aus den Köpfen wie aus den Parlamenten! Ich möchte mich an dieser Stelle auch ausdrücklich an die Bandmitglieder von Feine Sahne Fischfilet wenden:"
"39"," Über Musikstile mag man streiten."
"40"," Aber euer Engagement gegen rechts finde ich einfach nur großartig.
 Macht weiter so! Meine Damen und Herren, mit der AfD sitzt inzwischen eine Partei im Bundestag, die mit rassistischen Äußerungen, mit nationalistischen und geschichtsrelativierenden Aussagen provoziert und versucht, die Grenzen dessen, was in diesem Land ——Vizepräsident Thomas "
