"","V1"
"1",""
"2"," Vielen Dank."
"3"," — Als Nächster spricht für die Fraktion der SPD der Kollege Dr."
"4"," Lars Castellucci."
"5"," Dr."
"6"," Lars Castellucci:"
"7","Vielen Dank."
"8"," — Herr Präsident! Meine sehr verehrten Damen und Herren! Liebe Kolleginnen und Kollegen! Deutschland ist ein Einwanderungsland."
"9"," Einwanderung braucht Regeln, sonst läuft sie ungeregelt, und mit diesem F tz schaffen wir diese Regeln für unser Land."
"10"," Es ist t höchste Zeit."
"11"," Es ist ein guter Tag für Deutschland, dass wir das heute tun."
"12"," Wir regeln, dass auch beruflich Qualifizierte in unser Land kommen können, nicht nur die HöchstqualifiziertenDr."
"13"," Lars Castellucciund diejenigen, die schon einen hochdotierten Arbeitsvertrag in der Tasche haben."
"14"," Wir regeln, dass Menschen zur Suche nach Arbeit oder zur Suche nach einer Ausbildung nach Deutschland kommen können."
"15"," Wir regeln auch, dass Menschen, die sich hier über einen Asylantrag nach Deutschland begeben und festgestellt haben, dass sie kein Asylrecht haben, aber langwierige Verfahren erdulden mussten, die begonnen haben, sich hier zu integrieren, die hier arbeiten, die hier ihren Lebensunterhalt sichern können, hier auch ein Bleiberecht haben."
"16"," Niemand versteht, dass wir einerseits Menschen aus dem Ausland anwerben, während wir gegenüber Menschen, die sich hier gut integriert haben und arbeiten, eine Abschiebung vollziehen."
"17"," Es ist gut, dass wir diese Regelung heute hier verabschieden können."
"18"," Wir haben nun eine gesetzliche Grundlage, Einwanderung nach Deutschland zu steuern."
"19"," Diese Einwanderung ist an strenge Voraussetzungen gebunden."
"20"," Das soll auch so sein."
"21"," Wir wollen behutsam vorgehen, und wir können nachsteuern, wenn das der Bedarf ergibt."
"22"," Ich halte das für angemessen."
"23"," Ich halte es für pragmatisch."
"24"," Wir können dabei flexibel bleiben."
"25"," Das nenne ich ein modernes Einwanderungsrecht."
"26"," Seit ich in den Bundestag gewählt wurde, setze ich mich dafür ein, dass wir legale Wege nach Deutschland eröffnen, auch um die irreguläre Migration zurückzudrängen, dass wir Geschäftsmodelle bekämpfen, bei denen Menschen in den Herkunftsländern vorgegaukelt wird, dass sie hier eine gute Zukunft haben und hier willkommen sind, egal ob sie die Voraussetzungen erfüllen."
"27"," Diese Menschen lassen oft alles zurück und müssen ihr Geld für Schlepperorganisationen ausgeben."
"28"," Am Ende werden sie auf Boote geschickt, die für die See nicht tauglich sind, und dort werden sie sich selbst überlassen, nur um am Ende, wenn sie es schaffen, festzustellen, dass es vergeblich war."
"29"," Wir müssen diese Geschäftsmodelle unterbrechen."
"30"," Das geht nicht mit Abschottung."
"31"," Das geht, indem wir legale Wege eröffnen."
"32"," Das tun wir mit diesem Einwanderungsgesetz."
"33"," Deswegen ist es gut, dass es heute verabschiedet wird.
 Vizepräsident Thomas "
