"","V1"
"1",""
"2"," Nächster Redner ist der Kollege Thorsten Frei, CDU/ CSU."
"3"," Thorsten Frei:"
"4","Herr Präsident! Liebe Kolleginnen und Kollegen! Wir beraten heute Morgen ein umfangreiches Gesetzespaket - sieben Gesetze, 500 Seiten Gesetzestext —, mit dem wir die Fachkräftezuwanderung nach Deutschland auf eine völlig neue Grundlage stellen und mit dem darüber hinaus geltendes Recht tatsächlich umgesetzt wird, und zwar für diejenigen, die in Deutschland ohne eine Bleibeperspektive sind."
"5"," Deshalb ist dieses Gesetz und das gesamte Paket, das wir heute Vormittag beraten, ein großer Erfolg für die Koalition, und zwar für alle drei sie tragenden Parteien, meine sehr verehrten Damen und Herren."
"6"," Es ist in der Tat so, wie es der Bundesinnenminister gesagt hat:"
"7"," Dieses Paket muss zusammengelesen werden."
"8"," Man muss beides zusammendenken."
"9"," Die Regelungen, um Menschen, die mit Kompetenz und Leistungsbereitschaft dieses Land gemeinsam mit uns voranbringen möchten, Möglichkeiten zur Einwanderung in den Arbeitsmarkt zu eröffnen, und gleichzeitig die Regelungen, um die Menschen, die nicht schutzbedürftig sind und auch keine Bleibeperspektive haben, zeitnah wieder außer Landes zu bringen, gehören zusammen."
"10"," Das ist eine schlüssige und in sich konsistente Einwanderungspolitik."
"11"," Dafür steht diese Koalition, liebe Kolleginnen und Kollegen."
"12"," Deswegen haben wir entschieden, uns zu überlegen, wie wir die richtigen Grundlagen dafür schaffen können, dass auch Menschen von außerhalb Europas in unseren Arbeitsmarkt einwandern."
"13","Wir sind uns auch einig, dass wir dort mehr Härte brauchen, wo diejenigen, die nicht schutzbedürftig und nicht bleibeberechtigt sind, außer Landes müssen."
"14"," Das beginnt schon bei der Einreise nach Deutschland."
"15"," Darauf sind wir bisher kaum eingegangen."
"16"," Da geht es beispielsweise darum, dass dem Asylrecht in Europa jedenfalls eine Erkenntnis zugrunde liegt:"
"17"," Es gibt kein Recht, in dem Land Asyl zu beantragen, wo man es gerade möchte; vielmehr macht man das dort, wo man das erste Mal europäischen Boden betreten hat."
"18"," Deshalb ist es nur konsequent, dass wir hier handeln, dass wir denen, die rechtswidrig bei uns um Asyl gebeten haben, abgesenkte Leistungen zumuten, und dass wir denen, die bereits einen Schutzstatus in einem anderen Land haben, im Prinzip nichts mehr geben, bis auf die Rückfahrkarte."
"19"," Damit begrenzen wir Binnenmigration in Europa, und das ist auch absolut notwendig."
"20"," Präsident Dr.
 Wolfgang "
