"","V1"
"1",""
"2","Vielen Dank."
"3"," — Nächste Rednerin ist für die Fraktion Bündnis 90/Die Grünen die Kollegin Monika Lazar."
"4"," Monika Lazar:"
"5","Herr Präsident! Liebe Kolleginnen und Kollegen! Die durchscheinende Absicht der AfD, den Vorfall in Chemnitz Ende August letzten Jahres hetzerisch und polarisierend zu thematisieren, ist nicht aufgegangen."
"6"," Wie es in Chemnitz wirklich war, haben schon die Kolleginnen und Kollegen Susann Rüthrich, Detlef Müller und André Hahn berichtet."
"7"," Ich selber war auch mit dabei und spare mir jetzt die Schilderung, die ich in meiner letzten Rede zum Thema Chemnitz ausgeführt habe."
"8","Zu Ihrer vermeintlich Großen Anfrage."
"9"," Es ist eigentlich nur interessant, welche Fragen Sie nicht gestellt haben."
"10"," Warum fragen Sie nicht, wie sich seit dem Vorfall in Chemnitz die rechtsextreme Gewalt entwickelt hat? Sie ist deutlich gestiegen."
"11"," Die Opferberatungsstellen haben deutschlandweit 93 Taten gezählt, davon allein 34 in Chemnitz."
"12"," Warum fragen Sie nicht, ob sich seither das rechtsextreme Personenpotenzial erhöht hat? Das ist nämlich der Fall."
"13"," Warum fragen Sie nicht nach den Fällen, in denen Menschen und Journalisten der Medien beschimpft und eingeschüchtert wurden? Das ist alles passiert und dokumentiert."
"14"," Warum fragen Sie nicht danach, von wie vielen Menschen der Hitlergruß gezeigt wurde? Auch das ist passiert und steht jetzt sogar im sächsischen Verfassungsschutzbericht."
"15"," Aber das scheint Sie nicht zu interessieren."
"16"," Ihnen geht es nur um Hetze, Spaltung und Polarisierung."
"17"," Die Vorfälle in Chemnitz haben die Bürgerinnen und Bürger beschäftigt und ein Nachdenken und eine Diskussion in der Stadtgesellschaft darüber ausgelöst, wie wir miteinander umgehen und gemeinsam leben wollen."
"18"," Es gilt, gemeinsam tragfähige Lösungen für die Zukunft zu finden."
"19"," Dazu können auch die politischen Diskussionen der nächsten Wochen und Monate vor der Landtagswahl in Sachsen genutzt werden."
"20"," Mit den Menschen reden und gemeinsam ein Konzept zu erarbeiten, das ist wichtig."
"21"," Das brauchen wir."
"22","Wir Grüne wollen Menschen stärken, die sich unter teilweise schwierigen Bedingungen bürgerschaftlich engagieren."
"23"," Wir fordern eine niedrigschwellige, verlässliche politische und finanzielle Unterstützung der Zivilgesellschaft im städtischen und im ländlichen Bereich."
"24"," Zum Schluss möchte ich eine Einladung für das Konzert „#wirsindmehr“ Anfang Juli in Chemnitz aussprechen."
"25"," Ich hoffe, wir sehen uns alle; denn wir sind mehr.
 Vizepräsident Thomas "
