"","V1"
"1",""
"2"," Der Kollege Stephan Pilsinger ist der letzte Redner zu diesem Tagesordnungspunkt."
"3"," Stephan Pilsinger:"
"4","Herr Präsident! Meine Damen und Herren! Der jetzige Tagesordnungspunkt widmet sich der Forderung nach verschiedenen Aktionsplänen."
"5"," Es geht um den Schutz von geschlechtlicher, sexueller Vielfalt - Anträge der Grünen und der FDP -, Schutz der Ehe — Antrag der AfD -, Schutz von Familien und Schutz von Kindern — Antrag der AfD -, Schutz der geschlechtlichen sexuellen Vielfalt in der EU - Antrag der FDP."
"6","Nun wird niemand etwas gegen das Verteidigen schützenswerter Güter sagen."
"7"," Ich hätte auch einige Ideen für Aktionspläne — für sinnvolle."
"8"," Mir drängt sich aber die Frage auf, ob es immer ein solches Label braucht, um bessere Politik zu machen."
"9"," Ich stelle Aktionspläne nicht grundsätzlich infrage, wichtiger ist aber, dass die Ergebnisse der Politik stimmen."
"10"," An diesen Ergebnissen sollten wir uns messen lassen, und das können wir auch."
"11","Heute geht es um das Thema „geschlechtliche Vielfalt““ oder konkret:"
"12"," Wie verhindern wir Diskriminierung, Anfeindung oder Gewalt, die gegen sexuelle Identität gerichtet ist? Ich denke, die Ergebnisse der Politik in den letzten Jahren können sich sehen lassen."
"13"," Einige Beispiele dazu:"
"14"," Wir haben ein Diskriminierungsverbot verwirklicht im Allgemeinen Gleichbehandlungsgesetz."
"15"," Wir haben die Möglichkeit der dritten Geschlechtsoption für intergeschlechtliche Menschen."
"16"," Wir haben die Möglichkeit der Heirat für Paare gleichen Geschlechts."
"17"," Die Gesetzgebung des $ 175 Strafgesetzbuch ist längst abgeschafft worden."
"18"," Wir stehen in den letzten Abstimmungen zur Reform des Transsexuellengesetzes."
"19"," — Das sind wichtige Punkte."
"20"," Auch wenn sicherlich nicht immer alles perfekt ist, sollten wir diese grundsoliden Fortschritte keinesfalls ignorieren."
"21"," Jetzt aber Aktionspläne, gerne mit der Forderung angereichert, etwas ins Grundgesetz aufzunehmen."
"22"," So beantragen die Grünen, man möge die sexuelle Identität in den Gleichheitsartikel der Verfassung aufnehmen."
"23"," Man kann geteilter Meinung sein, ob das eine sinnvolle Handlung ist oder einfach nur ein Label."
"24"," Ich persönlich bin der Meinung, dass wir Regeln, die längst de facto kodifiziert sind, nicht ins Grundgesetz aufnehmen müssen, sonst besteht die Gefahr des Wettstreits um die Durchsetzung symbolischer Regeln in unserer Verfassung, auch wenn diese bereits der Rechtswirklichkeit entsprechen."
"25"," Sie mö Stephan Pilsingergen einwenden, dass das Ganze zwar rechtlich langst verbindlich, aber in manchen Milieus nicht angekommen ist."
"26"," Das ist bedauerlich."
"27"," Da wird aber auch ein neuer Passus in der Verfassung nicht helfen; denn Toleranz kann man nicht verordnen."
"28"," Der Weg zu mehr Toleranz führt nicht über symbolhafte Grundgesetzänderungen."
"29"," Was das Thema „Kinder, Ehe und Familie“ angeht, möchte ich anmerken:"
"30"," Das ist janun wirklich ein zentrales Feld der Bundesregierung."
"31"," Vor gut einem Monat haben wir das Gesetz zur zielgenauen Stärkung von Familien und ihren Kindern verabschiedet."
"32"," Das Starke-Familien-Gesetz erreicht die Stärkung durch die Neugestaltung des Kinderzuschlags und die Verbesserung der Leistungen für Bildung und Teilhabe."
"33"," Im Januar ist das Gesetz zur Weiterentwicklung der Qualität und zur Teilhabe in den Kinderbetreuungseinrichtungen, das sogenannte Gute-KiTa-Gesetz in Kraft getreten."
"34"," Die Reihe lässt sich weiter fortsetzen:"
"35"," die Mütterrente, das Elterngeld Plus, die Flexibilisierung der Elternzeit, die Anhebung des Kindergelds, die Erhöhung des Entlastungsbetrags für Alleinerziehende, die Erhöhung des Kinderzuschlags, die Reform des Unterhaltsvorschussgesetzes, das Gesetz zur besseren Vereinbarkeit von Familie, Pflege und Beruf, das Bundesprogramm ,,KitaPlus“, das Programm „Vereinbarkeit von Familie und Beruf gestalten“, die Erhöhung der Mittel für die Bundesstiftung „Mutter und Kind — Schutz des ungeborenen Lebens“, die Studie zu den psychischen Folgen von Abtreibungen."
"36","All das sind Projekte dieser und der letzten Wahlperiode."
"37"," Nur im Hinblick auf die Redezeit führe ich viele der weiteren Maßnahmen nicht mehr auf."
"38"," Sie sehen:"
"39"," Wir brauchen das, was Sie bundesweiten Aktionsplan nennen, nicht."
"40"," Wir sorgen dafür, dass familienpolitisch auch wirklich etwas passiert."
"41","Die drei Oppositionsparteien fordern den Schutz von Familien und Kindern, der Ehe und der geschlechtlichen sexuellen Vielfalt."
"42"," Die Koalitionsfraktionen nehmen die angesprochenen Felder wirklich ernst."
"43"," Wir stehen für den Schutz von Ehe, von Familien und von Kindern."
"44"," Wir stehen fur den Schutz vor Diskriminierung, vor Anfeindung und Gewalt aufgrund der sexuellen Identitat, und wir machen auch die Politik dafür."
"45","Vielen Dank."
"46","Vizeprasident Dr.
 Hans-Peter "
