"","V1"
"1",""
"2"," Okay."
"3"," Dr."
"4"," Lars Castellucci:"
"5","Das, was wir heute verabschieden, ist noch nicht das Einwanderungsrecht aus einem Guss, es ist noch nicht das Einwanderungsgesetzbuch - ich sage für die SPD-Fraktion zu, dass wir daran weiter arbeiten werden -, aber es ist ein riesengroßer Schritt nach vorne; es ist ein guter Tag für unser Land."
"6"," Ich möchte etwas zum Fachkräftebedarf sagen."
"7"," Da ist ja von Desinformationen geredet worden."
"8"," Sie reden immer von Desinformationen, weil Sie sich damit bestens auskennen."
"9"," Aber wir machen Politik — gestützt auf die Fakten, die wir haben."
"10"," Hier geht es darum, dass wir in die Zukunft schauen müssen."
"11"," Niemand kann wissen, wie sich der Bedarf genau entwickelt und was der digitale Wandel genau mit unserer Arbeitswelt macht."
"12"," Aber was wir wissen können, ist, dass wir heute schon Fachkräftebedarf haben, etwa bei der Pflege oder im Handwerk."
"13"," Und wir haben verlässliche Prognosen, dass bis zum Jahr 2060 die Zahl der Menschen, die erwerbsfähig sind, zurückgehen wird:"
"14"," von heute 47 Millionen auf dann unter 30 Millionen."
"15","Meine sehr verehrten Damen und Herren, Deutschland braucht Zuwanderung, und wir ermöglichen mit diesem Gesetz Zuwanderung."
"16"," Deswegen ist es ein gutes Gesetz für das ganze Land."
"17"," Das „Handelsblatt“ kommentiert:"
"18"," Das Einwanderungsgesetz, das wir heute vorlegen, - ich zitiere — „sichert der GroKo einen Platz in den Geschichtsbüchern“."
"19"," — Ja, da habe ich jetzt ein paar Reaktionen eingepreist."
"20"," — Ich will Ihnen als Sozialdemokrat sagen:"
"21"," Wir haben 20 Jahre für dieses Gesetz gestritten und gekämpft."
"22"," Die Union hat dieses Gesetz in Wahrheit 20 Jahre bekämpft."
"23"," Ich erinnere an Roland Koch."
"24"," Ich erinnere an übelste Kampagnen, an Aussagen wie „Lieber Kinder statt Inder“."
"25"," Meine sehr verehrten Damen und Herren, das waren Tiefpunkte der politischen Diskussion in unserem Land, und ich will diese nie wieder erleben, schon gar nicht aus Kreisen der demokratischen Parteien."
"26"," Dr."
"27"," Lars CastellucciWir sprechen tiber Zuwanderung — wir brauchen sie auch -; aber wir alle treffen Menschen, die sagen, sie hätten 80, 90 Bewerbungen verschickt und keine Chance auf dem Arbeitsmarkt bekommen."
"28"," Deswegen sage ich:"
"29"," Wer in Teilzeit festhängt und eigentlich Vollzeit arbeiten möchte, wer einen prekären Arbeitsplatz hat und einen ordentlichen Arbeitsplatz verdient hat, wer nicht die Kindertageseinrichtung findet, die er braucht, um einem Beruf nachzugehen, wer die Pflege der Eltern nicht organisiert bekommt — wir dürfen nicht nachlassen, für Perspektiven für alle diese Menschen zu sorgen."
"30"," Deswegen ist es gut, dass wir nicht nur ein Einwanderungsgesetz machen, sondern dass die Bundesregierung auch eine Fachkräftestrategie erarbeitet hat."
"31"," Beides muss mit Nachdruck verfolgt werden."
"32"," Wir verabschieden heute ein Einwanderungsgesetz, und das klingt so, als wäre das nur gut für Einwanderer."
"33"," Ich glaube aber, es ist deutlich geworden:"
"34"," Ein Einwanderungsgesetz ist gut für das ganze Land."
"35"," Wir haben in manchen Branchen und Regionen heute bereits Fachkräftebedarf."
"36"," Wir steuern auf einen eklatanten Mangel an Arbeitskräften zu."
"37"," Wir brauchen also Einwanderung."
"38"," Einwanderung ist gut für alle —- wenn man sie ordentlich organisiert, so wie wir das hier tun."
"39"," Sie kann ein Gewinn für alle sein:"
"40"," für die Menschen, die zu uns kommen, für die Herkunftsländer, in die die Rücküberweisungen stattfinden, und auch für die Bevölkerung hier, die beispielsweise schon unter Arbeitsverdichtung klagt, weil die Arbeitsplätze, die hier im Lande frei sind, nicht für andere zur Verfügung gestellt wurden."
"41"," Zuwanderung kann uns allen nützen."
"42"," Das ist die Geschichte unseres Landes — ein Land, in dem bereits heute etwa ein Viertel der Menschen Migrationshintergrund hat."
"43"," Wir sind stark — nicht trotz dieser Leute, sondern Seite an Seite mit diesen Leuten haben wir dieses Land stark gemacht, und das werden wir auch in Zukunft mit den Menschen tun, die neu zu uns kommen."
"44"," Gleichzeitig kümmern wir uns um Perspektiven für alle, die Schwierigkeiten auf dem Arbeitsmarkt haben."
"45"," Das nenne ich „soziale Politik“; das ist Politik für das ganze Land."
"46","Ich bitte Sie alle um Zustimmung und die Bundesregierung anschließend um eine engagierte Umsetzung dessen, was wir heute verabschieden."
"47","Vielen Dank.
 Vizepräsident Thomas "
