"","V1"
"1",""
"2"," Liebe Kollegen, hören Sie bitte kurz zu."
"3","Sebastian Münzenmaier:"
"4"," Genau."
"5"," —Es gibt eine Studie des Bildungsökonomen Ludger Wößmann, der für die OECD die Schulbildung in über 81 Ländern untersucht hat, unter anderem in Syrien und in Albanien."
"6"," Er spricht davon, dass 65 Prozent eines Altersjahrgangs in Syrien und 59 Prozent in Albanien — ich zitiere hier den Hamburger Universitätspräsidenten Lenzen, der das in einem Interview in der „Welt“ geäuBert hat — „im Grunde Analphabeten“ sind."
"7"," Auf diese Zahlen habe ich mich gestützt."
"8"," Von daher kann ich nicht erkennen, dass die Aussage falsch gewesen sein soll."
"9","Herzlichen Dank."
"10","Vizepräsident Dr.
 Hans-Peter "
