"","V1"
"1",""
"2","Für die SPD-Fraktion hat der Kollege Dr."
"3"," Martin Rosemann das Wort."
"4","Dr."
"5"," Martin Rosemann:"
"6","Herr Prasident! Meine sehr geehrten Damen und Herren! Liebe Kolleginnen und Kollegen! Nach vier Minuten Unsinn zurück zum Thema."
"7"," Lieber Kollege Theurer, Beitragsentlastung hört sich ja erst mal gut an."
"8"," Beschäftigte entlasten:"
"9"," Das könnte von der SPD sein."
"10"," Aber hoppla, was ist denn Fakt? Wir haben schon gehandelt."
"11"," Die Große Koalition hat schon gehandelt."
"12"," Kollege Weiler hat darauf hingewiesen:"
"13"," Wir haben den Beitragssatz zur Arbeitslosenversicherung um 0,5 Prozentpunkte gesenkt, und zwar 0,4 Prozentpunkte per Gesetz und dann noch mal 0,1 Prozentpunkt per Verordnung."
"14"," Wir haben gleichzeitig eine Mindestrücklage für die gesetzliche Arbeitslosenversicherung eingeführt."
"15"," Damit machen wir den | Beitrag dynamisch."
"16"," Das alles machen wir mit dem Q gesetz 2019."
"17","oOIch habe Ihren Gesetzentwurf gelesen, Herr Theurer, und muss Ihnen von Schwabe zu Schwabe sagen:"
"18"," Wir haben eine Mindestrücklage eingeführt."
"19"," Was Sie wollen, ist, die Mindestrücklage wieder abzuschaffen und eine Höchstrücklage einzuführen."
"20"," Für einen Schwaben, der eigentlich etwas von solider Haushaltsführung verstehen sollte, ist das schon etwas merkwürdig."
"21","Und auch mit Blick auf die Nachhaltigkeit:"
"22"," Wir wollen die Bundesagentur für Arbeit in jeder Hinsicht zukunftsfähig machen."
"23"," Dazu gehört auch, dass wir verhindern, dass die Beiträge dann steigen, wenn es vielleicht mal in die Krise geht."
"24"," Vorsorge tut doch not, Herr Theurer."
"25"," Vorsorge! Die sparsame schwäbische Hausfrau oder — wenn Sie das nicht kennen; Sie waren ja Kommunalpolitiker — der sparsame schwäbische Kommunalpolitiker sorgt in der Not vor."
"26","Zu der Zukunftsfähigkeit der Bundesagentur für Arbeit gehört auch, dass wir die Bundesagentur für Arbeit auf die zentralen H fi der Zukunft einstellen."
"27"," Das heißt, dass wir Schutz und Chancen im Wandel gewährleisten, Schutz auch für Beschäftigte, die nur kurzfristig beschäftigt sind, zum Beispiel in Projektarbeit, die immer mehr zunimmt, dass wir verhindern, dass Arbeitslosigkeit überhaupt eintritt in einer Arbeitswelt, die sich immer schneller und immer stärker verändert, Stichwort „Digitalisierung und technologischer Wandel“."
"28"," Der Schlüssel dazu — darin sind wir uns hoffentlich alle einig - ist doch Qualifizierung."
"29","Deshalb wollen wir die gesetzliche Arbeitslosenversicherung zur Arbeitsversicherung weiterentwickeln."
"30"," Deshalb wollen wir die Agentur für Arbeit zur Agentur für Arbeit und Qualifizierung weiterentwickeln, und erste Schritte haben wir mit dem Qualifizierungschancengesetz gemacht, indem wir die Weiterbildungsförderung für alle Beschäftigten geöffnet haben, unabhängig von Qualifizierung,Dr."
"31"," Martin RosemannAlter und Betriebsgröße, indem wir die Förderleistungen ausgebaut haben und Zuschüsse zu Weiterbildungskosten und zum Arbeitsentgelt zahlen."
"32"," Damit wir die Weiterbildungsbedarfe rechtzeitig erkennen und wissen, wohin wir eigentlich qualifizieren müssen, haben wir einen Rechtsanspruch auf Weiterbildungsberatung geschaffen."
"33","All das muss auch solide finanziert werden."
"34"," Auch das gehört zu einer nachhaltigen Politik für die Finanzierung der Sozialversicherung, meine Damen und Herren."
"35"," Wir als Sozialdemokratinnen und Sozialdemokraten wollen diesen Weg weitergehen."
"36"," Der nächste Schritt heißt für uns:"
"37"," Rechtsanspruch auf Weiterbildung."
"38"," Meine Damen und Herren, Beschäftigte bei Veränderungen begleiten und unterstützen, Beratung und Qualifizierung finanzieren, schnell und unbürokratisch unterstützen, der Sozialstaat als Partner:"
"39"," das ist die Philosophie, die uns leitet."
"40"," Denn uns geht es darum, dass bei den Herausforderungen durch Digitalisierung, technologischen Wandel und Strukturwandel der Einzelne nicht alleingelassen wird, sondern dass wir diese Herausforderungen gemeinsam und solidarisch lösen, damit aus technologischem Fortschritt sozialer Fortschritt für alle wird."
"41","Herzlichen Dank."
"42","Vizepräsident Dr.
 Hans-Peter "
