"","V1"
"1",""
"2"," Das Wort zur Geschäftsordnung hat der Kollege Carsten Schneider, SPD."
"3"," Carsten Schneider:"
"4","Herr Präsident! Liebe Kolleginnen und Kollegen! Die Gesetzentwürfe, die die Oppositionsfraktionen von Linken und Grünen hier absetzen wollen, werden im Bundestag schon sehr lange beraten."
"5"," Insbesondere das Einwanderungsgesetz ist ein Gesetz, das die Gesellschaft in Deutschland seit Jahrzehnten beschäftigt."
"6"," Wir hören heute mit der Mär auf, dass Deutschland kein Einwanderungsland sei."
"7"," Das war immer eine Mär."
"8"," Und deswegen sind wir für die Beratung und für die Abstimmung über diese Gesetzentwürfe."
"9"," Es ist eine historische Wende, dass wir in Deutschland ein Gesetz für gesteuerte Zuwanderung erlassen, ein Gesetz, das mit der Mär aufräumt, dass wir kein Einwanderungsland sind, und das vielen Menschen die Chance gibt, zu uns zu kommen."
"10"," Und wir entscheiden nach den Kriterien Recht und Ordnung; denn diese gelten."
"11"," Wenn ich Sie, Frau Haßelmann und Herrn Korte, richtig verstanden habe, dann gibt es in der Sache Unterschiede; aber dass es geschäftsordnungsmäßig richtig ist, stellen Sie nicht infrage."
"12"," Von daher müssten Sie eigentlich zur Debatte kommen wollen."
"13"," Denn wir müssen dann auch zu einer Entscheidung kommen, um zu sehen, wie Sie sich verhalten."
"14"," Eigentlich müssten Sie den Antrag zurückziehen."
"15","Ich will aber auf einen zweiten Punkt eingehen; darüber habe ich mich extrem geärgert."
"16"," Ich habe mich wirklich sehr geärgert, Herr Bundesinnenminister, als ich gestern Ihr Interview mit den Einlassungen zum Datenschutzgesetz gesehen habe."
"17"," Da muss ich Ihnen sagen:"
"18"," Wir Sozialdemokraten haben uns an dieser Stelle verhöhnt gefühlt; ich sage Ihnen das ganz offen."
"19"," Ich finde es eine Frechheit und eine Dreistigkeit, was Sie sich da erlaubt haben."
"20"," Vielleicht sollte das witzig sein, aber das Ding hatte keine Pointe."
"21"," Carsten SchneiderIm Gegenteil:"
"22"," Es führt dazu, dass Sie bei einem regulär zu beratenden Gesetzentwurf, der gar nicht so kompliziert ist, in der Öffentlichkeit per Video die Leute verunsichern und Vertrauen zerstören."
"23"," Ihr Job müsste es jedoch sein, Vertrauen aufzubauen."
"24"," Das macht es nicht leicht; das sage ich Ihnen ganz offen."
"25"," Deswegen hoffe ich sehr, dass wir zur Sacharbeit zurückkommen können und dass wir heute auch entscheiden."
"26"," Denn diese Entscheidung ist historisch, und wir als Sozialdemokraten wollen, dass das kommt."
"27","Vielen Dank."
"28"," Präsident Dr.
 Wolfgang "
