"","V1"
"1",""
"2","Herr Kollege Hardt, erlauben Sie eine Zwischenfrage des Kollegen Schäfer?Jürgen Hardt:"
"3"," Ja."
"4","Axel Schäfer:"
"5","Das ist meine erste Zwischenfrage in 21 Jahren im Parlament."
"6"," — Kollege Hardt, lieber Jürgen, ist dir bekannt, dass in dieser Woche die Sozialdemokratische Partei Europas die Mitgliedsrechte der rumänischen Sozialdemokraten eingefroren hat? Wir haben schnell reagiert."
"7"," Ihr habt neun Jahre gebraucht."
"8"," Jürgen Hardt:"
"9","Wenn das dazu führt, dass wir uns auch in unseren Parteienfamilien stärker der Tatsache bewusst werden, dass wir unsere Werte nach innen wie nach außen verteidigen müssen, ist das ja gut."
"10"," Ich kann Ihnen nur sagen, dass wir mit Blick auf Fidesz einen schweren, aber erfolgreichen Weg gegangen sind."
"11"," Wir haben es geschafft, eine große Geschlossenheit innerhalb der Europäischen Volkspartei bei diesem Thema herzustellen."
"12"," Deswegen glaube ich, dass wir uns in dieser Frage als die bessere und stärkere Kraft erwiesen haben."
"13"," Ich möchte kurz auf einen anderen Punkt eingehen."
"14"," Hier haben heute auch einige Spitzenkandidaten der Parteien gesprochen."
"15"," Der EVP-Spitzenkandidat und Spitzenkandidat von CDU und CSU für die Europawahl ist nicht hier."
"16"," Er ist nämlich seit vielen Jahren sehr erfolgreicher Europaabgeordneter."
"17"," Wir finden es gut, dass nicht nur CDU und CSU, sondern die gesamte Europäische Volkspartei mit Manfred Weber einen Deutschen als Spitzenkandidaten für die Europawahl aufgestellt hat."
"18"," Das ist ein kraftvolles Signal, auch in die Reihen der Bürgerinnen und Bürger unseres Landes."
"19"," Ein Kommissionspräsident Manfred Weber würde dieser Europäischen Union guttun."
"20"," Dafür werden wir gemeinsam am 26."
"21"," Mai kämpfen."
"22"," Ich möchte noch ganz kurz etwas zum Thema Großbritannien sagen."
"23"," Ich glaube, dass in den nächsten Jahrzehnten intensiv darüber gestritten wird, wer in diesen Tagen und Wochen was richtig und was falsch gemacht hat in unserem Verhältnis zu Großbritannien."
"24"," Deswegen finde ich es gut, dass Deutschland, dass die übrigen 27 Mitgliedstaaten keinen Druck, insbesondere keinen Zeitdruck auf Großbritannien ausüben."
"25"," Damit wird auch der Legendenbildung vorgebeugt, wir hätten unsererseits Großbritannien in dieser schwierigen Frage doch ein Stück weit in eine bestimmte Richtung geschubst."
"26"," Ich würde mir wünschen, dass die Briten ihre Entscheidung noch einmal überdenken würden."
"27"," Aber wir müssen davon ausgehen, dass sich der erklärte Wille zum Austritt durchsetzt."
"28"," Ich plädiere dafür, darüber nachzudenken, ob wir für diesen Fall zwischen Deutschland und Großbritannien, zwischen unseren beiden Völkern nicht so etwas wie einen bilateralen Freundschaftsvertrag brauchen."
"29"," Dass die Europäische Union mit Großbritannien gut zusammenarbeitet, ist selbstverständlich; aber ich glaube, wir brauchen so etwas auch bilateral."
"30"," Das rege ich für die zweite Jahreshälfte an, damit wir enge Partner bleiben, auch im Falle eines Brexits."
"31","Die Bedeutung der Europäischen Union für die AuBen- und Sicherheitspolitik hat sich in den letzten Jahren massiv erwiesen."
"32"," Man stelle sich nur einmal vor, wir wurden in den komplizierten Handelsauseinandersetzungen mit Amerika mit unserem Anteil von 3 Prozent am Weltbruttosozialprodukt als Deutschland alleine dastehen, wir könnten uns nicht darauf verlassen, dass Brüssel, dass Frau Malmström, dass aber auch der französische Präsident, der spanische Premierminister und andere uns zur Seite stehen."
"33"," Die Handelspolitik ist ein hervorragender Beleg dafür, wie stark die Europäische Union sein kann, wenn sie sich aufihre Kraft besinnt und gemeinsam agiert."
"34"," Das geht natürlich immer einher mit der Bereitschaft, Kompromisse zu schließen, und der Bereitschaft, auf die spezifischen Anliegen der anderen Partner in der EU einzugehen."
"35"," Aber ich finde es aller Anstrengungen wert, diese Kraft, die wir zum Beispiel im Bereich der Handelspolitik zeigen, auch in anderen Fragen der AuBenpolitik zu mobilisieren."
"36"," Wir müssen im Bereich der Außenpolitik kompromissfähig und kompromissbereit sein, auch wenn Kompromisse an dem einen oder anderen Punkt nicht ohne Schmerzen zu haben sind."
"37"," Sie sorgen aber dafür, dass wir mit einer Stimme sprechen können."
"38"," Ich plädiere dafür, dass wir in der europäischen Außenund Sicherheitspolitik zum Mehrheitsprinzip übergehen, so wie das im Lissabonner Vertrag angelegt ist und von den Außenministern beschlossen werden könnte."
"39","Ich glaube, dass die Europäische Union auch in internationalen Gremien eng zusammenarbeiten sollte."
"40"," Ich sehe eine große Chance darin, dass Deutschland nicht als einziges Mitglied der Europäischen Union Mitglied des Sicherheitsrates ist, sondern auch andere EU-Mitgliedstaaten im Sicherheitsrat vertreten sind."
"41"," Ich halte es für dringend notwendig, dass Deutschland und die anderen EU-Mitgliedstaaten im Sicherheitsrat gemeinsamJürgen Hardtabstimmen und zu gemeinsamen Positionen kommen."
"42"," Solche gemeinsamen Positionen haben wir bitter nötig."
"43"," Ich erwarte und wünsche mir von den EU-Mitgliedern im Sicherheitsrat einen Impuls mit Blick auf die Situation in Libyen - vielleicht doch einen Anlauf zu einer neuen Resolution — und insbesondere mit Blick auf die Beilegung des Bürgerkriegs im Jemen, wo gegenwärtig eine der größten humanitären Katastrophen herrscht."
"44"," Ich glaube, dass da insbesondere Deutschland und die Europäische Union ganz konkret gefragt sind."
"45"," Damit können wir beweisen, dass wir in diesem Bereich ebenso superstark und handlungsfähig sind wie in der Handelspolitik."
"46","Danke schön.
Vizepräsident Wolfgang "
