"","V1"
"1",""
"2"," Dann danke ich Ihnen."
"3","Felix Schreiner:"
"4","Aber so einfach mache ich es Ihnen dann doch nicht, auch wenn Herr Krischer schon aufspringt und in den wohlverdienten Osterurlaub möchte."
"5"," Wenn man die Anträge der Linken liest und den Rednerinnen und Rednern der Opposition zuhört, stellt man sich die Frage, ob Sie Verkehrspolitik in Deutschland wirklich verstanden haben, meine Damen und Herren."
"6"," Sie tun hier so, als würde überhaupt nichts passieren."
"7"," Hätten Sie mal in den Haushalt geschaut, würden Sie sehen, was alles passiert."
"8"," Das hätte diese Anträge vielleicht sogar überflüssig gemachtDie Schiene wird für den Güterverkehr attraktiver gemacht."
"9"," Übrigens wurden auch die Trassenpreise gesenkt."
"10"," Auch dazu lese oder höre ich von Ihnen kein Wort."
"11"," 175 Millionen Euro stehen dafür zur Verfügung."
"12"," Wir haben es eben gehört:"
"13"," 8 Milliarden Euro Regionalisierungsmittel, 1 Milliarde Euro GVFG-Mittel für Investitionen kommen."
"14","Das kommt bei den Landern an; damit bringt man Geld auf die Schiene."
"15"," Wir hatten dieser Tage Besuch aus der Schweiz."
"16"," Die Schweiz ist immer das Musterbeispiel für Schienenverkehr."
"17"," Herr Gastel war auch dabei."
"18"," Wir haben über den großen Vertrag von Lugano diskutiert, mit dem wir uns verpflichtet haben, die Voraussetzungen für leistungsfähige Zulaufstrecken auch im Zuge der NEAT und der Alpentransversale zu schaffen."
"19"," Daran arbeiten wir."
"20"," Natürlich sind wir da im Verzug — keine Frage."
"21"," Ich will aber am Beispiel der Rheintalbahn auch etwas zur Wahrheit beitragen."
"22"," Wir können über Gleisreaktivierungen reden."
"23"," Wir können darüber reden, mehr Verkehr von der Straße auf die Schiene zu bringen."
"24"," Das ist alles richtig."
"25"," Wir wollen den Ausbau der Schieneninfrastruktur."
"26"," Wenn wir aber ehrlich sind:"
"27"," Dort, wo wir das machen, wo es natürlich zu einer Mehrbelastung für die Bürgerinnen und Bürger kommt, haben wir eine andere Diskussion."
"28"," Ich glaube, gerade die Rheintalbahn ist ein Musterbeispiel dafür, wie der Bund, Land, Bürger und Gesellschaft dafür gesorgt haben, dass man Projekte dann eben auch gemeinsam mit entsprechenden Mitteln vorantreiben kann."
"29"," Dieser Bundestag hat 1 Milliarde Euro für mehr Lärmschutz an der Rheintalbahn beschlossen."
"30"," Auch das war eine gute Maßnahme."
"31","Aber das braucht auch Zeit, meine Damen und Herren von der Opposition."
"32"," — Wissen Sie was:"
"33"," Ich kenne Ihren Spitzenkandidaten gar nicht."
"34"," Ich würde mich freuen, wenn Manfred Weber es wirklich wird."
"35"," Das ist doch eine tolle Botschaft heute."
"36"," Felix SchreinerAuch die Reaktivierung und die Elektrifizierung sind Schwerpunkte."
"37"," Da gibt es ganz konkrete Ziele."
"38"," Bis 2025 sollen 70 Prozent des Schienennetzes elektrifiziert sein."
"39"," 2 000 Kilometer neue Strecken sollen elektrifiziert werden."
"40"," Das kostet tibrigens 10 Milliarden Euro."
"41"," Ich sage Thnen auch:"
"42"," Ich komme aus einer Region, wo die Elektrifizierung der Hochrheinstrecke ansteht."
"43"," 300 Millionen Euro sind für ein relativ kleines Schienenprojekt notwendig."
"44"," Das gehen wir gemeinsam an:"
"45"," Bund und Land."
"46"," — Herr Gastel, die Landesregierung von Baden-Württemberg mit einem grünen Verkehrsminister steht auch dafür."
"47"," Er redet im Landtag auch anders als Sie hier, meine Damen und Herren von den Grünen."
"48"," Wir werden diese Maßnahme gemeinsam umsetzen."
"49","Hören Sie auf, den Menschen draußen zu erklären, dass auf der Schiene überhaupt nichts passiert."
"50"," Sie erzählen den Leuten einfach nicht die Wahrheit, meine Damen und Herren."
"51"," Dies ist die letzte Rede vor Ostern."
"52"," Ich höre zwar nicht mit der Osterbotschaft auf, ich sage aber ganz ehrlich:"
"53"," Ich wünsche Ihnen ein schönes Osterfest und hoffe, dass wir bei der nächsten Bahndebatte dann vielleicht ein bisschen mehr über Qualität reden als über die Dinge, die Sie in Ihren Anträgen geschrieben haben."
"54"," Danke schön."
"55","Vizeprasidentin Claudia Roth:"
"56"," Vielen Dank, Felix Schreiner."
"57"," — Damit schließe ich die Aussprache."
"58","Interfraktionell wird Überweisung der Vorlage auf Drucksache 19/9076 an die in der Tagesordnung aufgeführten Ausschüsse vorgeschlagen."
"59"," — Sie sind damit einverstanden."
"60"," Dann ist die Überweisung so beschlossen."
"61","Wir haben auch noch eine Abstimmung; Herr Gastel, das betrifft Sie womöglich auch."
"62"," — Wir kommen zur Abstimmung über die Beschlussempfehlung des Ausschusses für Verkehr und digitale Infrastruktur zum Antrag der Fraktion Die Linke mit dem Titel „Abbau von Bahninfrastruktur stoppen“."
"63"," Der Ausschuss empfiehlt in seiner Beschlussempfehlung auf Drucksache 19/8804, den Antrag der Fraktion Die Linke auf Drucksache 19/7907 abzulehnen."
"64"," Wer stimmt für diese Beschlussempfehlung? — Wer stimmt dagegen? — Enthaltungen sehe ich keine."
"65"," Damit ist die Beschlussempfehlung angenommen."
"66"," Zugestimmt haben die Fraktionen von SPD, CDU/CSU, FDP und AfD."
"67"," Dagegen waren die Fraktionen Die Linke und Bündnis 90/Die Grünen."
"68","Wir sind am Schluss unserer heutigen Tagesordnung."
"69"," Ich wünsche Ihnen, liebe Kolleginnen und Kollegen, den verbliebenen Kolleginnen und Kollegen auf der Regierungsbank, Ihnen, unseren Besucherinnen und Besuchern, aber vor allem auch den Mitarbeiterinnen und Mitarbeitern des Hauses, die hier wirklich ackern und dafür da sind, dass wir unsere Debatten führen können, ruhige, erholsame, friedliche, schöne und schokoladige Feiertage, ein friedliches Osterfest mit Ihren Liebsten."
"70","Ich berufe die nächste Sitzung des Deutschen Bundestages auf Mittwoch, den 8."
"71"," Mai 2019, 13 Uhr, ein."
"72","Die Sitzung ist geschlossen."
"73","Anlage 1EntschuldigteAbgeordneteAkbulut, Gökay DIE LINKE Annen, Niels SPD Baerbock, Annalena BÜNDNIS 90/DIE GRÜNEN Barthle, Norbert CDU/CSU Bellmann, Veronika CDU/CSU Bernhard, Marc AfD Brackmann, Norbert CDU/CSU Brandt, Michel DIE LINKE Busen, Karlheinz FDP Damerow, Astrid CDU/CSU Freese, Ulrich SPD Frohnmaier, Markus AfD Gabriel, Sigmar SPD Gminder, Franziska AfD Groß, Michael SPD Grundmann, Oliver CDU/CSU Hakverdi, Metin SPD Harder-Kühnel, Mariana Iris AfD Hartmann, Verena AfD Heil, Hubertus SPD Heinrich, Frank CDU/CSU Heinrich, Gabriela SPD Held, Marcus SPD Herdt, Waldemar AfD Heßenkemper, Dr."
"74"," Heiko AfD Anlagen zum Stenografischen BerichtAbgeordnete AbgeordneteHöferlin, Manuel Hoppenstedt, Dr."
"75"," Hendrik Huber, JohannesIhnen, UllaJung, Dr."
"76"," Christian Juratovic, JosipKahrs, Johannes Katzmarek, GabrieleKindler, Sven-ChristianKlinge, Dr."
"77"," Marcel Kotré, SteffenLeyen, Dr."
"78"," Ursula von der Lischka, Burkhard Maas, HeikoMagwas, Yvonne* Meiser, PascalMoller, Siemtje Müller, Bettina Müller, Dr."
"79"," Gerd Müller, Hansjörg Müntefering, Michelle Nietan, Dietmar Oehme, UlrichPetry, Dr."
"80"," Frauke*Poschmann, SabineFDP CDU/CSU AfD FDP FDP SPD SPD SPDBÜNDNIS 90/ DIE GRUNENFDPAfD CDU/CSU SPDSPD CDU/CSU DIE LINKE SPDSPD CDU/CSU AfDSPDSPDAfD fraktionslosSPD AbgeordneteRadomski, Kerstin CDU/CSU Remmers, Ingrid DIE LINKE Rief, Josef CDU/CSU Schulz, Jimmy FDP Schulz, Uwe AfD Sommer, Helin Evrim DIE LINKE Steier, Andreas CDU/CSU Storch, Beatrix von AfD Wagenknecht, Dr."
"81"," Sahra DIE LINKE Walter-Rosenheimer, Beate BUNDNIS 90/ DIE GRUNEN Witt, Uwe AfD Zimmermann, Sabine DIE LINKE Zimmermann, Pia DIE LINKE*aufgrund gesetzlichen MutterschutzesAnlage 2 Amtliche Mitteilung ohne VerlesungDie Vorsitzenden der folgenden Ausschüsse haben mitgeteilt, dass der Ausschuss die nachstehenden Unionsdokumente zur Kenntnis genommen oder von einer Beratung abgesehen hat."
"82"," Ausschuss für Inneres und HeimatDrucksache 19/7158 Nr."
"83"," A."
"84","4 Ratsdokument 14790/18 Drucksache 19/7158 Nr."
"85"," A."
"86","5 Ratsdokument 15090/18 Drucksache 19/7505 Nr."
"87"," A."
"88","7 Ratsdokument 15626/18 Drucksache 19/7505 Nr."
"89"," A."
"90","8 Ratsdokument 15638/18 Drucksache 19/7505 Nr."
"91"," A."
"92","9 Ratsdokument 15653/18 Drucksache 19/7505 Nr."
"93"," A."
"94","10 Ratsdokument 15658/18 Drucksache 19/7505 Nr."
"95"," A."
"96","11 Ratsdokument 15676/18 Drucksache 19/7505 Nr."
"97"," A."
"98","12 Ratsdokument 15680/18 Drucksache 19/7505 Nr."
"99"," A."
"100","13 Ratsdokument 15686/18 Drucksache 19/7505 Nr."
"101"," A."
"102","14 Ratsdokument 15836/18Ausschuss für Wirtschaft und EnergieDrucksache 19/7505 Nr."
"103"," A."
"104","20 Ratsdokument 5163/19 Drucksache 19/7820 Nr."
"105"," A."
"106","2 Ratsdokument 5459/19 Drucksache 19/7820 Nr."
"107"," A."
"108","3 Ratsdokument 5461/19Ausschuss für die Angelegenheiten der Europäischen UnionDrucksache 19/3112 Nr."
"109"," A."
"110","61 EP P8_TA-PROV 0226 Drucksache 19/3112 Nr."
"111"," A."
"112","63 Ratsdokument 9313/18 Drucksache 19/5999 Nr."
"113"," A."
"114","21 Ratsdokument 13590/18 Drucksache 19/7505 Nr."
"115"," A.
32 ERH 1/2019 """
