"","V1"
"1",""
"2","Vielen Dank, Herr Kollege Saathoff."
"3"," — Als letzte Rednerin zu diesem Tagesordnungspunkt spricht jetzt zu uns die Kollegin Marlene Mortler, CDU/CSU-Fraktion."
"4"," Marlene Mortler:"
"5","Herr Präsident! Liebe Kolleginnen und Kollegen! Ich habe zuletzt selten so viel Doppelzüngigkeit und selten so viele Fake News in den Reden gehört wie heute."
"6"," Schade! Ich rede hier als jemand, der zu Hause einen landwirtschaftlichen Betrieb hat, der biologisch bewirtschaftet wird, und muss an dieser Stelle zum Thema Doppelzüngigkeit klar sagen, dass auch die Biolandwirtschaft nicht ohne Pflanzenschutzmittel auskommt."
"7"," Wenn ich alleine an sogenannte Pyrethroide denke! Pyrethroide sind Insektizide, die in und an Kulturpflanzen gegen Insekten, gegen Spinnmilben eingesetzt werden."
"8"," Pyrethroide fragen nicht:"
"9"," Wer ist der Schädling? Die nehmen alles mit."
"10"," Selbst Greenpeace hat in diesem Zusammenhang gesagt:"
"11"," Pyrethroide sind giftig für Bienen."
"12","Weshalb erzähle ich das? Wir müssen endlich wieder zu einer faktenbasierten und wirklich wissenschaftlich abgesicherten Diskussion kommen."
"13"," Unsere Bauern und Bäuerinnen im Land sind die Verlierer."
"14"," Ich habe es satt, dass Biobauern als gut und konventionelle Bauern als schlecht bezeichnet werden."
"15"," Dieser Sündenfall ist unter Künast entstanden; sie hat diese Einteilung vorgenommen."
"16"," Ich bin nicht mehr bereit, das hinzunehmen."
"17"," Wir müssen endlich wieder zu einer sachlichen Diskussion zurückkehren."
"18","Meine Damen und Herren, die Kernaufgabe unsererBauern und Bäuerinnen ist, gesunde Lebensmittel zu erzeugen."
"19"," In Urzeiten waren alle Selbstversorger."
"20"," HeuteMarlene Mortlerernähren immer weniger Bauern mit immer weniger Flächen immer mehr Menschen."
"21"," Die Herausforderung heute ist doch eine ganz andere, nämlich:"
"22"," Wie können wir ressourcenschonend, effizient und trotzdem nachhaltig für unsere Menschen im Land produzieren?Dafür brauchen wir eine bedarfsgerechte Düngung, so wie wir uns als Menschen bedarfsgerecht ernähren sollten."
"23"," Das Gleiche gilt für die Pflanze."
"24"," Wenn die Pflanze krank wird — das gilt auch für den Menschen -, muss sie behandelt werden."
"25"," — Ich rede über Grundsätzliches."
"26"," Ihr Grünen wisst genau:"
"27"," Glyphosat ist ein Symbolthema, um den Einsatz von Pflanzenschutzmitteln grundsätzlich schlechtzumachen."
"28"," Das lassen wir euch nicht mehr durchgehen."
"29"," Nachhaltig ist es für mich, wenn die Pflanzen so bearbeitet werden, dass sie gesund werden bzw."
"30"," gesund bleiben."
"31"," Es liegt einfach in der Natur der Sache, dass Pflanzen auch krank werden — je nach Witterung; viel Regen, kein Regen, zu viel Trockenheit — und entsprechend behandelt werden müssen."
"32"," Ich glaube, es ist nicht zu viel verlangt, das zu verstehen, und das geht, denke ich, auch in jeden Kinderkopf hinein."
"33"," Meine Damen, meine Herren, wenn Sie Pflanzenschutzmittel inzwischen als „Pestizide“ bezeichnen — es gibt ja noch eine Steigerung, nämlich „Ackergifte“ -, müssen Sie auch zur Kenntnis nehmen, dass sie auch im biologischen Landbau eingesetzt werden."
"34"," Ich will solche Debatten aber nicht."
"35"," Ich will — abschließend -, dass wir, dass Sie alle zur Kenntnis nehmen, dass es unsere Aufgabe und Verantwortung ist, Pflanzenschutzmittel zu optimieren und solche zuzulassen, die eine noch bessere und gezieltere Wirkung haben als die, die aktuell zur Verfügung stehen."
"36"," Das ist unsere Verantwortung."
"37"," Darum bitte ich Sie."
"38"," Vielen herzlichen Dank.
 Vizeprasident Wolfgang "
