"","V1"
"1",""
"2","Herzlichen Dank, Frau Kollegin Strack-Zimmermann."
"3"," — Als Nächster spricht für die Fraktion Die Linke der Kollege Norbert Müller."
"4"," Norbert Müller:"
"5","Sehr geehrter Herr Präsident! Meine Damen und Herren! Ich glaube, an dieser Stelle muss man die Debatte doch etwas versachlichen."
"6"," Vor zwei Tagen - in diesem Punkt kann ich Ihren Beitrag unterschreiben — haben wir hier auf Initiative der Kinderkommission zum wiederholten Mal den Red Hand Day begangen, und ich danke allen Kolleginnen und Kollegen, die daran teilgenommen haben."
"7"," Der Red Hand Day ist der Internationale Tag gegen den Einsatz von Kindersoldaten."
"8"," Er wird begangen, weil am 12."
"9"," Februar 2002 das Fakultativprotokoll über die Beteiligung von Kindern an bewaffneten Konflikten in Kraft getreten ist."
"10"," Und - da irrt Herr Staatssekretär Silberhorn — das Fakultativprotokoll setzt durchaus einen internationalen Standard — der internationale Standard im ersten Fakul Norbert Müllertativprotokoll sind die Straight 18 -, aber es lässt Ausnahmen zu."
"11"," 151 Mitgliedstaaten der Vereinten Nationen haben inzwischen die Straight 18 zum Standard erhoben und machen von den Ausnahmen, die das Fakultativprotokoll zur UN-Kinderrechtskonvention zulässt, keinen Gebrauch mehr."
"12"," Von den Staaten, die noch davon Gebrauch machen, gibt es drei große westliche Industrienationen — das sind die USA, Großbritannien und die Bundesrepublik Deutschland -,, die in großer Zahl Minderjährige in die nationalen Streitkräfte rekrutieren."
"13"," Drei Staaten:"
"14"," die USA, Großbritannien und Deutschland! Seit 2011, als die Wehrpflicht ausgesetzt wurde, haben mehr als 10 000 17-Jahrige den Grundwehrdienst bei der Bundeswehr durchlaufen, und diese Zahlen sind lange gestiegen."
"15"," Sie haben sich bis 2017 im Vergleich zu 2011 sogar verdreifacht und sind letztes Jahr erstmals leicht zurückgegangen."
"16"," Wir lehnen das ab."
"17"," Wir sagen:"
"18"," Die Bundeswehr als Armee ist kein Ort für Minderjährige."
"19"," 17-Jährige haben im Wehrdienst nichts zu suchen."
"20"," Ich will Ihnen an dieser Stelle gerne ein Zitat vorlesen, von Renate Winter."
"21"," Viele werden sie nicht kennen."
"22"," Sie ist die Vorsitzende des UN-Ausschusses für die Rechte des Kindes, die schildert, warum genau das nicht sein sollte."
"23"," Ich zitiere:"
"24","Anstelle des glamourösen heroischen Umfelds, das ihnen in der Militärwerbung versprochen wurde, finden Minderjährige harte Bedingungen, Mobbing, Demütigung als Mittel zur Kontrolle, Einschränkung der Bewegungsfreiheit und, noch wichtiger, Einschränkung der Meinungsfreiheit vor."
"25"," Glaubt wirklich jemand, dass das Militär ein Ort für Diskussionen und eine gute individuelle Entwicklung ist? Ist es nicht eher ein Ort, an dem man lernt, reflexhaft zu gehorchen? Um zu lernen, zu funktionieren, und um zu gehorchen, ohne zu denken?— Also wissen Sie, dass Sie selbst für die Repräsentanten und die Institutionen der Vereinten Nationen keinen Respekt haben, würde mich bei der AfD nicht wundern, aber bei Ihnen entsetzt es mich wirklich."
"26"," — Um eine Berufsausbildung für die Bedürfnisse der Armee zu haben und keine für die zivile Arbeitswelt?Und Renate Winter weiter:"
"27","Und wie sieht es mit der Gesundheit aus? Mobbing, sexualisierte Gewalt, Gruppenzwang zu gewalttätigem Verhalten — all dies führt zu hohen Selbstmordraten."
"28"," Es wird viel Alkohol konsumiert, um seine „Männlichkeit‘ zu beweisen."
"29","Es gibt Verletzungen im Training, die zu einer sofortigen Entlassung führen können."
"30"," Sind dies die „höchsten erreichbaren Gesundheitsstandards“, auf die ein Kind ein Recht hat?“,Ich finde, das muss man berücksichtigen."
"31"," Renate Winter als Vorsitzende des UN-Ausschusses für die Rechte des Kindes hat recht."
"32"," Diese Bedenken kann man nicht einfach wegwischen und wegpöbeln, wie Sie das hier gerade getan haben."
"33"," Die Kinderkommission des Deutschen Bundestages hat in der letzten Wahlperiode mit Zustimmung aller Vertreter — das können AfD und FDP nicht wissen; aber immerhin auch mit Zustimmung der Vertreter von SPD und CDU/CSU - eine Reihe von Empfehlungen abgegeben."
"34"," Zwei Empfehlungen davon stellen wir heute zur Abstimmung, auch Bündnis 90/Die Grünen."
"35"," Wir wollen erstens, dass ein Gesetzentwurf eingebracht wird, dass keine 17-Jährigen mehr in die Bundeswehr eingezogen und an Waffen ausgebildet werden."
"36"," Zweitens wollen wir, dass in Kraft tritt, die Ausbildung an Waffen umgehend zu beenden."
"37","Ich will zum Schluss kommen, Herr Präsident."
"38"," Hier wurde in den Raum gestellt, wie mustergültig die Beschränkungen aus dem Fakultativprotokoll umgesetzt werden.
 Der Wehrbeauftragte — Sie können ihm einen schönen Dank für den Bericht ausrichten; den finde ich an der Stelle nämlich sehr hilfreich —Vizepräsident Wolfgang "
