"","V1"
"1",""
"2","Herr Kollege De Masi, warten Sie noch einen Moment."
"3"," Sie können gleich noch einmal beginnen."
"4"," - Ich bitte die Kolleginnen und Kollegen, die Wiedersehensfeiern zu beenden und entweder Platz zu nehmen oder den Plenarsaal zu verlassen, weil der Redner Anspruch darauf hat, gehört zu werden und gehört werden zu können."
"5"," — Herr Kollege Dehm, dazu hätte es Ihrer Ermahnung nicht bedurft."
"6","Ich bitte noch einmal darum, dass diejenigen, die nicht zuhören wollen, den Plenarsaal verlassen."
"7","Herr Kollege De Masi, Sie haben das Wort."
"8","Fabio De Masi:"
"9","Herr Präsident! Sehr geehrte Damen und Herren! Ich glaube, ich habe gerade ein Déja-vu."
"10"," Wir sprechen heute über den Mittelstandsbauch bei Steuern."
"11"," Klar ist:"
"12"," Menschen mit kleinen und mittleren Einkommen in diesem Land müssen gestärkt werden."
"13"," Aber die große Mehrheit der Bevölkerung ist oft schlauer, als es die FDP erlaubt; Sie wissen:"
"14"," Billig ist das neue Teuer."
"15"," Wenn ich allen verspreche, die Steuern zu senken, aber nicht sage, wer den Abwasch erledigt, dann haben wir hinterher ein Problem."
"16"," Das heißt nämlich, dass wir noch weniger in Brücken, Universitäten und Schulen investieren oder übermorgen die Mehrwertsteuer erhöhen, die die kleinen Leute zahlen."
"17"," Meine Steuern brauchen Sie nicht zu senken, verehrte Kolleginnen und Kollegen von der FDP."
"18"," Das Problem ist doch:"
"19"," Es gibt zu viele Menschen, die so wenig verdienen, dass sie kaum Einkommensteuer zahlen."
"20"," Die Spitzenverdiener wurden in den letzten Jahren entlastet."
"21"," Dadurch wird die Mitte geschröpft."
"22"," Wer die Mitte entlasten will, muss die wirklich Reichen in diesem Land zur Kasse bitten."
"23"," Der Gesetzentwurf der FDP und die Anträge der AfD gehen daher am Problem vorbei."
"24"," Der AfD ist ja selten irgendetwas wirklich peinlich; aber in diesem Fall mussten Sie Ihren Antrag zur kalten Progression beerdigen."
"25"," Und das ist auch gut so."
"26"," Er strotzt nämlich vor Fehlern."
"27"," Sie schreiben etwa, alle Steuersenkungen der Vergangenheit seien schwächer ausgefallen als die heimlichen Steuererhöhungen."
"28"," Da müsste die Steuerquote über die Jahre geradezu explodiert sein."
"29"," Das ist sie aber nicht; sie entwickelt sich im Rahmen der Konjunktur."
"30","Nun zur FDP."
"31"," Ich hatte mich auf diese Debatte gefreut und dachte:"
"32"," Jetzt kommen endlich Bierdeckelsteuer, Flat Tax oder irgendein anderer Hit aus dem Steuerkaraoke."
"33"," Den Unterschied zum GroKo-Tarif muss man aber mit der Lupe suchen."
"34"," Die maximale Entlastung von 140 Euro im Jahr — das sind 38 Cent pro Tag — greift im Antrag der FDP bei einem zu versteuernden Einkommen von 60 000 Euro."
"35"," Der Anstieg bei den mittleren Einkommen ist auch nicht weniger steil als bei der GroKo."
"36"," Was ist los, Sportsfreunde? Früher war wirklich mehr los mit euch."
"37"," Worum geht es eigentlich überhaupt beim Mittelstandsbauch? Es geht darum, dass man mit steigendem Einkommen in einen höheren Steuertarif rutscht."
"38"," Man hat bei steigendem Einkommen also mehr Geld als vorher, darf aber vom zusätzlichen Einkommen weniger behalten.
Vizepräsident Wolfgang "
