"","V1"
"1",""
"2"," Vielen Dank."
"3"," — Am Ende der Debatte erhält der Kollege Lucassen Gelegenheit für eine Kurzintervention."
"4","Rüdiger Lucassen:"
"5","Liebe Kollegen, in den Beiträgen war allesamt eines gleich:"
"6"," dass Sie meinten, dass die jeweiligen Debatten über die Mandatsverlängerung die grundsätzliche sicherheitspolitische Debatte, die wir für erforderlich halten, ersetzen."
"7"," Das ist verkehrt."
"8"," Das ist so verkehrt, dass das sogar SPD-Politiker durchaus anders gesehen haben."
"9","Herr Kollege Hitschler, um Sie persönlich zu erwähnen:"
"10"," Mag sein, dass Sie Ihren Genossen nicht in den Rücken fallen wollten."
"11"," Aber Sie wissen natürlich sehr wohl, dass Sie bereits im Juni 2014 einen Antrag auf eine grundsätzliche Debatte gestellt haben und auch die Bundeskanzlerin zu einer Erklärung auffordern wollten und sich Ende 2016 darüber beklagt haben, dass eine Antwort nie gekommen ist.
 Vizepräsident Thomas "
