"","V1"
"1",""
"2","Vielen Dank."
"3"," — Als nächster Redner hat der Kollege Dr."
"4"," Wolfgang Strengmann-Kuhn das Wort, Bündnis 90/ Die Grünen."
"5"," Dr."
"6"," Wolfgang Strengmann-Kuhn:"
"7","Herr Präsident! Liebe Kolleginnen und Kollegen! Es wird Albert Einstein zugeschrieben, dass er mal gesagt hat:"
"8"," Auf jedes komplexe Problem gibt es eine einfache Antwort, und die ist falsch."
"9"," — Wir haben hier zwei Beispiele, bei denen das mal wieder zutrifft."
"10"," Die Komplexität erkennt man, wenn man sich internationale Vergleiche anschaut."
"11"," Denn dann stellt man fest, dass die Steuerbelastung in Deutschland sehr gering ist."
"12"," Wir sind im internationalen Vergleich am unteren Ende der Skala."
"13"," Gleichzeitig gibt es aber internationale Vergleiche, die zeigen, dass die Belastung mit Steuern und Abgaben in Deutschland bei geringen und mittleren Einkommen besonders hoch ist."
"14"," Um das auseinanderzuklamüsern, braucht man etwas mehr Gehirnschmalz, als in die vorliegenden Anträge investiert wurde."
"15","Wir alle wissen — das hat Kollege Binding eben schon beschrieben -, dass die Einkommensteuerbelastung bei den geringen Einkommen fast marginal ist."
"16"," Das heißt, wenn man an der Stelle dreht, verändert man relativ wenig."
"17"," Sie von der FDP wollen ein bisschen verändern, aber es wäre relativ wenig."
"18"," Dazu kommen die Sozialversicherungsabgaben; darüber müsste man eigentlich nachdenken."
"19"," Dann gibt es auch noch Sozialtransfers."
"20"," Da liegt der Hase im Pfeffer."
"21"," Wir haben ein Sozialtransfersystem, bei dem wir nicht nur Grenzabgabenbelastungen von 20 oder 30 Prozent haben, sondern von 80, 90 oder in bestimmten Fällen sogar über 100 Prozent."
"22"," Das ist ein zentrales Gerechtigkeitsproblem."
"23"," Da müsste man endlich drangehen."
"24"," Das heißt, man muss die Punkte zusammendenken — Einkommensteuer, Sozialv I Transfersystem —, und dann muss man gezielt diejenigen entlasten, die geringe Einkommen haben."
"25"," Wir wollen das mit der grünen Garantiesicherung tun, damit das Existenzminimum für alle gedeckt ist, damit untere und mittlere Einkommen wirklich spürbar entlastet werden und nicht nur so ein bisschen, wie von der FDP vorgesehen, und damit sich Erwerbsarbeit, zusätzliche Erwerbsarbeit endlich mehr lohnt als heute."
"26"," Das ist für uns ein zentrales Gerechtigkeitsproblem.
 Vizepräsident Wolfgang "
