"","V1"
"1",""
"2","Vielen Dank, Herr Kollege Binding."
"3"," — Ich will darauf hinweisen, dass Zwischenfragen nur wahrend der Rede möglich sind und nicht am Ende einer Rede."
"4"," — Ich weiß, dass ich recht habe."
"5"," Ich wollte nur noch einmal darauf hinweisen."
"6","Die Linke-Fraktion hat um eine Kurzintervention gebeten."
"7"," Ich bitte den Kollegen Dehm, jetzt seinen Beitrag zu leisten."
"8","Dr."
"9"," Diether Dehm:"
"10","Lieber Kollege Binding, schon in den Zeiten, als ich in der SPD war, habe ich Ihnen immer gerne zugehört; denn Sie haben in den rhetorischen und teilweise auch demagogischen Nebel etwas Klarheit gebracht — so auch diesmal wieder."
"11"," Aber in einem Punkt muss ich Ihnen umso entschiedener widersprechen, und zwar, wenn Sie sagen, dass die Armen keine Steuern zahlen."
"12"," Das haben Sie eben gesagt."
"13"," Sie zahlen für jeden Laib Brot und für jeden Kaffee Mehrwertsteuer."
"14"," Meine Frage an Sie wäre gewesen, hätten Sie die Frage zugelassen, ob sich die SPD nach Ihren vormaligen Bekundungen, als sie gemeinsam in der Großen Koalition die Mehrwertsteuer um 3 Prozentpunkte erhöht hat, mit Ruhm besudelt hat.
 Vizepräsident Wolfgang "
