"","V1"
"1",""
"2","Vielen Dank, Herr Kollege Spiering."
"3"," Als Mann von der Küste kann ich Ihnen sicher sagen, dass Sie hinter der Welle auch nicht mehr surfen können."
"4"," Als Nächstes spricht zu uns die Kollegin Carina Konrad, FDP-Fraktion."
"5"," Carina Konrad:"
"6","Sehr geehrter Herr Präsident! Liebe Kolleginnen und Kollegen! Wir behandeln heute hier verschiedene Anträge, das ist schon sehr deutlich geworden."
"7"," Der Antrag der Grünen zielt im Wesentlichen darauf ab, im Schulterschluss mit den französischen Kollegen zu handeln."
"8"," Emmanuel Macron selbst hat den Ausstieg vom Ausstieg angekündigt; das ist noch keine vier Wochen her."
"9"," Wenn ich Ihren Antrag ernst nehme, bedeutet das also, dass Sie ab sofort gegen nationale Alleingänge sind."
"10"," Das begrüBen wir sehr."
"11"," Das Bundesamt für Risikobewertung schreibt noch am 5."
"12"," Februar in einem offenen Brief an die Europaabgeordnete Maria Noichl, SPD - ich zitiere mit Ihrem Einverständnis —:"
"13","Wir sind uns beim BfR mit sämtlichen EU-Bewertungsbehörden und vielen anderen Behörden weltweit einig, dass Glyphosat nach derzeitigem Erkenntnisstand nicht genotoxisch und nicht krebserregend wirkt."
"14","Damit ist auch das nächste Problem benannt, nämlich dass das im Koalitionsvertrag zwischen CDU, CSU und SPD vereinbarte Ausstiegsziel ganz klar politisch motiviert und nicht wissenschaftlich fundiert ist."
"15","Wir haben eine große Aufgabe."
"16"," In Zukunft sind 9 Milliarden Menschen auf dieser Erde zu ernähren, gesund zu ernähren."
"17"," — Sie sagen:"
"18"," „Ach Gott!“? Jeder auf dieser Erde hat einen Anspruch auf Nahrung."
"19"," Das werden Sie den Menschen doch wohl nicht vorenthalten."
"20"," Carina KonradWir liegen hier in einem Gunststandort in der Mitte von Europa, und wir haben die Aufgabe, diesen Gunststandort hier zu beackern, und zwar nachhaltig."
"21"," Eine nachhaltige Landwirtschaft muss den Boden schützen:"
"22"," vor Erosion, für eine bessere Bodenstruktur, mehr Biodiversität und eine bessere Bodenfruchtbarkeit."
"23"," Könnte man Europa komplett auf konservierende Bodenbearbeitung umstellen und den Boden nur noch minimal bearbeiten, könnte man so viel CO, einsparen wie durch die Abschaltung von 50 Kohlekraftwerken."
"24"," Das sage nicht ich, sondern das sagt der Europäische Verband für konservierenden Ackerbau."
"25"," Also muss es doch das Ziel sein, diese Verfahren voranzubringen."
"26"," Glyphosat und andere Pflanzenschutzmittel sind aber nötig, um diese Ziele zu erreichen."
"27"," Es wird nicht ohne gehen; denn Ackerbau ohne Unkrautregulierung zu betreiben, ist utopisch."
"28"," Das wird wohl keiner in Abrede stellen."
"29"," — Natürlich, es gibt auch andere Mittel."
"30"," Aber wie entwickeln Sie diese weiter? Ihre Ministerin im Bundesumweltministerium, die sich heute vor der Debatte hier drückt, verhindert doch die Entwicklung und die Zulassung neuer Produkte auf diesem Markt."
"31"," Damit stellen Sie die deutsche Agrarnationalmannschaft in Flipflops aufs Spielfeld."
"32"," Ohne Schutz, ohne irgendeinen Halt sollen die Spieler ein internationales Turnier bestreiten, und die gegnerischen Mannschaften aus ganz Europa und aus der ganzen Welt spielen in neuesten Fußballschuhen."
"33"," Das ist doch keine Chancengleichheit."
"34"," Das ist auch keine zukunftsgewandte Debatte; das ist einfach rückwärtsgerichtet und verweigernd."
"35","Um es ganz klar zu sagen:"
"36"," Ich würde mir wirklich wünschen, Frau Klöckner, dass diese Streitdebatten zwischen den beiden Ministerien auch einmal hier im Plenum geführt werden könnten."
"37"," Frau Schulze ist nicht da."
"38"," Wo ist sie denn?Sie verweigert sich dieser Debatte und führt diese lieber über die Medien bzw."
"39"," über die Zeitungen."
"40"," So kann man doch nicht mit dem Parlament umgehen.
 Vizepräsident Wolfgang "
