"","V1"
"1",""
"2"," Vielen Dank."
"3"," — Als nächster Redner hat das Wort der Kollege Albrecht Glaser, AfD-Fraktion."
"4"," Albrecht Glaser:"
"5","Herr Präsident! Meine sehr verehrten Damen und Herren! Wenn man nicht über die Sache reden will, redet man über das Verfahren."
"6"," Den Antrag zurückzuziehen, wird zu einem Thema aufgebauscht."
"7"," Es können auch noch am Morgen eines Plenartages Anträge zurückgezogen werden."
"8"," Das ist ganz unspektakulär."
"9","Aber Sie gestatten mir vielleicht trotzdem folgende Bemerkung:"
"10"," Bis 48 Stunden vor Plenumsbeginn können — das mussten wir erst lernen - noch Gesetzesanträge eingebracht werden, um sie hier zu beraten."
"11"," Das steht in der Geschäftsordnung."
"12"," Das gilt in der Tat auch für Anträge."
"13"," Eine solche Frist ist eigentlich völlig unzumutbar."
"14"," Sie, Frau Tillmann, haben das zu einer Stilfrage erklärt; das ist okay, das kann man machen."
"15"," Man kann nach der Geschäftsordnung aber tatsächlich so verfahren."
"16"," Nun zum Kern der Sache, nämlich „Tarif auf Rädern“, also eine dauerhafte, fest installierte Indexierung, oder nicht."
"17"," Erstens."
"18"," Es gibt eine Fülle von Ländern, die das machen; ich komme gleich darauf zu sprechen."
"19"," Zweitens."
"20"," Als Abgeordnete haben wir bekanntlich eine Kostenpauschale."
"21"," Sie ahnen, worauf ich hinauswill:"
"22"," Diese Kostenpauschale ist indexiert; denn sie wird jährlich automatisch angehoben."
"23"," — Das ist so."
"24"," — Das Gleiche gilt auch für die Abgeordnetenentschädigung."
"25"," Auch hier gibt es einen Automatismus; es sei denn, wir fassen einen Verweigerungsbeschluss."
"26"," Man könnte dem Steuerbürger gegenüber den Staat so aufstellen, dass er sagt:"
"27"," Wir nehmen wahr, dass sich jährlich die Steuerlast ändert, ohne dass der Gesetzgeber einen Finger rührt, nur deshalb, weil die Inflation das Geld entwertet — kleinen Moment! — und damit durch den historischen Tarif, der in Euro-Zahlen ausgewiesen ist, tatsächlich jährlich mehr aus der Tasche genommen wird."
"28"," — Jetzt kommt der Kollege und sagt:"
"29"," Wir machen so eine Art Kompensation doch."
"30"," Zum einen machen Sie das erst seit ein paar Jahren."
"31"," Das ist ja lobenswert."
"32"," — Ich war damals aber auch schon Steuerzahler."
"33"," Erzählen Sie mir also keine Geschichten."
"34"," Ich habe damals über dieses Thema Vorträge gehalten."
"35"," Ich wusste da ganz gut Bescheid."
"36"," — Jetzt lassen Sie mal! Heben Sie mal das intellektuelle Niveau, und senken Sie die akustische Kulisse!Meine Damen und Herren, wir haben das Thema der kalten Progression respektive der heimlichen Steuererhöhung deshalb thematisiert, weil wir sagen:"
"37"," Eine Kompensation muss installiert werden, und es ist nicht nach Gutsherrenart jedes Jahr neu zu entscheiden."
"38"," — Das ist der entscheidende Punkt."
"39"," Da Sie, wie Sie das natürlich getan haben, das Familienentlastungsgesetz ansprechen:"
"40"," BeimAlbrecht GlaserFamilienentlastungsgesetz ist schon der Begriff falsch."
"41"," Ich will mal nicht vom Kindergeld reden; das ist tatsächlich erhöht worden."
"42"," Herr Gutting hat insofern recht, es enthält einige Details, die eine tatsächliche Verbesserung bedeuten; d’accord."
"43"," Aber der Kern war, dass eine heimliche Steuererhöhung vermieden werden sollte durch ein Weitergeben der Inflation in den Tarif."
"44"," Das war der Kern."
"45","Der Herr Finanzminister hat vorgetragen, das sei eine Entlastung."
"46"," Ich habe den Finanzminister von hier aus gefragt:"
"47"," Lieber Herr Finanzminister, könnten Sie vielleicht dem Gedanken Rechnung tragen, dass die Vermeidung einer zusätzlichen Belastung keine Steuerentlastung ist? Exakt so habe ich ihn gefragt."
"48"," Der Minister hat kurz gestutzt — er musste wahrscheinlich nachdenken, weil die Frage ein bisschen kompliziert gestellt war; das gebe ich zu —, hat dann aber gesagt, nein, er könne sich diesem Gedanken nicht öffnen."
"49","Meine Damen und Herren, auf die Frage, ob zwei plus zwei vier sind, können Sie natürlich antworten, darüber müssten Sie erst einmal nachdenken; es könnte irgendwas zwischen drei und fünf sein."
"50"," Das kann man machen, ist aber intellektuell nicht redlich und, mit Verlaub, grottenfalsch.
 Vizepräsident Wolfgang "
