"","V1"
"1",""
"2","Vielen Dank, Herr Kollege, ich gehe davon aus, dass Sie mit dem Begriff „Okofaschisten‘“ niemand in diesem Hause gemeint haben, ansonsten hätten wir ein Problem."
"3","Als nächster Redner wird zu uns sprechen der Kollege Rainer Spiering von der SPD-Fraktion."
"4","Rainer Spiering:"
"5"," Kolleginnen und Kollegen! In dem Antrag der Linken steht:"
"6","Kurzfristig muss der Einsatz von glyphosathaltigen Pflanzenschutzmitteln auf Ausnahmen beschränkt werden."
"7","Die Grünen fordern in ihrem Antrag:"
"8","Jetzt den Glyphosatausstieg einzuleiten und einen Ausstiegsplan mit umweltverträglichen Alternativen zu erarbeitenIm Antrag der FDP steht:"
"9","Glyphosat hat gegenüber Mensch und Tier nur eine geringe GiftwirkungImmerhin wird attestiert:"
"10"," Es hat eine Giftwirkung."
"11"," Alle wollen Transparenz und wissenschaftliche Aussagen."
"12"," So weit, so gut."
"13","Die Koalition hat im Koalitionsvertrag festgehalten, der Glyphosatausstieg soll „so schnell wie möglich“ und „grundsätzlich“ durchgeführt werden."
"14"," Wir haben das UBA personell aufgestockt, um zu überprüfen, welche neuen Verfahren und welche Mittel wir einsetzen können, um Glyphosat zu ersetzen."
"15"," Also könnte man sich an dieser Stelle analog zu Hermann Färber hinstellen und sagen:"
"16"," Die Sache ist durch Koalitionshandeln beendet."
"17","Aber so einfach will ich mir das nicht machen."
"18"," Glyphosat hat in der Wahrnehmung der Menschen, die etwas älter sind als ich, das Format, zu erinnern, und zwar an Begriffe wie „DDT“ oder „Agent Orange“."
"19"," Diese Stoffe stehen jeweils als Symbol für einen Umgang mit Natur und Gesellschaft, den selbige Gesellschaft nicht mehr wollte."
"20"," DDT und Agent Orange sind natürlich vom Markt verschwunden."
"21"," Glyphosat hat in der gesellschaftlichen Diskussion dieselbe Wirksamkeit."
"22","Ich habe einen wunderbaren Spruch der Dakota gefunden:"
"23","Wenn du entdeckst, dass du ein totes Pferd reitest, steig ab."
"24","Ich glaube, das sollten wir uns sehr zu Herzen nehmen."
"25"," Bevor die Erregung hier jetzt noch größere Wellen schlägt:"
"26"," Die Aktionäre von Bayer haben das entdeckt."
"27"," Es ist heute um 16."
"28","45 Uhr eine Schockmeldung durch die Börse gegangen, der Aktienkurs ist um 3,5 Prozent gesunken, weil in den USA eine neue Studie auf den Markt gekommen ist, die sich mit dem Zusammenhang von Krebs und Herbiziden auseinandersetzt."
"29"," Wie ich das bewerte, steht hier überhaupt nicht zur Debatte."
"30"," Zur De ainer Spiering batte steht, wie der Markt das wahrnimmt."
"31"," Wenn Sie sich die Bayer-Aktie einmal anschauen — sie war vor einem Jahr noch 105 Euro wert; jetzt liegt sie bei 65 Euro -, dann stellen sie fest, dass zumindest die Aktionäre von Bayer gemerkt haben:"
"32"," Das Pferd ist tot."
"33"," — Ich merke an Ihrer Erregung, dass Sie offensichtlich Schwierigkeiten mit der Argumentation haben."
"34"," Das sind aber Fakten."
"35","Man muss, glaube ich, merken:"
"36"," Vermeintlich billige Lösungen müssen nicht zwangsläufig preiswerte Lösungen sein."
"37"," Und vermeintlich einfache Lösungen müssen auch nicht erfolgversprechend sein."
"38","Die Frage ist:"
"39"," Wie gehen wir verantwortungsvoll mit Glyphosat um? Hermann Farber hat das nicht so direkt benannt, aber man kann es direkt beim Namen nennen."
"40"," Wir werden ein Ausstiegsszenario brauchen, und das muss kurzfristig sein."
"41"," Natürlich wissen wir alle, dass in den Weinbaugebieten der Ausstieg aus Glyphosat jetzt und heute und sofort nicht geht."
"42"," Selbiges gilt für Obstanbaugebiete."
"43"," Aber wir haben extrem gute Möglichkeiten in der Fläche, wo keine Bodenerosion zu befürchten ist, Glyphosat durch mechanische Mittel zu ersetzen."
"44"," Dann kann ich, glaube ich, von der Ministerin erwarten — die hoffentlich kein totes Pferd reiten will —, dass sie einen Vorschlag machen wird, um dieses Ausstiegsszenario einzuleiten."
"45","Jetzt kommt noch eine wunderbare Pressemeldung von heute dazu:"
"46","Jetzt will Söder „die Bienen und die Bauern retten“ Jetzt gibt es das Volksbegehren."
"47","Die wichtigsten Maßnahmen, mit denen das Volksbegehren den Artenschwund stoppen will, lauten:"
"48"," den Anteil der Öko-Landwirtschaft in Bayern von aktuell zehn Prozent bis 2030 auf 30 Prozent zu erhöhen."
"49"," Feldgehölze, Hecken, Säume und andere Lebensräume von Wildtieren und Pflanzen sollen erhalten und ein Biotopverbund geschaffen werden, der bis 2027 wenigstens 13 Prozent des Agrarlandes umfassen soll."
"50","Und jetzt:"
"51","Außerdem soll der Pestizideinsatz auch in der konventionellen Landwirtschaft eingeschränkt werden."
"52","Ich komme wieder auf mein Pferd zu sprechen, und, Nicole Bauer, ich rate dazu, einmal vor der Welle oder auf der Welle zu surfen."
"53"," Herr Söder ist offensichtlich der Meinung:"
"54"," Das Pferd ist tot, und ich reite die Welle."
"55"," — Frau Ministerin, ich bitte Sie in unser aller Interesse, dazu beizutragen, dass wir auf der Welle surfen und nicht ein totes Pferd reiten."
"56"," Herzlichen Dank.
 Vizeprasident Wolfgang "
