"","V1"
"1",""
"2"," Herr Kollege Dr."
"3"," Köhler, Sie können jetzt antworten."
"4","Dr."
"5"," Lukas Köhler:"
"6","Eine kurze Vorbemerkung."
"7"," Ich glaube, diesen Ageism, den Sie gerade vorgeführt haben — irgendwie auf das Alter von Kolleginnen oder Kollegen einzugehen -, würde ich mir sparen."
"8"," Aber ich möchte auf Ihre Frage eingehen."
"9"," Das, was Sie gerne ignorieren, ist das Gleichgewicht der Kräfte, das international dafür gesorgt hat, dass es nicht zu einer Katastrophe gekommen ist."
"10"," Von dieser Position brauchen wir nicht abzuweichen; denn diese Position haben wir schon immer vertreten."
"11","Natürlich sind Atomwaffen ein Problem."
"12"," Natürlich ist es ein Problem, dass wir weltweit überhaupt so ein Bedrohungspotenzial haben."
"13"," Aber dass Sie immer wiederDr."
"14"," Lukas Köhlerignorieren, dass Sicherheit auch etwas mit Gleichgewicht zu tun hat, ist ein fataler Fehler Ihrer Außenpolitik, und das haben Sie nie gelöst bekommen."
"15"," Solange Sie da keinen Punkt setzen, werden Sie auch weiterhin meine Wutanfälle ertragen müssen, vor allen Dingen, wenn Sie so einen Quatsch fordern, wie es Ihre menschenrechtspolitische Sprecherin gemacht hat."
"16","Vielen Dank.
 Vizepräsident Wolfgang "
