"","V1"
"1",""
"2"," Elisabeth Kaiser, SPD, ist die nächste Rednerin."
"3"," Elisabeth Kaiser:"
"4","Sehr geehrter Herr Präsident! Sehr geehrte Damen und Herren! Liebe Kolleginnen und Kollegen! Wenn wir von gleichwertigen Lebensverhältnissen reden, dann stellen wir uns Fragen wie:"
"5"," Wo kann ich gut leben? Wo kann ich gut wohnen? Wo gibt es Ärzte? Wo gibt es eine gute Kinderbetreuung? Wo gibt es gute Schulen? Wo gibt es Mobilfunk, Internet? Kann ich mich auf den öffentlichen Nahverkehr verlassen? Und gibt es Möglichkeiten, dass ich mich auch ehrenamtlich einbringen kann?Bei all diesen Dingen sind Landkreise, Städte und Dörfer gefragt."
"6"," Sie sind zuständig für die Sicherung der Daseinsvorsorge."
"7"," Aber häufig fehlt ihnen leider auch das Geld, um ihre Aufgaben zu meistern oder zu investieren."
"8"," Deshalb kämpfen wir in der SPD-Fraktion dafür, dassElisabeth Kaisersich der Bund noch stärker engagiert, um den Kommunen einen größeren Handlungsspielraum zu eröffnen."
"9"," Wenn ich als Thüringerin über gleichwertige Lebensverhältnisse spreche, dann spreche ich natürlich auch über den Osten, jetzt gar nicht mal, um eine Abgrenzung zum Westen der Republik zu machen; denn auch dort gibt es Strukturschwäche, auch dort gibt es notleidenden Kommunen."
"10"," Aber im Osten fehlt es in der breiten Fläche an gut bezahlten Jobs, an Karrieremöglichkeiten und auch an jungen Leuten."
"11"," Die Wirtschaftskraft im Osten ist — trotz der guten Entwicklung — immer noch signifikant unter dem bundesdeutschen Durchschnitt."
"12"," Und auch das wirkt sich auf die Wirtschaftskraft der Kommunen aus."
"13","Deshalb ist es wichtig, dass wir — erstens — wirtschaftliches Wachstum und Innovationspotenzial in den strukturschwachen Regionen stärken."
"14"," Die Kommission „Gleichwertige Lebensverhältnisse“ wird einen Vorschlag unterbreiten, wie ein gesamtdeutsches Fördersystem aussehen könnte, um eben strukturschwache Regionen ab 2020 zu unterstützen."
"15"," Wichtig ist — zweitens — auch, dass wir die Städtebauförderung so anpassen, dass insbesondere strukturschwache Kommunen davon profitieren können und eben auch die ostdeutschen Länder."
"16","Liebe Kolleginnen und Kollegen der Opposition, es ist ja nicht so, als hätten wir in dieser Legislatur noch gar nichts für die Kommunen getan."
"17"," Das Gegenteil ist der Fall, und das wissen Sie auch."
"18"," Die SPD hat zum Beispiel maßgeblich dafür gesorgt, dass der Bund die Länder bei den Kosten für die Kinderbetreuung in den Kitas unterstützt und genauso die Kommunen bei den Kosten der Unterkunft entlastet."
"19"," Wir werden auch die Grundsteuer neu gestalten, um dadurch im nächsten Jahr 14 Milliarden Euro an Einnahmen für die Kommunen zu sichern."
"20"," Ich könnte jetzt noch ganz, ganz viel aufzählen, muss aber an dieser Stelle noch etwas klarstellen:"
"21"," Wir haben in der Koalition die Mittel für das Förderprogramm für kommunale Einrichtungen in den Bereichen Sport, Jugend und Kultur von 100 auf 300 Millionen Euro aufgestockt."
"22"," Und heute Morgen höre ich dann, der Bund stelle zu wenig Geld für Schwimmbäder ein."
"23"," Bitte? Wir unterstützen Kommunen gerade mit diesem Programm dabei, in Einrichtungen mit sozialer und integrativer Wirkung zu investieren."
"24"," Natürlich gehören dazu auch Schwimmbäder, aber eben auch andere Begegnungsstätten in den Kommunen."
"25","Gefördert wurden in den letzten Jahren zum Beispiel das Freizeitforum in Marzahn, die Begegnungsstätte im Gründerhaus in Greiz, ein Jugendklub in Meerane und in Mecklenburg-Vorpommern — das ist für Herrn Bartsch, der jetzt nicht mehr da ist, vielleicht interessant, weil es in seinem Bundesland ist — ein Bildungs- und Bürgerzentrum in Schwerin, in Heringsdorf eine Sport- und Mehrzweckhalle sowie zahlreiche Sport-, Freizeit- und Naturbäder in der ganzen Republik."
"26"," Liebe Fraktion Die Linke, Sie können uns hier nicht vorwerfen, der Bund wäre sich seiner Verantwortung nicht bewusst."
"27"," All diese Maßnahmen sorgen dafür, den Kommunen einen Gestaltungsrahmen für eine verlässliche Daseinsvorsorge zu geben."
"28"," Natürlich:"
"29"," Wir können immer noch mehr tun."
"30"," Aber im Kern geht es auf jeden Fall darum, die Voraussetzungen für eine gute Entwicklung in den Kommunen zu schaffen."
"31"," Dazu gehört natürlich auch das Ehrenamt."
"32"," Das Ehrenamt bereichert das Angebot der Daseinsvorsorge und stärkt ganz besonders den Zusammenhalt in den Gemeinden und Städten."
"33"," Deswegen wollen wir das weiterhin unterstützen, insbesondere auch die Feuerwehr, na klar."
"34"," Denn die Kameradinnen und Kameraden setzen ihre Gesundheit und ihr Leben dafür ein, die Gesundheit und das Leben anderer zu schützen und zu retten."
"35"," Das kann nicht hoch genug wertgeschätzt werden."
"36"," In der Tat haben freiwillige Feuerwehren vor Ort weitaus mehr Aufgaben als nur die Brandbekämpfung."
"37"," Deswegen müssen sie gut ausgestattet bleiben, damit sie ihre Aufgaben auch gut erfüllen können."
"38"," Deswegen haben wir im Haushalt Mittel für Fahrzeuge eingestellt, die vor Ort ankommen."
"39"," — Das passiert jetzt."
"40"," 20 Fahrzeuge werden überbracht; das wurde uns versichert."
"41"," Die anderen 336 Fahrzeuge kommen noch."
"42","Klar ist aber auch:"
"43"," Die freiwilligen Feuerwehren leisten vor Ort noch viel mehr."
"44"," Ohne sie würde kein Dorffest funktionieren, kein Maibaumsetzen."
"45"," All das wäre nicht möglich ohne den Einsatz der Kameradinnen und Kameraden."
"46"," Sie gehören einfach zum Gemeinschaftsleben in der Kommune."
"47"," Präsident Dr.
 Wolfgang "
