"","V1"
"1",""
"2","Vielen Dank, Herr Kollege Lämmel."
"3"," — Liebe Kolleginnen und Kollegen, auch wenn ich weiß, dass das ein emotional sehr bewegendes Thema ist, möchte ich darauf hinweisen, dass sich Ihre persönliche CO,-Exposition bei Aufregung deutlich erhöht."
"4"," Deshalb bitte ich schlicht und ergreifend, dass man das vielleicht etwas gelassener zur Kenntnis nimmt."
"5","Als nächster Redner hat das Wort der Kollege Steffen Kotré, AfD-Fraktion."
"6"," Steffen Kotré:"
"7","Sehr geehrter Herr Präsident! Sehr geehrte Damen und Herren! Herr Lämmel, ich habe meine Krawatte jetzt nicht auf Öko geprüft; aber ich halte das auch nicht für so notwendig."
"8","„Klimanotstand“:"
"9"," Wir haben keinen Klimanotstand."
"10"," Das Klima wird sich so oder so weiterbewegen; es wird so oder so weiter existieren."
"11"," Wir haben eher einen Notstand an gesundem Menschenverstand."
"12"," Das vielleicht mal vorweggenommen."
"13","Kommen wir mal zum Kohleausstieg."
"14"," Dass der Kohleausstieg volkswirtschaftlich schädlich ist, haben wir schon gesagt."
"15"," Dass die halbe Welt über uns lacht, weil wir aus der Kohle aussteigen, sei hier an dieser Stelle noch mal erwähnt."
"16"," Aber interessant ist doch die Geschichte, wie wir dazu gekommen sind."
"17"," Vor zwei Jahren hat niemand aus der CDU/CSU überhaupt daran gedacht, aus der Kohle auszusteigen."
"18"," Noch vor fünf Monaten hat der bayerische Ministerpräsident Söder gesagt:"
"19"," Um Gottes willen, 2038 aus der Kohle auszusteigen, das ist zu risikoreich; da wäre unsere Energieversorgung gefährdet."
"20"," - Natürlich hat er das zu Recht gesagt."
"21"," Und plötzlich ist alles anders."
"22"," Sind jetzt etwa neue Erkenntnisse gekommen? Das ist natürlich nicht der Fall."
"23"," Wir sehen hier eine Politik, die eher ihre eigenen Interessen opfert, als hier ehrlich zu argumentieren."
"24"," Wenn Herrn Ministerpräsident Söder jetzt die „Greta-Manie“ befallen hat, dann empfehle ich ihm einfach mal bei Harry Potter anzuklopfen."
"25"," Der hat so einen Zauberstab."
"26"," Der macht dann aus volatilem Windstrom stabile Leistungen, und der macht dann auch, dass in der Nacht dieSteffen KotréSonne scheint."
"27"," Das ist aber eben nur Harry Potter, und die Realität sieht anders aus."
"28"," Wenn wir den Wendehals Ministerpräsident Söder betrachten, dann brauchen wir uns nicht zu wundern, warum der Beruf des Politikers bei den Menschen hier nicht so angesehen ist; schließlich hat er so schnell seine Überzeugung über Bord geworfen."
"29","Aber das nur am Rande."
"30","Ich komme zurück zum Thema."
"31"," Stand 2022 geht bei uns das Licht aus."
"32"," Die Übertragungsnetzbetreiber haben ganz klar aufgezeigt:"
"33"," 2022 fehlen uns 5,5 Gigawatt an gesicherter Leistung."
"34"," Mit anderen Worten:"
"35"," Spätestens 2022 haben wir unsere gesicherte Stromversorgung geschreddert."
"36"," Mittlerweile gibt es Verbände, auch der energieintensiven Industrie, die das bestätigen."
"37"," So sagen etwa die bayerischen Chemieverbände ganz klar:"
"38"," Aufgrund der Energiewende und der hohen Strompreise gibt es schon seit 2000 eine Deindustrialisierung in Deutschland."
"39"," — Die Investitionen sind geringer als die Abschreibungen in die entsprechenden Anlagen."
"40"," Natürlich investieren die Unternehmen, aber nicht mehr in Deutschland, sondern im Ausland, und das ist ganz schlecht für unseren Standort Deutschland."
"41"," Wenn Wacker Chemie aufgrund der Energiewende überlegt, seinen Produktionsstandort in den USA auszubauen und die Produktion vollständig dorthin zu verlagern, dann zeigt das:"
"42"," Ein Unternehmen kann die Energiewende nicht deutlicher kritisieren."
"43"," Selbst Gewerkschafter melden sich zu Wort."
"44"," Ein Bezirksleiter der IG Metall NRW hat schon gesagt:"
"45"," Im Falle des Ausfalls von Anlagen einer Aluminiumhütte werden diese Anlagen nicht mehr in Deutschland gebaut."
"46"," Deutlicher kann man die Versorgungsunsicherheit hier in Deutschland nicht kennzeichnen."
"47","Vielleicht noch ein Aspekt zu dem Irrsinn der ganzen Sache."
"48"," Zum Beispiel ist der CO,-Fußabdruck von Flüssiggas aus Katar größer als der der Braunkohle."
"49"," Darüber redet aber kein Mensch."
"50"," Der Fußabdruck des Flüssiggases aus den USA beträgt 80 Prozent des Fußabdrucks der Braunkohle."
"51"," Was nämlich immer wieder unter den Tisch gekehrt wird, ist die Versorgungskette, die nämlich ebenfalls einen CO,-Ausstoß hat; aber darüber redet hier kein Mensch."
"52"," Daran kann man die ganze Ideologie des Kohleausstiegs ganz kurz beleuchten.
 Vizepräsident Wolfgang "
