"","V1"
"1",""
"2","Danke schön."
"3"," — Voraussichtlich letzter Redner nicht nur in dieser Debatte, sondern heute ist der Kollege Marian Wendt, CDU/CSU."
"4"," Marian Wendt:"
"5","Sehr geehrter Herr Bundestagspräsident Schäuble! Liebe Kolleginnen und Kollegen! BerlinBrennt! Was sich martialisch anhört, ist eine Kampagne der Feuerwehren, die uns alle aufrütteln soll."
"6"," Die Belastungen der haupt- und ehrenamtlichen Wehren durch fehlendes Personal und unzureichende Ausstattung sind aktuell enorm."
"7"," Unweit von Berlin, im südlichen Brandenburg, kämpfen gerade ehrenamtliche freiwillige Feuerwehren aus Sachsen und Brandenburg gemeinsam mit dem THW gegen Waldbrände."
"8"," In Brandenburgs roter Zone kämpfen sie alle gemeinsam gegen einen Feind, der uns sicherlich in den nächsten Tagen und Wochen leider noch öfter begegnen wird."
"9","Die Herausforderungen für unsere freiwilligen Feuerwehren sind enorm; denn wer im Wald über längere Tage das Feuer bekämpft, kann vor Ort nicht zum Verkehrsunfall oder zum Wohnungsbrand gerufen werden."
"10"," Dies führt zum Problem der Einsatzbereitschaft."
"11"," Hier müssen wir uns über diese neue Herausforderung, die auch mit den veränderten klimatischen Bedingungen zu tun hat, Gedanken machen."
"12"," Die Belastung der freiwilligen Feuerwehren ist bereits heute sehr stark angestiegen."
"13"," Dies hängt zum einen mit den neuen technischen Herausforderungen, den immer weiter gestiegenen erforderlichen Sachkenntnissen seitens der Feuerwehr und den veränderten Rahmenbedingungen zusammen."
"14","Ein kleines Beispiel aus meinem Wahlkreis in Nordsachsen."
"15"," Oschatz hat 14 000 Einwohner."
"16"," Letztes Jahr gab es 338 Einsätze:"
"17"," quasi an jedem Tag ein Einsatz für eine freiwillige Feuerwehr."
"18"," Die Gemeinde tut alles, um immer wieder genug Ehrenamtliche auf die Fahrzeuge zu bekommen."
"19"," Aktuell wurde die Pauschale für jeden Feuerwehrmann, der zum Einsatz kommt, auf 12 Euro pro Einsatz und Kamerad festgelegt."
"20"," Dies ist ein richtiger Weg, den ich auch unterstütze; denn anders als eine Feuerwehrrente oder Ähnliches, die immer wieder Ungleichgewichte schafft — wie soll ich einen Kameraden, der 300 Einsätze im Jahr fährt, gleichstellen mit einem Kameraden, der zwei Einsätze fährt? -, ist ein konkreter Entschädigungsbetrag, glaube ich, der richtige Weg."
"21"," Aber wir müssen noch mehr tun."
"22"," Als Bund können wir über das Technische Hilfswerk entsprechende Großschadenslagen besser bekämpfen."
"23","Und wir alle können ganz konkret zwei Sachen tun:"
"24","Zum einen lassen Sie uns das Modellprojekt des Technischen Hilfswerks unterstützen, Feuerlöschflugzeuge in Deutschland zu stationieren."
"25"," An 50 Seen und Flüssen in Deutschland ist das möglich."
"26"," Präsident Broemme hat dazu erste Vorerkundungen durchgeführt."
"27"," Wir wollen bald mit einem ersten Modellprojekt ans Werk gehen."
"28"," Dazu brauchen wir weitere Brandschutzeinheiten."
"29"," Es braucht feststehende Einheiten, die wie in den USA bei Großschadenslagen die Feuerwehren vor Ort entsprechend unterstützten."
"30"," Dabei geht es nicht um ein Gegeneinander, sondern um ein Miteinander der blauen, weißen und roten Einsatzkräfte."
"31"," Das sind ganz konkrete Dinge und Probleme, an deren Lösung wir Hand in Hand mit der kommunalen Ebene und der Länder- und Bundesebene arbeiten."
"32"," Wir können die freiwilligen Feuerwehren in den Kommunen dadurch entlasten und ihre Einsatzbereitschaft wiederherstellen, damit sie sich ihren originären Aufgaben der Gefahrenabwehr stellen können."
"33","Meine Damen und Herren, der zweite Punkt."
"34"," Sie müssen heute nicht beantworten, ob Sie das unterstützen; aber es ist ein Angebot."
"35"," Wir reden ja immer davon, es sei zu unkonkret, was hier geschieht, zu viel Blabla und nur für den Papierkorb."
"36"," Sie können ganz konkret helfen."
"37"," Deshalb lautet mein Angebot als Präsident der THW-Bundesvereinigung an Sie:"
"38"," Werden Sie selber aktiv."
"39"," Im nächsten Frühjahr können Sie sich zum Helfer des THWs ausbilden lassen:"
"40"," Eine Woche Grundausbildung in Dresden — das Angebot wird Sie bald erreichen -, und nach dem Abschluss können Sie dann in Ihrem THW-Ortsverband mithelfen, mit in Einsätze fahren und dadurch die Einsatzbereitschaft erhöhen und die Sicherheit in unserem Land stärken."
"41","Mit diesem Angebot, das ich Ihnen mit in die Sommerpause gebe, bedanke ich mich recht herzlich für Ihre Aufmerksamkeit und wünsche allen Kameradinnen und Kameraden einen guten und sicheren Sommer."
"42"," Kommen Sie alle gesund zurück."
"43"," Gut Wehr!Vielen Dank."
"44","Präsident Dr.
 Wolfgang "
