"","V1"
"1",""
"2"," Marianne Schieder, SPD, ist die nächste Rednerin."
"3"," Marianne Schieder:"
"4","Lieber Herr Präsident! Liebe Kolleginnen und Kollegen! Es wurde schon darauf hingewiesen:"
"5"," Es ist nicht mehr lange hin bis zum 20."
"6"," Juli, dem Tag, an dem wir an das Attentat auf Adolf Hitler vor 75 Jahren erinnern."
"7"," Gedenk- und Jahrestage laden uns ein, innezuhalten und den Blick auf die Vergangenheit zu richten, um aus dieser Vergangenheit für die Gegenwart und für die Zukunft zu lernen."
"8"," Dieses Ereignis ist zweifelsohne ein Symbol dafür, dass es in Deutschland nicht nur Anhänger des Nationalsozialismus gab, sondern auch einen sehr mutigen Widerstand."
"9"," Diesen mutigen Widerstand in seiner weltanschaulichen Breite und sozialen Vielfalt gab es überall, in allen gesellschaftlichen Schichten und unter allen weltanschaulichen Positionen."
"10","Diesen Widerstand wollen wir würdigen."
"11"," Wir wollen heute — darüber freue ich mich wirklich — ganz besonders darstellen, dass es eben nicht nur Männer waren, die diesen Widerstand getragen haben, sondern dass er auch ganz maßgeblich von Frauen gestützt wurde."
"12"," Leider kam und kommt diese Tatsache oft zu kurz, wenn sie überhaupt Berücksichtigung fand oder heute noch findet."
"13"," Denn obwohl man eigentlich wusste, dass es Frauen gab, die im Widerstand aktiv waren und darin oft auch eine zentrale Rolle einnahmen, und man gleich nach dem Zweiten Weltkrieg Literatur dazu hatte, hat die Forschung erst in den 80er-Jahren das Thema „Die Rolle der Frauen im Widerstand“ überhaupt thematisiert."
"14","Lange Zeit — so ist es vielleicht in vielen Bereichen heute noch — war die Erforschung des Widerstands getragen von Männern, mit dem Blick von Männern auf Männer natürlich."
"15"," Die weibliche Seite wurde marginalisiert."
"16"," Widerstandshandlungen, Widerstandsmotivationen und -konsequenzen von und für Frauen wurden dabei ausgeblendet."
"17"," Selbstverständlich kann der Widerstand von Frauen nicht losgelöst von dem der Männer betrachtet werden."
