"","V1"
"1",""
"2"," Sabine Poschmann, SPD, ist die nächste Rednerin."
"3"," Sabine Poschmann:"
"4","Sehr geehrter Herr Präsident! Liebe Kolleginnen und Kollegen! Gründerinnen und Gründer — das wissen wir alle — wirken für die Volkswirtschaft wie eine Frischzellenkur."
"5"," Sie sind Treiber, die Wachstum, Wettbewerb und Innovation ankurbeln."
"6"," Auch ihr Beschäftigungseffekt ist nicht zu unterschätzen."
"7"," Der KfW-Gründungsmonitor 2019 hält fest, dass Neugründer im vergangenen Jahr umgerechnet 219 000 Stellen geschaffen haben."
"8"," Richtig ist aber auch:"
"9"," Bei der Gründungstätigkeit ist noch viel Luft nach oben."
"10"," Auch wenn sich der Rückgang etwas abschwächt, so sind doch die Zahlen für Deutschland zu gering."
"11"," In Zeiten von Fachkräftemangel und niedriger Arbeitslosigkeit ist es teilweise natürlich auch nachvollziehbar."
"12"," Ein gut bezahlter Job ist häufig die interessantere Option für junge Menschen."
"13"," Auch die Alterung unserer Gesellschaft spielt beim Rückgang eine Rolle; das sollte man nicht verkennen."
"14"," Wer sich beruflich selbstständig macht, ist in der Regel zwischen 25 und 45 Jahre alt, und genau diese Altersgruppe, wissen wir, schmilzt."
"15","Was Gründer nach wie vor als ein größeres Hemmnis ausmachen, sind aber Bürokratieberge und hohe Hürden bei der Finanzierung."
"16"," Wie oft, liebe Kolleginnen und Kollegen, haben wir uns in der Vergangenheit geschworen, kleine und mittelständische Unternehmen von unnötigem Papier- und Verwaltungskram zu entlasten."
"17"," Man kann das schon gar nicht mehr hören."
"18"," Aber wie Sie sehen:"
"19"," Der Fortschritt ist in diesem Fall eine Schnecke."
"20"," Es wird allerhöchste Zeit — schade, dass Herr Altmaier nicht da ist —, endlich das versprochene Bürokratieabbaugesetz IIl auf den Weg zu bringen."
"21"," Darauf warten wir hier dringend."
"22"," Die Unternehmer erwarten konkrete Vorschläge, die Antrags- und Genehmigungsverfahren auf ein erträgliches Maß zu senken."
"23"," Dafür gibt es zahlreiche Stellschrauben bis hin zu einheitlichen Verfahren, damit der Papierkram eventuell ganz entfällt."
"24","Ein anderes Thema — wir haben es heute schon angesprochen — ist die Finanzierung von Start-ups."
"25"," Wenn es darum geht, einem jungen Unternehmen bei der Gründung auf die Beine zu helfen, sind wir in der Regel ganzSabine Poschmanngut aufgestellt."
"26"," Woran es hapert, ist die Anschlussfinanzierung in der Wachstumsphase."
"27"," Wir haben auch schon etwas getan dafür, so ist es ja nicht."
"28"," Mit der Gründung der KfW-Tochter Capital in der letzten Wahlperiode und dem neuen Fonds für technologieorientierte Unternehmen haben wir weitere Instrumente geschaffen, um mehr Wagniskapital zu aktivieren."
"29","Ein Zukunftsfonds — oder Digitalfonds, wie wir ihn im Koalitionsvertrag genannt haben - ist eine weitere Option."
"30"," Der staatliche Dachfonds würde es für Anleger wie Versicherungen oder Pensionskassen attraktiver machen, in Start-ups zu investieren."
"31"," Das brächte natürlich weiteres Kapital auf den Markt, das wir dringend bräuchten."
"32"," Die SPD-Fraktion hat dazu schon konkrete Ideen, und sicherlich wird das Wirtschaftsministerium auch bald ein Konzept vorlegen."
"33","Mir ist es wichtig, meine Damen und Herren, wenn wir über Start-ups reden, dass wir auch diejenigen im Blick haben, die sich mit sozialen Innovationen beschäftigen."
"34"," Sozialunternehmer - ich werde nicht müde, das zu sagen — lösen mit ihren Geschäftsideen gesellschaftliche Probleme und verdienen damit gleichzeitig Geld."
"35"," Hier schlummert ein riesiges Potenzial für Deutschland."
"36"," Bei allen weiteren Planungen, ob zu Finanzierungsinstrumenten oder zu Verbesserungen der Rahmenbedingungen, müssen wir diese Unternehmensgruppe konsequenter mitdenken."
"37"," Die Förderung solcher Unternehmen steht im Koalitionsvertrag."
"38"," Trotzdem führen sie leider immer noch ein Nischendasein."
"39"," Daraus sollten wir sie schleunigst befreien."
"40","Deshalb arbeitet die Koalition auch an einem Antrag."
"41"," Herzlichen Dank."
"42","Präsident Dr.
 Wolfgang "
