"","V1"
"1",""
"2"," Nächster Redner ist der Kollege Alexander Dobrindt, CDU/CSU."
"3"," Alexander Dobrindt:"
"4","Herr Präsident! Sehr geehrte Damen und Herren! Liebe Kolleginnen und Kollegen! Die Bilder, die wir alle vor Augen haben, die tanzenden Frauen und Männer auf der Berliner Mauer, die sich umarmenden Menschen, die den größten Glücksmoment der deutschen Geschichte so miterlebt haben, meine Damen und Herren, das sind diejenigen, derer wir heute gedenken, mit denen wir heute feiern."
"5"," Der Mut der Demonstranten in Leipzig, in Berlin und anderen ostdeutschen Städten, der Aufstand der vielen gegen das Unrechtsregime der wenigen, mit Worten statt Waffen, mit Gebeten statt Gewalt — das war der größte Glücksmoment und ein Segen für die deutsche Geschichte, meine Damen und Herren."
"6"," Alexander DobrindtGleichzeitig wehren wir uns entschieden gegen alle Versuche, die Geschichte umzuinterpretieren und ins Gegenteil zu verkehren."
"7"," Deswegen sage ich auch hier sehr deutlich:"
"8"," „Wir sind das Volk“, das war ein Satz, der Mauern eingerissen hat und zusammengeführt hat, und wir dürfen nicht akzeptieren, dass er missbraucht wird und wieder neue Mauern errichten sowie spalten soll."
"9"," Das sind wir der Bürgerrechtsbewegung schuldig, meine Damen und Herren."
"10"," Zur historischen Betrachtung gehört natürlich auch dazu, dass nicht alle im Westen die Wiedervereinigung so intensiv begleitet haben oder gar daran geglaubt haben."
"11"," Den Versuch der Uminterpretation Deutschlands in eine Nation, zwei Staaten, den es auch gegeben hat, den haben wir nie mitgemacht, den haben wir abgelehnt."
"12"," Gegen die Festschreibung der Teilung haben wir uns immer gewehrt."
"13"," Es waren andere, die gesagt haben, dass das verfassungsrechtliche Wiedervereinigungsgebot ein Unglück für das deutsche Volk sei."
"14"," Was für eine grandiose Fehleinschätzung, meine Damen und Herren! Liebe Kolleginnen und Kollegen, neben vielen Mutigen auf der Straße, neben unseren Nachbarn in Europa, die anfangs ja auch mit Bedenken, aber trotzdem mit Freude die Entwicklungen zur Wiedervereinigung begleitet haben, war es auch Michail Gorbatschow in Moskau und waren es auch die Vereinigten Staaten von Amerika, die die Zeichen der Zeit erkannt und die Wiedervereinigung ermöglicht haben."
"15"," Und deswegen, um es klar zu sagen:"
"16"," Die deutsche Einheit war nicht nur ein Geschenk Europas an Deutschland, sie war auch ein Geschenk der Vereinigten Staaten von Amerika an Deutschland."
"17"," Man sollte Jubiläen ja nicht nur feiern, sondern auch realpolitisch die richtigen Schlüsse daraus ziehen."
"18"," Die Botschaft von 1949 hieß:"
"19"," Nie wieder Faschismus! Die Lehre von 1989 heißt:"
"20"," Nie wieder Kommunismus! Deswegen, liebe Kolleginnen und Kollegen, bekämpfen wir die Extremisten außerhalb und innerhalb der Parlamente."
"21"," Wir treten dabei übrigens auch den Geschichtsvergessenen und den Relativierern entschlossen entgegen."
"22"," Denjenigen, die behaupten, „die DDR sei das friedfertigste und menschenfreundlichste Gemeinwesen der deutschen Geschichte gewesen“;denjenigen, die behaupten, es habe nie einen Schießbefehl gegeben, und denjenigen, die behaupten, die DDR sei kein Unrechtsstaat gewesen, denen sage ich klar, meine Damen und Herren:"
"23"," Der Begriff „Unrechtsstaat“ relativiert nicht die Lebensleistung der Ostdeutschen."
"24"," Er wertschätzt und respektiert die Leistung derjenigen, die diesem Unrechtsregime entgegengetreten sind, es überwunden haben, es zu Fall gebracht haben."
"25"," Wir alle sind heute die Erben der Einheit."
"26"," Jeder weiß, dass Erben leichter ist als Erarbeiten."
"27"," Deswegen — auch das ist von Bedeutung - ist dieses Erbe ein Auftrag."
"28"," Dieses Erbe ist der Auftrag, die Einheit zu bewahren."
"29"," Die Einheit unseres Landes ist nicht gesetzt, sie muss immer wieder neu erarbeitet werden."
"30"," Das ist der Auftrag auch heute."
"31","Danke schön."
"32"," Präsident Dr.
 Wolfgang "
