"","V1"
"1",""
"2"," Vielen Dank."
"3"," — Nachster Redner in der Debatte ist für die Fraktion der FDP Dr."
"4"," Marcel Klinge."
"5"," Dr."
"6"," Marcel Klinge:"
"7","Sehr geehrter Herr Präsident! Liebe Kolleginnen und Kollegen! Die Kollegin Hiller-Ohm sprach gerade davon, dass Sie mit Ihrer Strategie den Unternehmen im Tourismus unter die Arme greifen würden."
"8"," Wie wäre es, wenn Sie damit anfangen, ihnen nicht ständig neue Knüppel zwischen die Beine zu werfen? Ich wollte heute mit einem Kompliment starten, einem Kompliment an Sie."
"9"," Es ist schon eine wahre Meisterleistung, wie es die Koalition in ihrem Antrag schafft, auf acht Seiten mit 46 Beschlusspunkten und mit 3 041 Wörtern dermaßen an den Bedürfnissen und Wünschen einer der wichtigsten Wirtschaftsbranchen Deutschlands vorbeizureden."
"10"," Also, das muss Ihnen erst einmal einer nachmachen."
"11"," Ich war kürzlich mit Freunden bei mir daheim im Schwarzwald etwas trinken, selbstverständlich rein beruflich; denn bei dieser Gelegenheit bin ich mit der Wirtin ins Gespräch gekommen, die den Betrieb seit 16 Jahren führt."
"12"," Ich habe sie gefragt, was sie von uns in Berlin erwartet."
"13"," Die Antwort war relativ simpel:"
"14"," Wir sollen nicht so viel schwätzen, sondern endlich einmal etwas für die kleinen und mittleren Betriebe auf den Weg bringen."
"15"," — Ich glaube, das ist genau die richtige Erwartungshaltung an die nationale Tourismusstrategie, nämlich dass nach Jahren des Stillstands endlich etwas für die Branche getan wird."
"16"," Das hat sie auch verdient."
"17"," Wir haben die besten Tourismusbetriebe der Welt, die einen grandiosen Job machen:"
"18"," 3 Millionen Beschäftigte, 300 Milliarden Euro Umsatz, eine überdurchschnittliche Ausbildungsquote und eine enorme Standorttreue."
"19"," Daher ist es für uns Freie Demokraten eine Ehrensache, dass wir diese fleißigen Menschen in ihrer täglichen Arbeit bestmöglich unterstützen."
"20","Diesen Anspruch verfehlt die Große Koalition in ihrem Antrag gänzlich."
"21"," Sie haben keine Idee, wohin Sie mit Ihrer Strategie überhaupt wollen, keine Leidenschaft, keine Kreativität, dafür unglaublich viele Allgemeinplätze."
"22"," Würden unsere Mittelständler und Familienbetriebe, meine Damen und Herren, genauso plan- und ideenlos arbeiten wie CDU/ CSU und SPD - manche sprechen auch vom KarliczekSyndrom -, dann hätten sie ihren Laden schon längst dichtmachen müssen."
"23"," Unser Anspruch ist das nicht."
"24"," Wir Freie Demokraten wollen, dass diese nationale Tourismusstrategie für die Branche ein Erfolg wird."
"25"," — Ja, warten Sie einmal."
"26"," — Dafür müssen wir drei grundlegende Dinge ändern."
"27"," Wir wollen erstens die Leistungsträger der Branche, nämlich die kleinen und mittleren Unternehmen, in den Mittelpunkt dieser Strategie stellen."
"28","Wir wollen zweitens endlich klare inhaltliche Schwerpunkte setzen."
"29"," Wo sind die denn in Ihrem Antrag? Kümmern wir uns doch endlich um die drangenden Themen der Branche."
"30"," Das ist zuallererst der existenzbedrohende Fachkräftemangel."
"31"," Ohne ausreichend gutes Personal können Sie im Tourismus nichts reißen."
"32"," Das ist die erdrückende Bürokratie, die unternehmerisches Engagement im Tourismus immer schwerer macht und die die Nachfolge in den Betrieben erschwert."
"33"," Die Zahlen gehen immer weiter zurück."
"34"," Und das ist die Digitalisierung, die gerade für die Kleinen eine riesige Chance, aber auch eine riesige Herausforderung zugleich ist."
"35"," Gerade einmal jedes fünfte Hotel in Deutschland kann man online buchen."
"36"," Da liegt noch richtig viel Arbeit vor uns."
"37"," Aber Voraussetzung für digitale Angebote ist ein funktionierendes Breitband- und Mobilfunknetz, und zwar an jeder Milchkanne."
"38"," Für uns sind Menschen, die im ländlichen Raum leben, wie in meinem Wahlkreis, keine Bürgerinnen und Bürger zweiter Klasse."
"39"," Die touristisch schönsten Orte, meine Damen und Herren, sind nun einmal die abgelegensten Orte."
"40"," Deswegen hören Sie auf, bei den Lizenzversteigerungen,Dr."
"41"," Marcel Klinge wie jüngst bei 5G, immer und immer wieder den gleichen Fehler zu machen, nämlich auf Kosten der Netzabdeckung den letzten Cent aus den Mobilfunkbetreibern herauszupressen."
"42"," So jedenfalls kommen wir beim Mobilfunk niemals auf einen internationalen Spitzenplatz."
"43"," Eine gute Tourismusstrategie — das ist der dritte Punkt, an den wir grundlegend herangehen müssen — darf nicht für sich alleine stehen."
"44"," Keine Strategie der Welt, mag sie noch so gut sein, kann ihre Wirkung entfalten, wenn sie ständig durch andere Maßnahmen torpediert wird."
"45"," Doch genau das machen Sie am laufenden Band."
"46"," Nehmen wir das Beispiel Luftverkehrsteuer."
"47"," Diese wollen Sie nun um sage und schreibe 700 Millionen Euro auf fast 2 Milliarden Euro erhöhen."
"48"," Wir stehen wohl vor der größten Steuererhöhung in der Geschichte der Reisebranche."
"49","Das hat verheerende Folgen."
"50"," Der Sommerurlaub für Familien, aber auch Geschäftsreisen werden ab April 2020 spürbar teurer."
"51"," Sie treffen mit Ihrer Politik die fleißige Mitte unserer Gesellschaft."
"52"," Das Überleben vieler Regionalflughäfen steht ebenfalls auf der Kippe, weil die Airlines aus gestiegenem Kostendruck Flugverbindungen streichen werden."
"53"," Auch der Umsatz von Reiseveranstaltern und Fluggesellschaften wird unter dieser massiven Steuererhöhung leiden."
"54"," Sie selbst kennen doch die geringen Margen in der Branche."
"55","Wir als FDP-Fraktion lehnen die Erhöhung der Luftverkehrsteuer ab, weil sie niemandem hilft, im Übrigen auch nicht dem Klima."
"56"," Ein Großteil unseres Flugverkehrs ist dem päi unterworfen."
"57"," Das, was wir jetzt teuer einseitig national sparen, kann an anderer Stelle europäisch mehr verflogen werden."
"58"," Und ich habe bis heute nicht verstanden, warum die Koalition jüngst Condor einen Kredit von 380 Millionen Euro gewährt hat."
"59"," Wir haben das als FDP-Fraktion unterstützt, weil wir an die Zukunft der Gesellschaft mit ihren 5 000 Mitarbeiterinnen und Mitarbeitern glauben."
"60"," Aber ich verstehe nicht, warum Sie Condor einen Kredit von 380 Millionen Euro geben und im Gegenzug mit der Erhöhung der Luftverkehrsteuer das Marktumfeld dieser Airline, die Sie retten wollen, dermaßen verschlechtern."
"61"," Das ist GroKo-Logik vom Feinsten."
"62"," Das versteht draußen wirklich niemand mehr."
"63","Bevor Sie sich hochtrabend mit Strategien beschäftigen, liebe Kolleginnen und Kollegen von der Großen Koalition, fordere ich Sie auf, beim Thema „gewerbesteuerliche Hinzurechnung für Reiseveranstalter“ endlich aktiv zu werden."
"64"," Seit Jahren drücken Sie sich um eine politische Lösung und haben es den Gerichten zugeschoben."
"65"," Jetzt haben wir seit Sommer ein Urteil für die Branche und seit gestern sogar eine Begründung."
"66"," Deswegen handeln Sie bei diesem wichtigen Thema für die Branche und machen Sie etwas für die kleinen Reiseveranstalter! Meine Damen und Herren, die nationale Tourismusstrategie, wie sie die Große Koalition anpackt, wird außer großen Papierbergen leider keine spürbaren Ergebnisse hervorbringen."
"67"," Wir Freie Demokraten plädieren deswegen für einen kompletten Neustart:"
"68"," zurück auf Los, mit klaren inhaltlichen Schwerpunkten, dem Fokus auf dem Mittelstand und ordentlich Wumms bei der Umsetzung."
"69","Herzlichen Dank.
Vizepräsident Thomas "
