"","V1"
"1",""
"2"," Herr Kollege Gysi."
"3","Dr."
"4"," Gregor Gysi:"
"5"," Ich bin sofort fertig, Herr Präsident."
"6"," Auf andere Schwächen und Stärken der Einheit werde ich wegen der Begrenzung der Redezeit erst im nächsten Jahr eingehen."
"7"," — Übrigens:"
"8"," Am 9."
"9"," November 1918 begann mit der Ausrufung der Republik die Demokratiegeschichte in Deutschland; auch daran sollten wir denken."
"10"," Der Fall der Mauer aber sollte uns alle mahnen, Probleme wirklich zu lösen und nicht zu versuchen, sie mit Mauern durch Einigelung vorübergehend unsichtbar zu machen."
"11"," Präsident Dr.
 Wolfgang "
