"","V1"
"1",""
"2"," Vielen Dank, Kordula Schulz-Asche."
"3"," — Nächster Redner:"
"4"," Erwin Rüddel für die CDU/CSU-Fraktion."
"5"," Erwin Rüddel:"
"6","Sehr geehrte Frau Präsidentin! Sehr geehrte Damen und Herren! Ich bin froh, dass ich bei diesem Antrag die Gelegenheit habe, auf die historische Leistungsausweitung hinzuweisen, die wir in der letzten Legislaturperiode in der Pflegeversicherung für die Pflegebedürftigen, gerade für die Demenzkranken und deren Familien, vorgenommen haben."
"7"," Ich denke, das ist jetzt eine gute Gelegenheit, noch einmal darauf hinzuweisen, was wir im Rahmen der Diskussion um die Pflegeversicherung in der letzten Legislaturperiode umgesetzt und auf den Weg gebracht haben."
"8","Im Kern geht es bei diesem Antrag der Fraktion der Grünen um die Eigenanteile der Pflegebedürftigen."
"9"," Wenn man sich die Welt in der Klinik ansieht, stellt man fest:"
"10"," Für die Pflege dort übernimmt die Krankenversicherung die vollen Kosten; bei der Pflege im Heim bleibt ein Festbetrag."
"11"," Wir wollen insgesamt die Arbeitssituation für die Pflegekräfte verbessern, wir wollen mehr Pflegekräfte, und wir wollen diese Pflegekräfte besser bezahlen."
"12"," Die Folge ist, dass die Eigenanteile der Pflegebedürftigen steigen, weil hier die Dynamik ansetzt."
"13","Es ist unerlässlich, dass wir die Eigenanteile in der stationären Pflege auf einen zumutbaren Betrag einbremsen."
"14"," Ich denke, da schließen wir uns dem Appell von Frau Schulz-Asche an, gehen in dieselbe Richtung."
"15"," Ich möchteErwin Rüddeldezidiert aber auch festhalten:"
"16"," Es geht nur um die Kosten der Pflege und nicht um die Kosten, die durch das Wohnen entstehen."
"17"," Ich bin davon überzeugt, dass dieser Sockel-Spitze-Tausch die falschen Anreize setzt und nicht die optimale Lösung ist."
"18"," Wir müssen hier nach kreativen und guten Lösungen suchen."
"19"," Die Eigenanteile varüeren in den Bundesländern nämlich sehr stark."
"20"," Gerade dort, wo die Eigenanteile vergleichsweise niedrig sind, würde dieser Tausch nur geringe Hilfen bringen, und umgekehrt wären in wohlhabenderen Regionen die Entlastungen besonders groß."
"21"," Es kann sozialpolitisch aber nicht gerecht sein, dass wir die Stärkeren noch stärker entlasten."
"22","Dazu kommt der falsche Anreiz, teure Versorgungsformen und teure Anbieter zu wählen sowie möglichst viele Leistungen in Anspruch zu nehmen."
"23"," Es gäbe keinerlei Eigeninteresse an kostengünstigen Lösungen mehr, da die Pflegeversicherung ohnehin alle die den Eigenanteil übersteigenden Kosten übernehmen würde."
"24"," Das hätte auch Folgen für die Beitragssätze in der Pflege- und Krankenversicherung und würde nachfolgende Generationen unnötig belasten."
"25"," Sie haben diese Herausforderungen auch erkannt — das habe ich in Ihrem Antrag gelesen —, weil Sie die Kostenrisiken durch ein CaseManagement in den Griff bekommen wollen."
"26"," Ich muss aber gestehen:"
"27"," Ich bin skeptisch, ob das gelingt."
"28","Meine Damen und Herren, ich denke, es ist wichtig, noch einmal herauszustellen, dass die Pflegeversicherun eine Teilkaskoversicherung und keine Vollkaskoversicherung ist."
"29"," Weil das so ist, bleibt auch künftig eine Eigenverantwortung übrig."
"30"," Wir müssen nach Konzepten suchen, wie wir Menschen motivieren können, Vorsorge zu treffen, sowohl private wie auch betriebliche Vorsorge."
"31","Unabhängig davon brauchen wir intelligente Lösungen, um die Pflegebedürftigen in den stationären Einrichtungen zu entlasten und die Eigenanteile einzubremsen; hierzu hat sich der Minister schon geäußert."
"32"," Eine Möglichkeit könnte ein einheitlicher Zuschuss sein, der über die Krankenversicherung finanziert wird."
"33"," Denkbar ist auch, dass Steuermittel genutzt werden, weil auf der anderen Seite Sozialhilfe eingespart werden kann."
"34"," Zu den kreativen Lösungen gehört aber auch der Abbau der Sektorengrenzen."
"35"," Wir brauchen hier eventuell einen dritten Weg, der viele Möglichkeiten offenlässt, wie zum Beispiel dass hauswirtschaftliche Leistungen in stationären Einrichtungen von den Pflegebedürftigen selbst oder deren Familien erbracht werden, um insgesamt die Kosten im Heim und die Eigenanteile zu senken."
"36"," Wir müssen auf diese Familienunterstützung setzen können."
"37","Kreativität ist also gefragt."
"38"," Wir werden 2020 hierzu entsprechende Konzepte vorlegen, die dann diskutiert werden können.
Vizeprasidentin Claudia "
