"","V1"
"1",""
"2","Vielen Dank."
"3"," — Nächste Rednerin in der Debatte ist die Kollegin Bettina Stark-Watzinger für die Fraktion der FDP."
"4","Bettina Stark-Watzinger:"
"5","Sehr geehrter Herr Präsident! Meine sehr geehrten Damen und Herren! Liebe Kolleginnen und Kollegen! Ich habe befürchtet, dass es so weitergeht wie in der Zwischenbilanz, bei der sich die GroKo selber ein exzellentes Zeugnis ausgestellt hat."
"6"," Ich vertraue eher auf eine externe Begutachtung, und der Sachverständigenrat hat es Ihnen ins Gebetbuch geschrieben:"
"7"," Der Aufschwung ist zu Ende."
"8"," Wir haben weniger Unternehmensgründungen, und wir haben mehr Unternehmensschließungen."
"9","Die Menschen haben in vielen Regionen Deutschlands Sorge um ihren Arbeitsplatz."
"10"," Sie erleben, dass sie im ländlichen Raum nicht an das digitale Nervensystem der Zukunft angeschlossen sind, und sie sehen, dass große Vorhaben in diesem Land keine Chance mehr haben, umgesetzt zu werden, oder bereits veraltet sind, wenn sie umgesetzt sind."
"11"," In meinem Heimatland Hessen wurde die A 44 als Projekt der Wiedervereinigung beschlossen, ist aber auch nach 30 Jahren nicht fertiggestellt."
"12"," Dann stellt sich diese Regierung hin und sagt, alles sei in Ordnung und nichts müsse passieren? Wenn Sie uns hier das Abhaken von Klein-klein-Boxen aus Ihrem Koalitionsvertrag präsentieren, dann ist das eigentlich Arbeitsverweigerung."
"13"," Was wir in diesem Land brauchen, sind wieder die großen Ziele, nicht Brandkessel alleine."
"14"," Das mag sinnvoll sein, aber wir brauchen die großen Ziele, damit die Menschen auch persönlich wirtschaftliches Vorankommen erleben."
"15"," Da geht es nicht darum, dass der eine dem anderen etwas wegnimmt."
"16"," Geben Sie Ihr statisches Verständnis von Wirtschaft auf."
"17"," Es geht darum, dass alle Zugang zu Wohlstand und Wachstum haben."
"18","Ich möchte drei Punkte ansprechen:"
"19","Punkt eins:"
"20"," Innovationsfähigkeit."
"21"," Der Wohlstand in einer Volkswirtschaft hängt von ihrer Innovationsfähigkeit ab."
"22"," Emmanuel Macron macht es uns vor, während wir hier noch debattieren."
"23"," Er hat es sich zum Ziel gesetzt, bis 2025 25 Unicorns anzusiedeln."
"24"," Was sagen die Zahlen? Im ersten Halbjahr 2019 gab es so viel Wagniskapital wie noch nie in Europa."
"25"," Aber es fließt nicht nach Deutschland, sondern es fließt nach London, und es fließt nach Berlin."
"26"," Nutzen wir die Chance und bauen wir in der Zwischenzeit eine vitale Gründerszene in unserem Land auf."
"27"," Dafür brauchen wir einen Zukunftsfonds für Wagniskapital, damit mehr Kapital das Wachstum von Start-ups finanziert."
"28"," Weil Innovation auch nicht von Ihnen geplant werden kann, sondern ständig funktioniert, brauchen wir Freiheitszonen, in denen neue Ideen wachsen können, freiBettina Stark-Watzinger von bürokratischer Belastung, die in unserem Land viel zu stark ausgeprägt ist."
"29"," Punkt zwei."
"30"," Wir brauchen Tempo bei der Entlastung für Investitionen, bei der Abschaffung des Solidaritätszuschlags und bei der Unternehmensteuerreform."
"31"," Zehnmal versprochen und nie geschafft! Der Steuerstillstand bedroht unser Land."
"32"," Wir brauchen die Abschaffung des Solis, und wir brauchen ein modernes Unternehmensteuerrecht mit einer maximalen Steuerbelastung von 25 Prozent, meine Damen und Herren."
"33"," Mein dritter und letzter Punkt:"
"34"," Tempo für solide Finanzen."
"35"," Dieser Sozialstaat kennt im Augenblick nur die Gegenwart."
"36"," Was ist eigentlich mit dem Respekt vor den zukünftigen Generationen? Wie erklären Sie diesen Generationen, dass Sie heute eine Grundrente beschließen, die Milliarden kostet, die sie belasten wird, ohne die Altersarmut richtig zu bekämpfen? Wir brauchen eine Schuldenbremse, die klarstellt, dass versicherungsfremde Leistungen sachgerecht über Steuern finanziert werden und dass Firmen nicht genutzt werden, um den Bundeshaushalt zu umgehen."
"37"," Deutschland ist ein starkes Land."
"38"," Wir haben Chancen und Risiken."
"39"," Wir haben kluge Menschen."
"40"," Wir haben es in der Hand, zu bestimmen, was aus diesem Land wird."
"41"," Wir sind jetzt verantwortlich für das, was in der Zukunft geschieht."
"42"," Machen wir Tempo für Deutschland.
 Vizepräsident Thomas "
