"","V1"
"1",""
"2"," Vielen Dank, Torbjörn Kartes."
"3"," — Letzter Redner in der Debatte:"
"4"," Frank Heinrich für die CDU/CSU-Fraktion."
"5"," Frank Heinrich:"
"6","Sehr geehrte Frau Präsidentin! Liebe Kolleginnen und Kollegen! Selten kommt man in eine Debatte - zumindest was das Thema angeht, und es gibt auch eine so große Übereinstimmung -, wo ich so dankbar bin, was die Vorschläge, die vom Ministerium kommen und von uns jetzt bewertet werden, angeht."
"7"," Das hat sich dann um 13."
"8","24 Uhr schlagartig geändert, nicht dem Inhalt nach, sondern weil ich mich fragte, auf welchen Weg wir da in der Debatte geführt wurden."
"9"," — Ich bin aus zwei Gründen besonders dankbar:"
"10","Sie, Minister Heil, haben am Anfang gesagt:"
"11"," Wir müssen uns die Opfer vor Augen führen."
"12"," — Ich bin ja Mitglied im Ausschuss für Arbeit und Soziales wie auch im Menschenrechtsausschuss."
"13"," Als Menschenrechtler freue ich mich besonders, dass das Thema Menschenhandel von Ihnen und von einem anderen Kollegen angesprochen worden ist."
"14"," Heute ist der Europäische Tag gegen Menschenhandel, und ich habe einige Kollegen gesehen, die mit diesem Bändchen rumlaufen und ganz bewusst für Freiheit auftreten."
"15"," Ich freue mich darüber, dass das jetzt den Grund und Boden abgibt und vielleicht auch den Grundwasserspiegel hebt, auch für andere als Vorbild."
"16","Zum Zweiten freue ich mich als ehemaliger Sozialarbeiter."
"17"," Da habe ich tatsächlich eine Person vor Augen:"
"18"," Damaris — Name geändert, aus Absicht."
"19"," In meiner Sozialarbeiterzeit hatte ich eine Tafel gegründet."
"20"," Meine erste Mitarbeiterin war diese Damaris."
"21"," Ja, und sie war schusselig."
"22"," Das haben wir alles darauf geschoben, dass sie ein bisschen einfach gestrickt war."
"23"," Und dann hatte sie eine Macke irgendwo am Kopf."
"24"," Dafür gab es eine Erklärung:"
"25"," Ich bin an der Kellertreppe hängen geblieben."
"26"," - Und Ähnliches."
"27"," Irgendwann mal besuchte ich ihren Mann im Krankenhaus, weil er im Wald umgefallen war."
"28"," Ich habe ihn gefragt, was denn los sei, wenn man ihn beim nächsten Mal nicht pünktlich fände, und Scherze gemacht."
"29"," Am nächsten Tag hat er sich selbst mit Unterschrift aus dem Krankenhaus entlassen."
"30"," Die erste Tat war, zum Telefon zu gehen und seine Frau anzurufen, um Damaris anzukündigen:"
"31"," Du, da kommen nachher zwei Männer."
"32"," Sei bitte zu Hause, die haben schon für dich bezahlt."
"33"," — Da überschneiden sich die beiden Themen „Menschenhandel“ und „sexueller Missbrauch“."
"34"," Sie ist sofort abgehauen."
"35"," Das ist für jeden von uns nachvollziehbar."
"36"," Sie ist dann ein paar Tage später, als sie vermutet hat, dass er nicht zu Hause ist, in die Wohnung, um irgendwas zu holen, und fand ihn tot in der Wohnung liegen."
"37"," Dann konnte sie sich öffnen, undrank Heinrich dann hat sie erzahlt, was sie alles in ihrer Familie, in ihrer Ehe, in ihrer Beziehung erlebt hat."
"38","Dieses ganze Trauma, dieses ganze Schicksal dahinter müssen wir uns vor Augen führen, wenn wir verstehen wollen, was Menschen begegnen kann."
"39"," Dann konnte sie sich öffnen und mir als Leiter der Einrichtung auch erzählen, dass sie am Heiligen Abend im Jahr zuvor den Fehler gemacht hatte, sich neben mich zu setzen — wir hatten eine Feier für Menschen am Rand der Gesellschaft gemacht —, und aus Eifersucht hatte sie von ihrem Mann die größten Prügel ihres Lebens dafür bekommen."
"40"," Auf einmal ist man hautnah dran."
"41"," Deshalb freue ich mich über das Leistungsspektrum bei der Reform für Opfer sexueller Gewalt."
"42"," Ich freue mich tiber die gesetzliche Verpflichtung zur Einrichtung von Traumaambulanzen."
