"","V1"
"1",""
"2","Vielen Dank, Herr Kollege Möring."
"3"," — Ob die Details gleich kommen, weiß ich nicht."
"4"," Als nächster Redner hat der Kollege Udo Hemmelgarn, AfD-Fraktion, das Wort."
"5"," Udo Theodor Hemmelgarn:"
"6","Sehr geehrter Herr Bundestagspräsident! Sehr geehrte Kolleginnen und Kollegen! Sehr geehrtes Publikum auf den Tribünen! Beim Lesen des Wohngeld- und Mietenberichts 2018 hat man den Eindruck:"
"7"," alles gar nicht so schlimm."
"8"," Ja, die Mieten steigen, aber nur moderat."
"9"," Ja, die Betriebskosten steigen, aber nur etwas."
"10"," Ja, die Bestandsmieten steigen, aber sogar weniger als die allgemeine Inflationsrate."
"11","Wohngeld scheint für diese Bundesregierung nur ein kleines Thema zu sein, bei dem es darauf ankommt, ein vernünftiges Mittelmaß zu finden zwischen der Unterstützung finanziell Schwächerer einerseits und der gebotenen Sparsamkeit des Staates andererseits."
"12"," Weit gefehlt! Wohngeld ist ein hochbrisantes Thema."
"13"," Schließlich ist die Situation auf dem Wohnungsmarkt, insbesondere in unseren Metropolen, katastrophal."
"14"," Davon ist im Wohngeldund Mietenbericht 2018 nichts zu lesen."
"15","Derzeit ist neben der Sicherung einer angemessenen Rente die Wohnsituation unserer Bürger die größte Herausforderung der Politik unseres Landes für das kommende Jahrzehnt."
"16"," Es ist die große soziale Frage."
"17"," Die Berichte in allen Medien, die Berichte aller Forschungsinstitute und die Reportagen auf allen TV-Kanälen beschreiben immer wieder den Mangel an bezahlbarem Wohnraum in unseren Städten."
"18"," Der eigene Anspruch der Bundesregierung, absolut notwendige 1,5 Millionen neue Wohnungen in dieser Legislatur zu bauen, wird bei Weitem nicht erreicht."
"19"," Das eingeführte Baukindergeld wird zu über 70 Prozent für den bereits bestehenden Wohnraum in Anspruch genommen, also aus unserer Sicht ein reiner Mitnahmeeffekt."
"20","Der Wohngipfel 2018 hat im Grunde nichts gebracht."
"21","Er war eine reine Showveranstaltung zur Beruhigung der Gemüter."
"22"," Selbstverständlich muss alles unternommen werden, den Wohnungsbau weiter anzukurbeln und mehr bezahlbaren Wohnraum zu schaffen, aber mit den richtigen Mitteln."
"23"," Die vorgelegten Berichte zeigen auch auf, wie dringend eine Erhöhung des Wohngeldes ist, um wenigstens die akut schlimmsten Fälle zu lindern."
"24"," Aber es geht um weit mehr."
"25"," In der Frage des Wohngeldes stecken die globalen Konzepte unseres Wirtschaftens."
"26"," Es geht hier auch um die fundamentale Frage:"
"27"," Wollen wir mehr staatliche Planwirtschaft oder mehr soziale Marktwirtschaft? Linke und Grüne und sogar große Teile der SPD hängen immer noch ihrem Traum einer staatlich organisierten Planwirtschaft nach."
"28"," Sie fordern mehr staatlichen WohnungsbauUdo Theodor Hemmelgarn und verjagen mit einer Vielzahl von Einzelmaßnahmen die privaten Investoren."
"29"," Auf der Nachfrageseite brauchen wir dringend, um mehr Druck auf die Mietpreise zu erzielen, einen rigorosen Stopp des Zuzugs sogenannter Flüchtlinge und die Reduzierung der Zahl auf das rechtliche und humanitär gebotene Maß und gleichzeitig die konsequente Rückführung aller, die sich nach wie vor unberechtigt und geduldet in unserem Land aufhalten."
"30"," Wir brauchen auch einen rigorosen Stopp des unberechtigten Zuzugs von Bürgern aus anderen EU-Staaten, dringende Maßnahmen zur Beendigung der Landflucht, die immer mehr Bürger aus den ländlichen Regionen in die Großstädte befördert."
"31"," Kaum etwas davon wird realisiert, höchstens ganz zögerlich und ineffektiv."
"32","Um den Wohnungsbau anzukurbeln, brauchen wir auf der Angebotsseite dringend die komplette Aufhebung der irrsinnigen Mietpreisbremse, eine Deckelung der Grunderwerbsteuer auf 3,5 Prozent, eine Erhöhung der linearen Abschreibung auf 3 Prozent pro anno und das Aussetzen der unsinnigen und übert und zudem auf kommunaler Ebene die komplette Abschaffung der Grundsteuer."
"33"," Zur Kompensation hat die AfD-Fraktion bereits ein Reformmodell vorgelegt."
"34","OS I oO Nichts dergleichen ist in Sichtweite."
"35"," Private Investoren ziehen sich zunehmend zurück bzw."
"36"," engagieren sich nur noch für Luxuswohnungen in Edelquartieren."
"37"," So wird der Ruf nach dem Staat als Bauherr natürlich immer lauter."
