"","V1"
"1",""
"2","Vielen Dank, Herr Kollege Schnieder."
"3"," — Als nächster Redner hat das Wort der Kollege Dr."
"4"," Michael Espendiller, AfD-Fraktion."
"5"," Dr."
"6"," Michael Espendiller:"
"7","Sehr geehrter Herr Präsident! Sehr geehrte Damen und Herren! Die FDP hat 17 Anträge zur Digitalisierung unter diesem Tagesordnungspunkt eingebracht."
"8"," Eine ausführliche Debatte ist eigentlich nicht möglich und auch nicht erwünscht."
"9"," Exemplarisch mache ich das an dem Antrag „Smart Germany — CO; an die digitale Kette legen“."
"10"," — Schauen wir gleich."
"11"," — Beantragt wird hier die Einführung einer Blockchain-basierten digitalen Währung mit dem Ziel, einen künstlichen Markt für die Speicherung von CO, zu schaffen."
"12"," Pro gespeicherter Tonne CO; soll ein Coin ausgegeben werden."
"13"," Gegründet werden soll dafür ein staatlicher Ver Dr."
"14"," Michael Espendillerein, der aus Umwelt- und Klimaschutzverbänden besteht."
"15"," Er soll die Ausgabe dieser Coins kontrollieren und auch die Maßnahmen in den Ländern weltweit kontrollieren."
"16"," Da frage ich mich:"
"17"," Wie soll denn das funktionieren? Wenn zum Beispiel ein Maßnahmenpaket gemacht wird, um in Afrika Bäume zu pflanzen, soll dann ein Umweltschutzverband aus Deutschland dort hinfahren und die Umsetzung nachprüfen? Sie öffnen damit dem Missbrauch Tür und Tor."
"18"," Deswegen lehnen wir Ihren Antrag ab."
"19"," Auch Ihr Grundansatz ist falsch."
"20"," Denn CO; ist kein Killergas."
"21"," Die Debatte zum Thema „CO, und Klima“ ist mir zu unwissenschaftlich."
"22"," Wir könnten hier jetzt viel über Rückstrahlungswerte, Sättigungswerte, Wolkenbildungsfaktoren und Sonnenaktivität diskutieren."
"23"," Gerade die letzten zwei Punkte haben viel mit dem Weltklima zu tun."
"24"," Ich möchte hier eine Sache ausräumen, nämlich den 97-Prozent-Konsens der Wissenschaftler."
"25"," Sie alle nutzen diese Zahl immer und immer und immer wieder als Argument für Ihre überteuerten Klimaschutzmaßnahmen."
"26"," Wie kommt diese Zahl eigentlich zustande? Sie berufen sich hier auf eine Studie von John Cook aus dem Jahr 2013."
"27"," Sie ist über 300 000-mal heruntergeladen worden, wird in den Medien oft zitiert, selbst Barack Obama hat sich schon auf sie berufen."
"28","Schauen wir uns diese Studie einmal an."
"29"," Was wurde da gemacht? John Cook hat 11 944 wissenschaftliche Arbeiten untersucht."
"30"," Als Erstes hat er 8 000 davon aussortiert, weil sie sich zum Klimawandel nicht positionieren."
"31"," Es gibt eine Definition von Klimakonsens, die Sie hier alle nutzen."
"32"," Ich zitiere einmal:"
"33"," Der Mensch macht mehr als die Hälfte der Erderwärmung seit 1950 aus."
"34"," — Dieser Aussage, werte Kollegen, stimmen 0,54 Prozent der untersuchten Studien von John Cook zu."
"35"," 0,54 Prozent der Wissenschaftler teilen diese Aussage."
"36"," eneMit welchem Zaubertrick macht man jetzt aber 97 Prozent daraus? Es gibt viele Wissenschaftler, die sagen, dass es einen Treibhauseffekt gibt."
"37"," Manche sagen, der Mensch hat etwas damit zu tun."
"38"," Manche sagen, das ist nicht so."
"39","Diese Wissenschaftler sagen aber nicht, wie stark dieser Effekt ist."
"40"," In der Statistik gehen Sie jetzt hin und fügen diese Wissenschaftler zu denen hinzu, die den Klimakonsens teilen."
"41"," Das ist wissenschaftlich nicht sauber."
"42"," Unterm Strich:"
"43"," Dieser Klimakonsens ist wissenschaftlicher Nonsens."
"44"," Sie berufen sich hier auf eine Quelle, die Sie selber nicht geprüft haben."
"45"," Nach einer Rede des Kollegen Hilse in einer Debatte hier im Bundestag hat der Phoenix-Kommentator gesagt, Herr Hilse kenne diesen 97-Prozent-Konsens nicht."
"46"," Herr Hilse kennt aber die Studie von John Cook und weiß, dass das Unsinn ist."
"47"," Es kann nicht sein, dass ein 6ffentlich-rechtlicher Sender solche falschen Zahlen ohne kritische Uberprüfung immer wieder veröffentlicht."
"48"," Es ist Aufgabe der öffentlich-rechtlichen Sender, objektiv und neutral zu berichten."
"49"," Bei einem Budget in Höhe von 9 Milliarden Euro kann man das auch erwarten."
"50"," Für diejenigen, dir mir die Zahlen, die ich gerade genannt habe, nicht glauben möchten, nenne ich jetzt einmal direkt die Quelle."
"51"," Das ist Professor Legates et al."
"52",", also zusammen mit den Kollegen, veröffentlicht 2015."
"53"," Die wissenschaftliche Arbeit heißt „Climate Consensus and ‚Misinformation’“, veröffentlicht in „Science & Education“, Volume 24, Issue 3, Seite 299 bis 318."
"54"," Das sollten Sie unbedingt einmal lesen, bevor Sie hier wieder irgendwelche Milliardenprogramme beschließen."
"55","Herzlichen Dank.
 Vizepräsident Wolfgang "
