"","V1"
"1",""
"2"," Vielen Dank, Markus Herbrand."
"3"," — Nächster Redner:"
"4"," für die Fraktion Die Linke Fabio De Ması."
"5"," Fabio De Masi:"
"6","Frau Präsidentin! Sehr geehrte Damen und Herren! Herr Kollege Müller, es freut mich, dass Sie Max auf die Finger schauen wollen, aber ich möchte den Kollegen Straubinger gegen diese unhaltbaren Anschuldigungen ausdrücklich in Schutz nehmen."
"7","Fabio De MasiDeutschland ist ein Paradies für Geldwäsche."
"8"," Der AntiMafia-Staatsanwalt von Palermo, Roberto Scarpinato, sagt:"
"9"," Ware er Mafioso, würde er in Deutschland investieren."
"10"," — Wir haben eine Party mit Betongold; insbesondere im Immobiliensektor herrschen groBe Probleme."
"11"," Es geht um hässliche Dinge."
"12"," Es geht um Korruption, Steuerflucht, Menschen-, Drogen- und Waffenhandel sowie die Finanzierung von Terrorismus."
"13"," Das Bundesministerium der Finanzen schätzt den Umfang der Geldwäsche in Deutschland auf 100 Milliarden Euro jährlich."
"14","Die EU verpflichtet den Finanzminister, ein neues Geldwäschegesetz vorzulegen."
"15"," Einige Maßnahmen begrüßen wir."
"16","Erstens."
"17"," Das Transparenzregister, das über die wahren Eigentümer von Firmen aufklärt, soll öffentlich werden."
"18"," Das ist allerdings keine Heldentat von Olaf Scholz, sondern eine Vorgabe der EU."
"19"," Und Kryptogeschäfte sollen besser reguliert werden."
"20"," Das ist auch bitter nötig, weil mit Libra und Co ein Darknet der Finanzen droht."
"21"," Es ist aber nicht entscheidend, dass das Register öffentlich ist."
"22"," Entscheidend ist, dass wahre Angaben drinstehen."
"23"," Wir haben Meldeschwellen, nach denen man erst ab einem Anteil von 25 Prozent einer Firma darin auftaucht."
"24"," Das heißt, man kann das Register mit Rocco und vier Brüdern austricksen."
"25","Zweitens steigt im Immobiliensektor eine Party mit Betongold."
"26"," Das treibt auch die Mieten."
"27"," Ich bin kein Anhänger der Abschaffung des Bargeldes; aber es ist absurd, dass man in Deutschland ganze Wohnblöcke mit einem argentinischen Rindslederkoffer voller Geldscheine kaufen kann."
"28"," Drittens brauchen wir ein Immobilienregister, in dem die wahren Eigentümer der Immobilien stehen."
"29"," Und wir sollten Immobilienkäufe wieder über Notaranderkonten abwickeln, damit die Notare sehen, wohin das Geld fließt."
"30"," Das Problem ist, dass die wahren Eigentümer eben nicht in den Grundbüchern stehen."
"31"," Daher sollten Firmen dazu verpflichtet werden, den wahren Eigentümer von Immobilien gegenüber den Behörden offenzulegen."
"32"," Ansonsten können Immobilien eben auch beschlagnahmt werden."
"33"," Viertens haben wir ein erhebliches Problem im Nichtfinanzsektor, bei Notaren, Autohändlern oder Kunsthändlern."
"34"," Dort sind die Bundesländer für die Aufsicht zuständig, von Standesbeamten bis zu Gerichtspräsidenten."
"35"," Ich habe es hier schon einmal in einer Debatte gesagt:"
"36"," Ich habe keine Zweifel; Standesbeamte können toll Ehen schließen."
"37"," Aber sie sind die falsche Adresse für die Geldwäschebekämpfung."
"38"," — 2018 kamen nur 0,8 Prozent aller Verdachtsmeldungen aus dem Nichtfinanzsektor."
"39"," Wir brauchen dringend strengere Kontrollen und Bußgelder."
"40","Fünftens ist das Problem bei der Financial Intelligence Unit des Zolls bei uns immer noch nicht gelöst."
"41"," Es gab einige Fälle, Verdachtsmeldungen mit Bezug zur Terrorismusfinanzierung, in denen die Gelder nicht mehr eingefroren werden konnten, weil die Verdachtsmeldungen zu spät bearbeitet wurden."
"42","Sechstens müssen wir die Strafverfolgung in Deutschland eben auch dadurch stärken, dass Landeskriminalämter von Anfang an wieder in die Erstbewertung dieser Verdachtsmeldungen einbezogen sind."
"43","Siebtens sollten wir — auf elf Punkte komme ich wegen meiner Redezeit wahrscheinlich leider nicht — auch die schwere Steuerhinterziehung zur Vortat der Geldwäsche definieren."
"44"," Nur dann können Staatsanwälte wegen Geldwäsche ermitteln."
"45","Achtens braucht Deutschland eine Bundesfinanzpolizei wie Italien und ein Unternehmensstrafrecht."
"46"," Banken, die wiederholt Beihilfe zur Geldwäsche leisten, ist die Lizenz zu entziehen."
"47","Neuntens brauchen wir die beherzte Nutzung des Instruments der Vermögensabschöpfung."
"48"," Wer über den Ku'damm mit seinem Ferrari rast und sich dem Verdacht aussetzt, in Geldwäsche involviert zu sein, der soll nachweisen, dass er dieses Auto mit legalen Mitteln erworben hat."
"49"," Wenn er das nicht kann, muss man ihm das Spielzeug wegnehmen."
"50","Wir haben also noch viel zu tun."
"51"," Ich danke für Ihre Aufmerksamkeit.
Vizepräsidentin Claudia "
