"","V1"
"1",""
"2"," Vielen Dank."
"3"," — Weitere Nachfrage?Dr."
"4"," Christoph Hoffmann:"
"5","In meinem Wahlkreis gibt es den Fall, bei dem Menschen wieder in ihre Heimatländer zurückkehren, um dort Schönheitsoperationen durchführen zu lassen."
"6"," Das gehört sicherlich nicht zu den Gründen, die Sie gerade erwähnt haben."
"7"," Natürlich muss man Verständnis dafür haben, wenn jemand seine Verwandtschaft wiedersehen möchte oder auf eine Beerdigung gehen möchte; das ist völlig klar."
"8"," Was tun Sie, um die statistischen Lücken, die es gibt, aufzufüllen? Stephan Mayer, Parl."
"9"," Staatssekretär beim Bundesminister des Innern, für Bau und Heimat:"
"10","Herr Kollege Dr."
"11"," Hoffmann, es ist zum jetzigen Zeitpunkt nicht geplant, die Erhebung der Statistik zu verändern."
"12"," Wie gesagt:"
"13"," Wir haben auch schon in der letzten Legislaturperiode gesetzliche Veränderungen dahin gehend vorgenommen, dass, wenn beispielsweise den Jobcentern bekannt wird, dass eine Person eine Reise ins Heimatland angetreten hat, dies dann auch den Ausländerbehörden bzw."
"14"," dem BAMF mitgeteilt werden muss."
"15"," Wir sind äußerst daran interessiert, von diesen Fällen Kenntnis zu erlangen."
"16"," Es wird dann in diesen Fällen auch stets ein Widerrufsverfahren durchgeführt und geprüft, ob eine Aberkennung des Schutzstatus angezeigt ist oder nicht."
"17"," Die von Ihnen genannte Fallkonstellation würde aus meiner Sicht durchaus dafür sprechen, den Schutzstatus abzuerkennen."
"18"," Es gibt aber wohlgemerkt auch gute oder nachvollziehbare Gründe, in das Heimatland zurückzukehren, zumindest temporär.
 Vizepräsident Thomas "
