"","V1"
"1",""
"2","Bevor wir weitermachen, möchte ich daraufhinweisen, dass bei Nachfragen sowohl die Frage als auch die Antwort nur 30 Sekunden dauern soll."
"3"," Ich werde jetzt genauer darauf achten, sonst werden nur sehr wenige Fragen behandelt."
"4"," — Eine weitere Zusatzfrage der Kollegin Polat, bitte sehr."
"5"," Also 30 Sekunden."
"6","Filiz Polat:"
"7"," Vielen Dank, Herr Präsident."
"8"," — Sehr geehrter Parlamentarischer Staatssekretär, es geht darum, dass jetzt eineFiliz Polathumanitäre Katastrophe droht."
"9"," Sie wissen selber — auch Ihnen ist der Brief zur Kenntnis gekommen -, wir sind als Mitglieder des Innenausschusses von Ärzte ohne Grenzen in Kenntnis gesetzt worden, dass die Situation im Moment nicht mehr tragbar ist."
"10"," Der Präsident schreibt uns:"
"11","In unserer Kinderklinik nahe dem Lager Moria sehen wir, wie Kinder psychisch zugrunde gehen."
"12"," Sie ziehen sich aus dem Leben zurück, hören auf zu essen oder zu sprechen, reißen sich Haare aus, verletzen sich selbst."
"13"," Wir behandeln die Symptome und müssen sie zurückschicken in die Lebensumstände, obwohl es doch diese Lebensumstände sind, die die Krankheiten überhaupt verursachen."
"14","Wir bitten Sie als Abgeordnete des Deutschen Bundestags, diesen Themenkomplex auf Ihre Agenda zu setzen."
"15","Das tun wir hier und fragen Sie noch einmal:"
"16"," Werden Sie sich, wenn ein Bundesland — auch wenn Sie als Bundesregierung nicht tätig werden — einen Antrag stellt und um Ihr Einvernehmen bittet, diesem Einvernehmen verweigern?Stephan Mayer, Parl."
"17"," Staatssekretär beim Bundesminister des Innern, für Bau und Heimat:"
"18","Frau Kollegin Polat, ich bin nicht in der Lage, hypothetische Antworten auf Fragen zu geben, die sich konkret noch nicht gestellt haben."
"19"," Ich kann Ihnen nur noch einmal sagen:"
"20"," Wir sind der Auffassung, Deutschland sollte hier keinen Alleingang vollziehen."
"21"," Wir sind offen für ein europäisches Programm."
"22"," Der Bundesminister Horst Seehofer hat dies gegenüber dem Vizekommissionspräsidenten Schinas und der Frau Kommissarin Johansson vor einer Woche hier in Berlin deutlich zum Ausdruck gebracht."
"23"," Aber wir sehen keine Notwendigkeit, dass Deutschland allein voranschreitet."
"24"," Dies ist aus meiner Sicht auch eine Frage der europäischen Solidarität."
"25"," Mit Verlaub, Deutschland allein würde sich vollkommen verheben, wenn wir glauben würden, diese zugegebenermaBen unter humanitären Gesichtspunkten sehr angespannte Situation auf den griechischen Inseln lösen zu können."
"26"," Das kann nur eine Staatengemeinschaft."
"27"," Hier muss die Europäische Union insgesamt zusammenhalten."
"28"," Es wäre eine Überforderung, wenn wir glauben würden, wir alleine können diese Probleme lösen.
 Vizepräsident Thomas "
