"","V1"
"1",""
"2"," Nachfrage?Detlev Pilger:"
"3","Ich kann das bestätigen."
"4"," Aber im Bereich des Hallenbadausbaus reichen die Summen bei Weitem nicht aus."
"5"," Um eine Zahl zu nennen:"
"6"," 60 Prozent der Zehnjährigen können nicht mehr schwimmen."
"7"," Das ist in einem so reichen Land alarmierend."
"8"," Ich bitte da nochmals, Frau Bundeskanzlerin, ein Programm aufzulegen — wir haben den Goldenen Plan -, das insbesondere den Ausbau von Hallenbädern fördert."
"9"," Dr."
"10"," Angela Merkel, Bundeskanzlerin:"
"11"," Ich nehme Ihren Wunsch zur Kenntnis.
 Vizepräsident Thomas "
