"","V1"
"1",""
"2"," Nein, die kriegen Sie dazu."
"3"," Dr."
"4"," Angela Merkel, Bundeskanzlerin:"
"5","Jetzt:"
"6"," Wir teilen ja die gemeinsamen Ziele in der Koalition, Frau Kollegin Scheer, dass wir die Windenergie ausbauen wollen:"
"7"," 65 Prozent erneuerbare Energien."
"8"," Dazu sind Schätzungen gemacht worden, dass wir, glaube ich, 69 bis 71 Gigawatt Windenergie im Jahre 2030 brauchen."
"9"," Wir haben uns gemeinsam auf diese Abstandsregelung von 1 000 Metern verständigt — auch in der Koalition."
"10"," Wir haben ganz viele Bundesländer, die eine ähnliche Abstandsregelung kennen."
"11"," Zu diesen vereinzelten Gebäuden sind wir noch im Gespräch."
"12"," Wie viele Häuser dort erfasst sind oder nicht, beraten die Umweltministerin und der Wirtschaftsminister."
"13","Aber das ist nicht der einzige Grund, warum wir Windenergie nicht ausreichend ausbauen."
"14"," Deshalb hat mich auch ein Brandbrief der id Ministerpräsidenten erreicht."
"15"," Wir haben verabredet, dass wir bis Marz die gesamten Fragen — Genehmigungen, festgestellte Gebiete, Abstandsregelungen, auch die Ausschreibungsmodalitäten usw."
"16"," — miteinander diskutieren wollen, um dann einen Weg zu finden, schneller zu Genehmigungen zu kommen und damit auch die Ausschreibung zu verbessern."
"17"," Man kann im Augenblick mit der Situation nicht zufrieden sein."
"18","Präsident Dr.
 Wolfgang "
