"","V1"
"1",""
"2"," Vielen Dank."
"3"," — Eine weitere Frage des Kollegen von Holtz, Bündnis 90/Die Grünen."
"4","Ottmar von Holtz:"
"5","Herr Staatssekretär, es war hier jetzt schon mehrfach die Rede von Bundesländern, die ihre Hilfe angeboten haben."
"6"," Ich möchte Sie ganz konkret fragen:"
"7"," Welche Bundesländer haben denn bereits ihre Hilfe angeboten, haben sich bereit erklärt, etwas beizutragen, um diese humanitäre Katastrophe zu lösen?Stephan Mayer, Parl."
"8"," Staatssekretär beim Bundesminister des Innern, für Bau und Heimat:"
"9","Herr Kollege von Holtz, ich beantworte Ihre Frage wie folgt:"
"10"," Es gibt ein gemeinsames Schreiben des Innenministers des Landes Niedersachsen, des Innensenators des Landes Berlin und des Innenministers des Landes Thüringen, die uns ersuchen, ein Bundesprogramm zur Aufnahme von unbegleiteten Minderjährigen aus Griechenland ins Werk zu setzen.
 Vizepräsident Thomas "
