"","V1"
"1",""
"2"," Bitte."
"3","Steffen Kotré:"
"4","Nur sprechen reicht in meinen Augen nicht."
"5"," Wir sind viel zu oft zurückgewichen, und wenn man zurückweicht, dann nimmt der andere natürlich den Raum ein."
"6"," So haben wir es auch hier bei den USA gesehen, die diese Sanktionen jetzt doch durchführen."
"7"," Sie selber haben sich zum Beispiel bei der NSA-Abhörgeschichte auch nicht gewehrt."
"8"," Wie lange wollen wir das so hinnehmen? Ich kann Leuten, die sagen:"
"9"," „Deutschland handelt nicht mehr souverän“, denen kann ich dann nichts mehr entgegensetzen, wenn wir es einfach nur beim Palavern belassen und nicht mal drohen, dass wir zum Beispiel Gegensanktionen machen."
"10"," Die habe ich eben auch erwähnt; man kann sie sehr gern machen."
"11"," Dann kann man sich auch auf internationalem Parkett Gehör verschaffen."
"12"," Aber wenn Sie nur zurückweichen, dann, denke ich, ist das keine souveräne Reaktion von Deutschland."
"13","Dr."
"14"," Angela Merkel, Bundeskanzlerin:"
"15"," Wir sind weder bei NSA zurückgewichen, noch haben wir die Absicht, das hier zu tun."
"16"," Prasident Dr.
 Wolfgang "
