"","V1"
"1",""
"2","Vielen Dank, Frau Kollegin."
"3"," — Als nächste Rednerin hat die Kollegin Gisela Manderla, CDU/CSU-Fraktion, das Wort."
"4"," Gisela Manderla:"
"5","Herr Präsident! Liebe Kollegen und Kolleginnen! Sehr verehrte Damen und Herren! Ich möchte nicht auf die menschenverachtenden Bemerkungen der AfD-Kollegen eingehen, die peinlich waren, Gisela Manderlaaber vorab eine Bemerkung zur Kandidatur von Kanzlerin Merkel machen:"
"6"," Als sie zum ersten Mal kandidiert hat, waren es die Frauen der CDU/CSU und die Frauen aus der Gesellschaft und anderen politischen Gremien, die Frau Merkel in dieses Amt getragen haben, und darauf sind wir heute immer noch sehr stolz."
"7"," „Wer Frauen stärkt, stärkt die Welt“ ist der Leitspruch des UN Women Nationales Komitee Deutschland."
"8"," Und die Tatsache, wie emotional heute über Ihren Antrag diskutiert wird, liebe Kolleginnen und Kollegen von den Grünen, zeigt, dass dieses Thema im Fokus bleiben muss."
"9"," Ich bin Ihnen deshalb dankbar, dass Sie dieses Thema heute noch einmal auf die Tagesordnung gebracht haben."
"10"," Allerdings muss ich Ihnen sagen, dass ich den Ansatz„feministische Außenpolitik“ nicht unterstütze."
"11"," Sie wis sen ja auch, dass wir Ihren Antrag heute ablehnen weren."
"12"," — Wir werden ihn überweisen, danke schön."
"13","Bereits im Jahr 2000 hat der Sicherheitsrat der Vereinten Nationen die Resolution 1325 verabschiedet, und zwar unter dem Leitsatz „Frauen, Frieden und Sicherheit“."
"14"," Seitdem wurde diese Resolution um sieben weitere ergänzt."
"15"," Kern ist, dass Frauen einen hohen Stellenwert in der Außen- und Sicherheitspolitik sowie der Entwicklungspolitik haben."
"16"," Auf der einen Seite sind Frauen ein maßgeblicher Faktor bei der Etablierung von Frieden und Sicherheit."
"17"," Aber auf der anderen Seite sind es gerade Frauen und Mädchen, die am stärksten unter den Folgen kriegerischer Auseinandersetzungen und gewaltsamer Konflikte leiden müssen."
"18"," Die Bundesregierung hat deshalb den Stellenwert der Resolution 1325 erkannt und die Umsetzung der Agenda ‚Frauen, Frieden und Sicherheit“ als immens wichtiges Thema identifiziert."
"19"," So soll die Geschlechterperspektive als Querschnittsthema systematisch in allen relevanten Politikfeldern mitbetrachtet werden."
"20"," Dies gilt umso mehr — das wurde schon gesagt —, als die Zahl der Krisen- und Konfliktherde in der Welt nicht abnimmt, sondern leider zunimmt."
"21","Die Befriedung dieser vielschichtigen Krisen und gewaltsamen Auseinandersetzungen ist eine der drängendsten Herausforderungen der gesamten Weltgemeinschaft."
"22"," Hierfür ist ein mehrstufiger Ansatz erforderlich."
"23"," Ich will die Punkte gern stichpunktartig nennen:"
"24"," Es geht um Prävention."
"25"," Es geht um Konfliktbeilegung."
"26"," Es geht um Stabilisierung."
"27"," Es geht um Friedensbildung und Wiederaufbau."
"28"," Und vor allem geht es um Nachsorge und Friedenssicherung."
"29"," Diesem Ansatz, meine Damen und Herren, wird die deutsche Außen- und Sicherheitspolitik gerecht."
"30"," So wurde zunächst ein erster Aktionsplan der Regierung für den Zeitraum von 2013 bis 2016 auf den Weg gebracht."
"31"," Es ging um die Förderung der Rechte von Frauen und um einen außenpolitischen und innenpolitischen Aspekt."
"32"," Es ging zuerst einmal um die Maghreb-Staaten und den OSZE-Raum."
"33"," Es ging — dafür bin ich der Regierung sehr dankbar - vor allen Dingen auch darum, dass geflüchteten Frauen und Mädchen hier in Deutschland eine besondere Fürsorge zuteilwird."
"34"," Es ging zum Beispiel darum, dass Frauen und Mädchen in Flüchtlingsunterkünften getrennt unterkommen und besonders gefördert werden."
"35"," Wenn Sie sehen wollen, wie flüchtende Frauen in der Welt gepiesackt werden, dann müssen Sie sich den Film von Lukas Roegler ansehen, der das eindeutig beweist."
"36"," — Der zweite Aktionsplan für die Jahre von 2017 bis 2020 konnte ebenfalls große Erfolge erzielen."
"37","Meine Damen und Herren, ich glaube, dass es dringend notwendig ist, dass wir auf unserem Weg für den Frieden, die Freiheit und die Sicherheit von Frauen und Mädchen weitergehen.
 Deshalb noch einmal vielen Dank für Ihre Aktion!Vizepräsident Wolfgang "
