"","V1"
"1",""
"2","Vielen Dank, Herr Kollege."
"3"," — Als nächste Rednerin erhält das Wort die Kollegin Daniela Kluckert, FDP-Fraktion."
"4"," Daniela Kluckert:"
"5","Sehr geehrter Herr Präsident! Meine Damen und Herren! Veränderungen brauchen kluge Ideen."
"6"," Vor allem brauchen wir kluge Ideen, die dann auch von den Menschen angenommen werden."
"7"," Das gilt insbesondere für Themen, die so ernst sind wie der Klimawandel."
"8"," Die Bundesregierung versucht derzeit auf der einen Seite mit sehr viel Geld und Subventionen und auf der anderen Seite mit Verboten, des CO,-Ausstoßes auf unseren Straßen Herr zu werden."
"9"," Das Problem daran ist aber, dass erstens das Geld niemand will und zweitens die Verbote nicht wirken."
"10"," Zumindest wirken sie nicht so, wie Sie sich das von der Bundesregierung gewünscht haben; denn wirksam wird damit nur unsere Wirtschaft geschädigt, und wirksam werden mit dieser Politik die Arbeitsplätze gefährdet."
"11","Warum die Bundesregierung so agiert, das kann ich nur erahnen."
"12"," Meiner Vermutung nach geht es eben vielen gar nicht um den Umweltschutz, sondern es geht darum, den Kampf gegen den Verbrennungsmotor zu führen oder am Ende den Kampf gegen das Auto im Ganzen."
"13"," Klar ist jedenfalls, dass sich das Verkehrsministerium und das Umweltministerium heillos uneins sind."
"14"," Auch das ist eine Form des schlechten Regierens."
"15"," Deswegen von uns die Forderung:"
"16"," Lösen Sie diesen Knoten endlich auf! Werden Sie sich einig, wie Sie da vorangehen."
"17"," Als Freie Demokraten setzen wir bei der Bekämpfung des Klimawandels auf unsere klügsten Köpfe und dann auch auf Wettbewerb."
"18"," Anders wird es nicht gehen."
"19","Erster Punkt."
"20"," Mit unseren klügsten Köpfen wollen wir Innovationen vorantreiben."
"21"," Deswegen brauchen wir endlich eine technologieneutrale Forschungsförderung, die es so jetzt nicht gibt."
"22"," Ohne politische Vorgaben sollen unsere Wissenschaftler an den besten Wegen forschen, die dann zu CO,-Einsparungen führen."
"23","Daniela KluckertDer zweite Punkt ist der Wettbewerb."
"24"," Der Wettbewerb und damit die Menschen müssen am Ende entscheiden, was sich durchsetzt, und sich dafür einsetzen, wie Mobilität CO,-neutral funktioniert."
"25"," Die Bundesregierung setzt allein auf Elektromobilität."
"26"," Wir als Freie Demokraten sagen:"
"27"," Um die Eispole vor dem Schmelzen zu bewahren, brauchen wir auch die Gasantriebe."
"28"," Dafür brauchen wir eben auch E-Fuels, meine Damen und Herren."
"29"," Studien zeigen, dass E-Fuels einen Beitrag von 40 Prozent zur Minderung des CO,-Ausstoßes leisten können."
"30"," Warum in aller Welt nehmen wir sie nicht mit in die Förderung auf? Deswegen muss sich die Bundesregierung endlich dafür einsetzen, dass diese E-Fuels in die Flottenziele der Automobilhersteller aufgenommen und auf die Ziele angerechnet werden können."
"31"," Die letzte Chance dafür wurde 2018 bei den Pkws vertan."
"32"," Hier wurde nichts gemacht, auch wegen der Uneinigkeit der Ministerien."
"33"," Gerade jetzt haben Sie die Möglichkeit, das bei den Lkws nachzuholen."
"34"," Vertun Sie die Chance diesmal nicht! Nur mit der Anrechenbarkeit der CO,-neutralen Kraftstoffe kann eben auch in solche Kraftstoffe investiert werden."
"35"," Dann ist diese Technik auch bezahlbar."
"36"," Bezahlbare individuelle Mobilität muss eine Kernforderung von uns sein, das muss sie bleiben."
"37"," Meine Damen und Herren, den Eispolen ist es egal, wie wir CO, einsparen.
 Behandeln Sie deswegen Gasantrieb und Elektromobilität gleich! Nutzen Sie die Chancen der neuen Kraftstoffe! Vizepräsident Wolfgang "
