"","V1"
"1",""
"2"," Vielen Dank, Kerstin Kassner."
"3"," — Nächster Redner:"
"4"," Markus Tressel für Bündnis 90/Die Grünen."
"5"," Markus Tressel:"
"6","Liebe Frau Präsidentin! Liebe Kolleginnen und Kollegen! Es ist ein echter Fortschritt, dass wir überhaupt intensiv über eine nationale Tourismusstrategie diskutieren."
"7"," Das hätten wir uns vonseiten der Bundesregierung schon viel früher gewünscht, weil der Tourismus nicht erst seit dieser Wahlperiode vor zahlreichen großen Herausforderungen steht."
"8"," Ich glaube, selten zuvor sind so große Veränderungen auf einmal über diese Branche gekommen:"
"9"," Digitalisierung, Klimakrise, Mobilitätswandel und Fachkräftemangel — das sind die Themen, die wir auch in der Tourismuspolitik auf Bundesebene diskutieren müssen, weil man diesen Herausforderungen nicht allein auf Länder- oder gar auf Destinationsebene begegnen kann, selbst wenn man das wollte."
"10"," Hinzu kommt die wichtige Frage, wie wir Innovationen und Weiterentwicklungen unserer Destinationen finanzieren."
"11"," Die Wettbewerber um uns herum schlafen ja nicht."
"12"," Wenn wir zum Beispiel nach Österreich schauen, sehen wir, dass dort sehr aktiv und vor allem koordiniert die Weiterentwicklung des Tourismusstandortes vorangetrieben wird."
"13"," Für andere Länder gilt das gleichermaßen."
"14","Deshalb möchte ich für uns vier Punkte hervorheben, die neben einigen anderen Aspekten zentral für eine Weiterentwicklung des Tourismusstandortes Deutschland sind."
"15","Ganz wichtig — das ist der erste Punkt -:"
"16"," Wir brauchen eine deutlich bessere Koordinierung dieses wichtigen Politikfelds."
"17"," Ohne eine grundlegende Veränderung bei der Koordinierung auf Bundesebene, aber auch mit den Ebenen darunter, brauchen wir die inhaltlichen Themen gar nicht zu diskutieren."
"18"," Fast jedes Bundesministerium macht irgendwie Tourismuspolitik in diesem Land."
"19"," Dazu kommen die Lander und Destinationen."
"20"," Da spielen viele Akteure nebeneinanderher, und das kann so nicht funktionieren."
"21"," Deshalb ist das ein zentrales Handlungsfeld, wenn wir da etwas nach vorne entwickeln wollen."
"22"," Wir müssen Kräfte bündeln, konzeptionelle und auch finanzielle."
"23"," Das bringt am Ende nicht nur mehr Output für den Tourismusstandort, sondern auch ein größeres politisches Gewicht für die Branche, das die Branche auch dringend braucht."
"24","Der zweite Punkt ist das Thema Nachhaltigkeit."
"25"," Nachhaltigkeit ist angesichts des Klimawandels ein zentrales Element der Tourismuspolitik."
"26"," Hier müssen wir besonders über Mobilität sprechen, die quasi die Grundlage für Tourismus ist:"
"27"," Wie kommen die Leute in die Destinationen? Wie gewinnen wir mehr Passagiere für die Bahn? Wie gewährleisten wir ein bequemes und vor allem verlässliches Bahnangebot? Da kann der Bund als Eigentümer der Bahn einen intensiven Beitrag leisten."
"28"," Das muss zwingender Bestandteil einer Tourismusstrategie sein."
"29"," Drittens müssen wir mit Nachdruck über das Thema Fachkräfte sprechen."
"30"," Prosperierender, hochwertiger Tourismus ist auf gut ausgebildetes Fachpersonal angewiesen."
"31"," Da sind wir heute schon am Limit."
"32"," Wir sprechen von Abbrecherquoten yon fast 50 Prozent beim Ausbildungsberuf Rest tfachfrau."
"33"," Ahnliche Zahlen gibt es bei den Kéchen."
"34"," Die meist genannten Gründe:"
"35"," zu lange Arbeitszeiten, auch an Wochenenden, und geringer Lohn."
"36"," Liebe Kolleginnen und Kollegen von der FDP, das heißt, da ist es nicht gerade förderlich, die sogenannte Flexibilisierung von Arbeitszeit in den Mittelpunkt zu stellen."
"37"," Das klingt für viele Jugendliche zu Recht nicht gerade nach Traumberuf."
"38"," — Wir können uns ja über andere Themen in dem Bereich unterhalten."
"39"," Eine Antwort auf den Fachkräftemangel müssen aus unserer Sicht gute und faire Ausbildungsund später Arbeitsbedingungen sein, die die Fachkräfte auch in der Branche halten."
"40"," Da kann eine nationale Tourismusstrategie einen Beitrag leisten."
"41"," Wir müssen da auch über Forschung und Lehre diskutieren, und wir müssen an der Stelle auch über die Anerkennung von ausländischen Qualifikationen diskutieren."
"42","Ein wichtiger vierter Punkt ist die Förderpolitik."
"43"," Die Unternehmen, die uns als Reisestandort attraktiv machen, brauchen Mittel, um in das Produkt zu investieren."
"44"," Da fehlt es bei vielen Banken heute an Expertise."
"45"," DieMarkus TresselFörderlandschaft ist zersplittert."
"46"," Deswegen brauchen wir eine zentrale Anlaufstelle mit Förderung aus einer Hand, bei der man auch Fragen des Bürokratieabbaus bündeln kann; Stichwort:"
"47"," Tourismusbank."
"48"," Da haben wir großen Nachholbedarf."
"49"," Das muss im Rahmen einer nationalen Tourismusstrategie auf die Agenda."
"50","Was wir für die nationale Tourismusstrategie brauchen, ist politischer Nachdruck."
"51"," Wir brauchen keine weitere Zustandsbeschreibung, sondern wir brauchen einen konkreten Handlungsrahmen, Herr Staatssekretär."
"52"," Das eine oder andere in dieser Frage kann man übrigens auch schon ohne nationale Tourismusstrategie zeitnah angehen."
"53"," Deswegen:"
"54"," Schieben wir das nicht mehr länger auf die lange Bank! Die nächste Wahl kommt spätestens 2021."
"55"," Wenn wir die Strategie dann nicht nur auf dem Papier haben, sondern auch in der Umsetzung haben wollen, dann muss das jetzt zeitnah passieren."
"56","Herzlichen Dank für Ihre Aufmerksamkeit.
Vizepräsidentin Claudia "
