"","V1"
"1",""
"2","Mehr als zwei Nachfragen sind nach der Geschäftsordnung nicht vorgesehen, Herr Brandner."
"3"," Die Frage 26 des Abgeordneten Michel Brandt, die Frage 27 der Abgeordneten Sevim Dagdelen, die Fragen 28 und 29 des Abgeordneten Fabio De Masi, die Fragen 30 und 31 des Abgeordneten Klaus-Peter Willsch, die Frage 32 des Abgeordneten Uwe Kekeritz und die Frage 33 der Abgeordneten Filiz Polat werden schriftlich beantwortet."
"4","Ich rufe Frage 34 der Abgeordneten Heike Hänsel auf:"
"5","Wird die Bundesregierung politische _initiativen auf UN-Ebene ergreifen, um einen drohenden erneuten — nach meiner Auffassung völkerrechtswidrigen — Einmarsch der Türkei in den Norden Syriens zu Gute, an wie bewertet sie vor diesem Hintergrund inzwischen die türkische Besatzung der Region um die Stadt Afrin im Norden Syriens?Herr Staatsminister Roth."
"6","Michael Roth, Staatsminister im Auswärtigen Amt:"
"7","Vielen Dank, Herr Präsident."
"8"," — Frau Abgeordnete Hänsel, die Bundesregierung nimmt die wiederholten Ankündigungen türkischer Politiker, eine Militäraktion in Nordostsyrien zu starten, sehr ernst."
"9"," Wir stehen sowohl mit der türkischen Regierung als auch mit unseren Verbündeten in einem engen Austausch, um dazu beizutragen, dass ein solches militärisches Eingreifen verhindert wird."
"10"," Die Bundesregierung hat mit Blick auf die türkische Militäroperation in Afrin wiederholt zum Ausdruck gebracht, dass die Türkei bei allem, was sie in Syrien tut, die Bestimmungen zum Schutz der Zivilbevölkerung nach dem humanitären Völkerrecht zwingend und unbedingt einhalten muss."
"11","Wir haben auch deutlich gemacht, dass sich das Eingreifen in Afrin im Übrigen auf das Notwendige und Erforderliche zu beschränken hat und dass das Prinzip der Verhältnismäßigkeit gewahrt werden muss."
"12"," Die Bundesregierung stand und steht hierzu in einem engen Kontakt und Austausch mit der türkischen Regierung.
Vizepräsident Thomas "
