"","V1"
"1",""
"2","Erhard Grundl stellt die letzte Frage zum einleitenden Bericht."
"3","Erhard Grundl:"
"4","Herr Minister, Sie haben vorhin die zehn deutsch-französischen Institute im Zuge der Fortführung des Elysee-Vertrages, die im Koalitionsvertrag beschrieben ist, erwähnt, und von mehreren Fragestellerinnen und Fragestellerin ist die verbindende Kraft der Kulturpolitik betont worden."
"5"," Jetzt noch mal mit Blick auf den Brexit — wie auch immer er bevorsteht —:"
"6"," Welche Pläne hat das Auswärtige Amt in Bezug auf Großbritannien und insbesondere darauf, wie man die Briten bei solchen gemeinsamen Instituten einbinden könnte, und was will man sonst noch für die Auswärtige Kulturpolitik in Bezug auf Großbritannien in Angriff nehmen?Heiko Maas, Bundesminister des Auswärtigen:"
"7","Herr Abgeordneter, zunächst einmal geben wir die Hoffnung nicht auf, dass es zu einem geregelten Brexit kommt und wir in der Übergangsphase ausreichend Zeit haben, dafür zu sorgen, dass auch solche Fragen vernünftig geregelt werden können."
"8"," Ich will außerdem noch einmal sagen:"
"9"," Es wird nicht so sein, dass Großbritannien — egal wie der Brexit stattfindet — ein Land wird, das uns in irgendeiner Weise wegbricht, wenn es um Austausch, um kulturelle Zusammenarbeit oder um Wissenschaftszusammenarbeit geht."
"10","Im Übrigen gibt es innerhalb der Bundesregierung - je nach Ressortzuständigkeit - bereits vielfältige Planungen für die Zeit, wenn Großbritannien nicht mehr Mitglied der Europäischen Union ist."
"11"," Es werden zum Beispiel strategische Dialoge vereinbart — das tun wir im Auswartigen Amt —, und es werden Programme vereinbart, aus denen hervorgeht, wie die Zusammenarbeit aussehen wird, wenn Großbritannien nicht mehr Mitglied der Europäischen Union ist."
"12"," Insofern ist das ein Punkt, um den ich mir im Gegensatz zu einigen anderen Punkten, die den Brexit betreffen, nur relativ wenig Sorgen mache."
"13"," Aber auch das wird jetzt schon bearbeitet, um ein Reglement zu schaffen, damit uns in diesen Fragen ein Großbritannien auch außerhalb der Europäischen Union nicht wegbricht."
"14","Präsident Dr.
 Wolfgang "
