"","V1"
"1",""
"2"," Ist das aus Ihrer Sicht befriedigend?Dr."
"3"," Christoph Hoffmann:"
"4","Noch nicht ganz."
"5"," — Erstens wollte ich noch wissen, ob in Buenos Aires weitere Zusagen von anderen Staaten zum Compact hinzugekommen sind, und zweitens wollte ich fragen, bis wann das Konzept der DEG entsprechend vorliegt."
"6","Norbert Barthle, Parl."
"7"," Staatssekretär beim Bundesminister für wirtschaftliche Zusammenarbeit und Entwicklung:"
"8","Letztere Frage:"
"9"," Ich wiederhole nochmals, dass vorgesehen ist, dieses Konzept bis zur Frühjahrstagung derParl."
"10"," Staatssekretär Norbert BarthleWeltbank und des IMF Mitte April vorzulegen; so sieht der Zeitplan aus."
"11"," — Ob sich andere Nationen an ähnlichen oder mit ähnlichen Maßnahmen beteiligen, kann ich momentan nicht sagen.
Vizepräsident Thomas "
