"","V1"
"1",""
"2"," Wer möchte antworten? Heiko Maas, Bundesminister des Auswärtigen:"
"3","Da Sie Herrn Staatssekretär Pronold direkt angesprochen haben, bin ich gerne bereit, ihm die Beantwortung dieser Frage zu überlassen."
"4","Florian Pronold, Parl."
"5"," Staatssekretär bei der Bundesministerin für Umwelt, Naturschutz und nukleare Sicherheit:"
"6","Sehr geehrter Herr Kollege, die Klagen der Deutschen Umwelthilfe waren mehrfach Gegenstand der Debatten in diesem Haus, auch der Befragung der Bundeskanzlerin beim letzten Mal in der Fragestunde."
"7"," Die Grenzwerte, um die es geht, sind abgeleitet von den Grenzwerten der Weltgesundheitsorganisation."
"8"," Diese sind vor über zehn Jahren in nationales Recht überführt worden."
"9"," Jetzt geht es um die Einhaltung dieser Werte."
"10","Die Deutsche Umwelthilfe ist ein Verband, der klageberechtigt ist und dafür Sorge tragen kann, dass diese Grenzwerte vor Ort eingehalten werden."
"11"," Wegen des Rechts der Deutschen Umwelthilfe, solche Klagen zu erheben, bestehen aus Sicht der Bundesregierung überhaupt keine Bedenken."
"12"," Anderweitige Bedenken, die in der letzten Fragestunde betreffend das Verhalten der Deutschen Umwelthilfe insgesamt deutlich wurden, werden zum Gegenstand der Überprüfung der Gemeinnützigkeit gemacht.
Vizepräsident Thomas "
