"","V1"
"1",""
"2"," Die steht jetzt an, genau."
"3","Norbert Barthle, Parl."
"4"," Staatssekretär beim Bundesminister für wirtschaftliche Zusammenarbeit und Entwicklung:"
"5","Alles klar."
"6"," Jetzt haben wir es geregelt."
"7"," Danke."
"8"," — ‘Herr Kollege Hoffmann, der besteht aus den beiden Fonds AfricaConnect und AfücaGrow sowie dem Wirtschaftsnetzwerk Afrika."
"9"," AfricaConnect und AfricaGrow sollen bis Mitte 2019 operativ sein."
"10"," Dazu arbeitet das BMZ mit der KfW und der DEG gerade an den finanzwirtschaftlichen und juristischen Details, die am Rande der Frühjahrstagung von Weltbank und IWF Mitte April vorgestellt werden sollen."
"11"," Das Wirtschaftsnetzwerk Afrika soll im Laufe des Jahres 2019 schrittweise operationalisiert werden."
"12"," Dazu wurde im BMWi eine Taskforce gegründet."
"13"," Die Bundesregierung hat mit unterschiedlichen Maßnahmen und Investorenkonferenzen für die Privatwirtschaft maßgeblich dazu beigetragen, dass die G 20 die Initiative „Compact with Africa“ fortführen."
"14"," Sie hat das Thema regelmäßig bei G-20-Sitzungen angesprochen, so auch beim G-20-Gipfel in Buenos Aires."
"15"," Kontinuierliche Koordination und Monitoring der Compact-Initiative erfolgen in einer eigenen G-20-Arbeitsgruppe im Finanzstrang der Africa Advisory Group, bei der das BMF die Rolle des Co-Vorsitzes ausübt.
Vizepräsident Thomas "
