"","V1"
"1",""
"2"," Vielen Dank."
"3"," — Für eine weitere Frage hat sich gemeldet der Kollege Alexander Graf Lambsdorff von der FDP."
"4","Alexander Graf Lambsdorff:"
"5","Herr Minister, wir alle haben gestern die Abstimmung im Unterhaus und die Reaktionen darauf verfolgt."
"6"," Es gibt im Moment eine relativ große Kakophonie der EU-27."
"7"," Präsident Macron sieht keinen Spielraum für weitere Verhandlungen."
"8"," Xavier Bettel, der Premierminister von Luxemburg, sagt, der harte Brexit komme."
"9"," Mark Rutte, der Premierminister der Niederlande, sagt, da sei durchaus noch ein bisschen Bewegung drin."
"10"," Mir scheint es so, als ob wir damit rechnen müssten, dass das Vereinigte Königreich um eine Verschiebung bittet."
"11"," Meine konkrete Frage an Sie lautet:"
"12"," Unter welchen Voraussetzungen ist die Bundesregierung bereit, einer Verschiebung des Austrittsdatums 29."
"13"," März, 24 Uhr, zuzustimmen? Bis zu welchem maximalen Zeitpunkt wäre die Bundesregierung bereit, einer solchen Verschiebung zuzustimmen?Heiko Maas, Bundesminister des Auswärtigen:"
"14","Herr Abgeordneter Lambsdorff, die Frage, bis wann eine solche Verlängerung möglich ist, hat auch etwas mit den Wahlen zum Europäischen Parlament am 26."
"15"," Mai zu tun."
"16"," Ich bin am Dienstag in Straßburg mit Vertretern des Parlaments zusammengetroffen."
"17"," Dort gab es auch eine Diskussion über dieses Thema."
"18"," Rein formal ist es wohl möglich, die Verlängerung bis zu dem Zeitpunkt zu befristen, an dem das neu gewählte Europäische Parlament erstmals zusammentritt."
"19"," Zuerst stellt sich aber die Frage, ob Großbritannien einen entsprechenden Antrag stellt."
"20"," Ich bin mir sicher:"
"21"," Wenn er gestellt wird, wird man darüber sehr verantwortungsvoll reden, auch innerhalb der Europäischen Union."
"22","Wichtig ist für uns — das ist die Haltung der Bundesregierung —, dass wir wissen, was das Ziel der Verlängerung ist."
"23"," Eine Verlängerung um der Verlängerung willen, ohne dass wir wissen, was das zum Ergebnis haben wird, wollen wir nicht."
"24"," Wir wüssten schon gerne, was das Ziel der Verlängerung ist."
"25"," Ist das Ziel der Verlängerung, über das Abkommen noch einmal zu reden und eine Mehrheit im englischen Parlament zu erreichen, oder ist das Ziel, möglicherweise ein zweites Referendum auf den Weg zu bringen? Das sind essenzielle Fragen, die vorher beantwortet werden müssen, damit wir wissen, was das Ziel der Verschiebung des Austrittsdatums ist."
"26"," Wichtig ist also für uns:
 Sind die Ziele so, dass man nach Auffassung in der Europäischen Union einer Verschiebung zustimmenann?Vizepräsident Thomas "
