"","V1"
"1",""
"2","Vielen Dank, Herr Kollege Frei."
"3"," — Als nächster Redner erhält das Wort der Kollege Stephan Thomae, FDP-Fraktion."
"4"," Stephan Thomae:"
"5"," Sehr geehrter Herr Präsident! Verehrte Kolleginnen! Verehrte Kollegen! Die Regierung legt uns heute einenStephan ThomaeGesetzentwurf zur Verbesserung der Information tiber einen Schwangerschaftsabbruch vor."
"6"," Das ist ein reichlich prosaischer Name — wenn man sich mal überlegt, wie die Koalition ihre Gesetze bislang nennt:"
"7"," Starke-Familien-Gesetz, Gute-Kita-Gesetz, jetzt kommt ein Geordnete-Rückkehr-Gesetz aus dem Innenministerium."
"8"," Hier haben Sie sich nichts einfallen lassen."
"9"," Ich schlage vor:"
"10"," Nennen Sie Ihr Gesetz doch Koalitionsfriedensrettungsgesetz; denn nur darum geht es Ihnen! Das ist der Zweck dieses Gesetzes."
"11"," Es geht Ihnen nicht wirklich um eine Verbesserung der Information tiber Schwangerschaftsabbrüche."
"12"," Wenn es Ihnen um eine Informationsverbesserung ginge, dann wäre doch der Maßstab, auf den es uns immer angekommen ist, dass die sachliche Information über Schwangerschaftsabbrüche, die ein Arzt vornimmt, nicht mehr strafbar sein soll."
"13"," Als Beispiel nenne ich die Gießener Ärztin, Frau Hänel."
"14"," Das war für uns immer die Messlatte."
"15"," Auch für Sie, liebe Kolleginnen und Kollegen der SPD, war das immer der Maßstab bzw."
"16"," die Messlatte."
"17"," Ihr Gesetzentwurf bleibt deutlich unter dieser Messlatte."
"18"," Der Arzt darf weiterhin nicht frei informieren, darf weiterhin nicht aus seiner beruflichen Erfahrung schöpfen."
"19"," Er darf nicht sagen:"
"20"," Das sind die Fragen der Frauen und Mädchen, die zu mir kommen."
"21"," Ich beantworte diese aus meiner beruflichen Erfahrung und stelle diese Informationen zur Verfügung."
"22"," — Der Arzt ist doch derjenige, der das weiß."
"23"," Die Frauen und Mädchen können sich weiterhin nicht bei den Ärzten, zu denen sie gehen wollen, frei informieren."
"24"," Das ist keine echte Verbesserung der Information für die Frauen."
"25"," Woher kommt das riesige Misstrauen, das Sie den Ärzten entgegenbringen? Kammerversammlungen müssen erst darüber befinden, wie informiert werden soll, welche Texte sich anbieten."
"26"," Eine Behörde, die Bundeszentrale für gesundheitliche Aufklärung, muss sich Gedanken darüber machen, wie sie aufklärt."
"27"," Das zeigt die ganze Absurdität des Vorhabens."
"28"," Sie wenden das schärfste Schwert des Rechtsstaates an — die Ultima Ratio, das letzte Mittel —, um Rechtsgüter zu schützen, nämlich unser Strafrecht, um strafbares Unrecht zu ahnden."
"29"," Schon die Vorstellung, dass eine sachliche Information über erlaubte Tätigkeiten strafbares Unrecht sein könnte, ist doch absurd."
"30"," Es ist absurd, zu glauben, dass das strafbar sein muss."
"31"," Sie treiben es sogar noch auf die Spitze."
"32"," Sie sagen:"
"33"," Was bei den einen, nämlich bei der Bundesärztekammer und bei der Bundeszentrale für gesundheitliche Aufklärung, gesetzlicher Auftrag ist, ist, wenn es ein Arzt macht, so schlimm, dass er mit dem schärfsten Schwert des Staates rechnen muss, dem Strafrecht, der Ultima Ratio unseres Staates."
"34"," Ihre Logik ist, dass dieselbe sachliche Information bei dem einen gesetzlicher Auftrag und bei dem anderen strafbares Unrecht ist."
"35"," Das ist absurd."
"36"," Sie benutzen das Strafrecht als Allzweckwaffe der Politik statt als Ultima Ratio, als letztes Mittel des Rechtsstaates."
"37"," Das kann hier nicht sinnvoll sein."
"38"," Welches gesetzlich geschützte Rechtsgut verletzt der Arzt eigentlich, wenn er sachliche Informationen über eine erlaubte Tätigkeit veröffentlicht, die man sowieso woanders, bei der Bundesärztekammer oder bei der Bundeszentrale für gesundheitliche Aufklärung, finden kann? Welches Rechtsgut wird hier verletzt, dass das Strafrecht bemüht werden muss? Wenn Sie diese Frage — damit komme ich zum Schluss, Herr Präsident — nicht überzeugend beantworten können, dann ist Ihr Gesetzentwurf nicht nur absurd — das sind wir ja schon gewohnt -, er ist vor allem verfassungswidrig."
"39","Deswegen kündige ich Ihnen an — das ist mein letzterSatz —, dass wir in der parlamentarischen Beratung einen Anderungsantrag einbringen werden, der zeigen wird,Stephan Thomaewie man es nach unserer Auffassung verfassungskonform regeln kann.
Vizepräsident Wolfgang "
