"","V1"
"1",""
"2"," Frau Kollegin Zeulner, herzlichen Dank."
"3"," Mit Ihren Worten schließen wir die Aussprache."
"4","Interfraktionell wird Überweisung der Vorlagen auf den Drucksachen 19/7480 und 19/7691 an die in der Tagesordnung aufgeführten Ausschüsse vorgeschlagen."
"5"," Sind Sie damit einverstanden? — Ich sehe, das ist der Fall."
"6"," Dann sind die Überweisungen so beschlossen."
"7","Ich rufe die Tagesordnungspunkte 20 a und 20 b sowie Zusatzpunkt 10 auf:"
"8","20."
"9"," a) Beratung des Antrags der Abgeordneten Manuel Höferlin, Jimmy Schulz, Stephan Thomae, weiterer Abgeordneter und der Fraktion der FDPDigitalisierung ernst nehmen - IT-Sicherheit stärkenDrucksache 19/7698Überweisungsvorschlag:"
"10","Ausschuss für Inneres und HeimatAusschuss Digitale AgendaAusschuss für Recht und Verbraucherschutz Federführung strittigb) Beratung des Antrags der Abgeordneten Anke Domscheit-Berg, Dr."
"11"," Petra Sitte, Doris Achelwilm, weiterer Abgeordneter und der Fraktion DIE LINKEUmsetzung effektiver Maßnahmen für digitale Sicherheit statt Backdoors Drucksache 19/7705Überweisungsvorschlag:"
"12","Ausschuss für Inneres und HeimatAusschuss Digitale AgendaAusschuss für Recht und Verbraucherschutz Federführung strittigZP 10 Beratung des Antrags der Abgeordneten Uwe Schulz, Joana Cotar, Dr."
"13"," Michael Espendiller, weiterer Abgeordneter und der Fraktion der AfDSchutz der Kritischen 5G-Infrastruktur vor staatsnahen NetzwerkausrüsternDrucksache 19/7723ÜberweisungsvorschlagAusschuss für Inneres Ei Heimat Ausschuss Digitale Agenda Federführung strittigNach einer interfraktionellen Vereinbarung sind für die Aussprache 38 Minuten vorgesehen."
"14"," - Ich höre hierzu keinen Widerspruch."
"15"," Dann ist das so beschlossen."
"16","Ich bitte alle Beteiligten, zügig den Wechsel vorzunehmen, damit wir mit der Aussprache beginnen können."
"17","Ich eröffne die Aussprache und erteile als erstem Redner das Wort dem Kollegen Manuel Höferlin, FDP-Fraktion."
"18"," Manuel Höferlin:"
"19","Sehr geehrter Herr Präsident! Liebe Kolleginnen und Kollegen! Nur 37 Prozent der Bevölkerung trauen der Bundesregierung zu, dass sie fähig ist, die Digitalisierung voranzutreiben; das sagt eine Studie des Vodafone-Instituts."
"20"," — Gratulation, ich hätte nicht so viel erwartet."
"21"," Eine andere Studie aus dem Jahr 2017 sagt voraus,Manuel Höferlindass bereits im kommenden Jahr mehr als 20 Milliarden Geräte im Internet der Dinge miteinander verbunden sein werden."
"22"," 20 Milliarden Geräte, das ist dreimal so viel, wie wir Menschen auf der Welt haben."
"23"," Ich weiß nicht, wie es Ihnen geht und was das bei Ihnen auslöst — mich macht diese Zahl sehr nervös; denn die Bundesregierung hängt bei der IT-Kompetenz streckenweise immer noch in der Vorschule fest."
"24"," Dafür gibt es zahlreiche Beispiele."
"25","Fragen Sie doch mal die Bürger, wer eigentlich hier für die IT-Sicherheit zuständig ist."
"26"," Da kommt dann wahrscheinlich die Antwort:"
"27"," Irgendeiner der fünfzehn oder sechzehn Digitalminister wird es wohl sein."
"28"," — Das ist desaströs; denn die IT-Sicherheit ist die Achillesferse des Informationszeitalters."
"29"," Die Bundesregierung vernachlässigt die IT-Sicherheit, aber nicht nur."
"30"," Sie handelt auch teilweise unkoordiniert, in der Sache sogar schädlich."
"31"," Die Bürger sind verunsichert."
"32"," Die Bundesregierung setzt dem Ganzen die Krone auf, weil immer wieder die gleichen Reflexe ziehen, immer wieder das Gleiche wiederholt wird."
"33"," Ich kann es nicht oft genug sagen:"
"34"," Der Versuch, das Internet vollumfänglich zu kontrollieren, wird scheitern."
"35"," Der Staat muss sich auf die Kernaufgaben konzentrieren, nämlich auf den Schutz der Bürgerinnen und Bürger und auf den Schutz der wichtigen Infrastruktur."
"36"," Was brauchen wir dafür? In unserem Antrag haben wir das Wichtigste zusammengefasst."
"37"," Liebe Bundesregierung, Sie können sich gerne bedienen - im Namen der Sicherheit ist Ihnen ja auch sonst jedes Mittel recht."
"38"," Worum geht es im Kern? Erstens."
"39"," Wir sind überzeugt davon, dass Sie Sicherheitslücken schließen müssen, anstatt sie für eigene Zwecke offen zu halten, beispielsweise für den Staatstrojaner."
"40","Zweitens."
"41"," Hören Sie endlich auf, Bürgerinnen und Bürger an vielen Stellen zu überwachen, beispielsweise im Rahmen der Vorratsdatenspeicherung oder mit den Staatstrojaner."
"42"," Fangen Sie an, die IT-Sicherheit zu stärken!Kommen wir zu den Sicherheitslücken."
"43"," Die Sicherheitslücke selbst ist ein Sicherheitsrisiko; der Name sagt es ja schon."
