"","V1"
"1",""
"2"," Für die Fraktion Die Linke hat das Wort der Kollege Andre Hahn."
"3"," Dr."
"4"," Andre Hahn:"
"5","Herr Präsident! Meine Damen und Herren! Die Hackerangriffe auf das Außenministerium, auf diverse Bundestagsabgeordnete und nicht zuletzt der Datenklau Ende vergangenen Jahres haben die Lücken in unserer digitalen Sicherheitsstruktur einmal mehr deutlich gemacht."
"6"," Polizei, Verfassungsschutz und leider auch das Bundesamt für Sicherheit in der Informationstechnik waren nicht in der Lage, durchaus vorhandene Hinweise, die es zum Teil schon Monate vorher gab, zu einem Gesamtbild zusammenzufügen."
"7"," Die Informationspolitik der Bundesregierung war indiskutabel."
"8"," Als ein Betroffener des Datendiebstahls habe ich davon zuerst über die Medien erfahren, obwohl ich Mitglied im Innenausschuss und im Parlamentarischen Kontrollgremium für die Geheimdienste bin."
"9"," Deutschland ist ganz offensichtlich nicht ausreichend gegen die Gefahren der digitalen Welt gerüstet."
"10","In dieser Situation brauchen wir aber keine wohlklingenden Wortschépfungen wie das von Innenminister Seehofer angekündigte „Cyber-Abwehrzentrum plus“."
"11"," Wir brauchen eine überzeugende Strategie, aus der hervorgeht, wie kritische Infrastrukturen und vor allem die Daten unserer Bürgerinnen und Birger besser geschützt werden können."
"12"," Dazu muss insbesondere das Bundesamt für Sicherheit in der Informationstechnik zu einer unabhängigen Behörde entwickelt werden, deren Kernaufgabe darin besteht, die digitale Sicherheit im Land spürbar zu erhöhen."
"13"," Im Klartext:"
"14"," Das BSI muss aus der Unterstellung des Innenministeriums befreit und eine eigenständige Institution werden."
"15"," Im Antrag der FDP stehen übrigens einige vernünftige Forderungen, über die wir gerne im Ausschuss diskutieren können."
"16"," Dass ich unseren eigenen Antrag zur IT-Sicherheit deutlich besser finde, wird Sie nicht verwundern."
"17"," Ein ganz zentraler Punkt fehlt aber im Antrag der FDP, und zwar die Auflösung der sogenannten Zentralen Stelle für Informationstechnik im Sicherheitsbereich, ZITiS."
"18"," ZITiS wurde ohne gesetzliche Grundlage gegründet und entwickelt im Regierungsauftrag selbst Hackermethoden, anstatt vor Ausspähung zu schützen."
"19"," Damit muss endlich Schluss sein."
"20"," Die Linke wird dazu demnächst einen Antrag vorlegen."
"21","Natürlich müssen wir auch die Hersteller von IT-Produkten viel mehr in die Pflicht nehmen, als das bislang der Fall ist."
"22"," Wir brauchen dort eine Produkthaftung, wie sie in anderen Bereichen, zum Beispiel bei der Medizintechnik oder bei Arzneimitteln, langst existiert."
"23","Der weltweite Markt für Informations- und Kommunikationstechnik wird von einigen wenigen Firmen aus den USA und China dominiert."
"24"," Daraus resultierende Sicherheitsbedenken sind durchaus nachvollziehbar."
"25"," Der Einsatz von Huawei-Technik beim Aufbau des 5G-Netzes in Deutschland birgt ohne Zweifel auch Risiken."
"26"," Die Enthüllungen von Edward Snowden haben gezeigt, dass die NSA gezielt Manipulationsmethoden, -möglichkeiten und -hintertüren in US-Produkten nutzt, zum Beispiel bei Cisco-Routern, die im Übrigen — vielleicht weiß es der eine oder andere gar nicht — gerade in den Bürogebäuden des Bundestages zur WLAN-Versorgung eingebaut worden sind."
"27"," Wir als Linke wollen nicht ausspioniert werden, auch nicht von China oder den USA."
"28"," Deshalb müssen wir diese Abhängigkeit mit einem europäischen Gegenmodell überwinden, das klar auf Open-Source-Technologie setzt."
"29"," Hier haben Politik und Wirtschaft leider über zwei Jahrzehnte gepennt."
"30","Meine Damen und Herren — letzter Punkt -—, der Kampf für mehr Sicherheit im digitalen Raum kann und darf nur mit rechtsstaatlichen Mitteln geführt werden."
"31","Dr."
"32"," André HahnDeshalb sagen wir klar und deutlich Nein zu Staatstrojanern, Nein zum Handel mit Sicherheitslücken und Nein zu sogenannten Hackbacks."
"33"," Solche Maßnahmen, meine Damen und Herren, führen nicht zu mehr Sicherheit."
"34"," Aber sie sind geeignet, das Vertrauen der Bürgerinnen und Bürger in die Integrität staatlicher Behörden zu zerstören."
"35"," Das sollte das Parlament eigentlich verhindern."
"36","Herzlichen Dank."
"37","Vizepräsident Dr.
 Hans-Peter "
