"","V1"
"1",""
"2"," Die nächste Rednerin:"
"3"," die Kollegin Katja Mast, SPD-Fraktion."
"4"," Katja Mast:"
"5","Herr Präsident! Meine sehr verehrten Kolleginnen und Kollegen! Meine sehr verehrten Damen und Herren! Was ich in dieser Woche gut finde:"
"6"," Die SPD sorgt mit der Diskussion über den Sozialstaat für das Topthema in der öffentlichen Debatte— die SPD -,und die FDP tut uns den Gefallen, dieses Thema am Frei tagnachmittag im Deutschen Bundestag auf die Tages ordnung zu setzen."
"7"," Dafür ausnahmsweise mal ein Dan keschön an Sie, liebe Kolleginnen und Kollegen von der P."
"8"," Was ich aber nicht so toll bzw."
"9"," schlecht finde, ist:"
"10"," Die FDP redet dabei nur über Geld und Zahlen, sie redet nicht über Würde, Respekt und Leistungsgerechtigkeit."
"11"," Sie wirft uns vor, milliardenschwere Wahlkampfgeschenke zu machen, und entwertet damit die Debatte um die Krankenschwester, den Paketboten und die Friseurinnen und Friseure."
"12"," Gleichzeitig will die FDP Steuergeschenke an Superreiche in Höhe von über 10 Milliarden Euro machen, und ich finde, das passt nicht zusammen."
"13"," Warum führen wir als Sozialdemokratinnen und Sozialdemokraten diese Sozialstaatsdebatte? Erstens."
"14"," Uns geht es um die Akzeptanz des Sozialstaats und damit auch um die Akzeptanz unserer sozialen Demokratie."
"15"," Zweitens."
"16"," Wir finden, der Sozialstaat muss auf die Höhe der Zeit gebracht werden; denn Digitalisierung, demografischer Wandel und Globalisierung machen es notwendig, dass wir Konzepte für die Zukunft entwickeln und nicht über die Vergangenheit diskutieren."
"17"," Viele Menschen in unserem Land erleben den Sozialstaat als schwer zugänglich und manchmal auch als kalt."
"18"," Weil der Kollege Zimmer findet, es gebe eine Bringschuld derjenigen, die betroffen seien, will ich ein Beispiel von meiner Mutter erzählen."
"19"," Meine Mutter, ich als Kind und meine drei Geschwister waren auf Sozialhilfe angewiesen."
"20"," Meine Mutter hat jeden Tag gearbeitet und die Familie zusammengehalten."
"21"," Trotzdem hat das Geld nicht gereicht."
"22"," Ich selbst habe erlebt, wie sie monatelang nicht zum Amt gegangen ist, weil sie sich geschämt hat."
"23"," Genau das wollen wir verhindern."
"24"," Menschen in unserem Sozialstaat haben Rechtsansprüche."
"25"," Sie sollen sich nicht schämen."
"26"," Das meinen wir, wenn wir vom Sozialstaat als Partner reden, liebe Kolleginnen und Kollegen."
"27"," Der Sozialstaat als Partner ist für uns ein Kulturwandel."
"28"," Wir wollen Würde und Sicherheit für die Menschen, wie für meine Mutter und ihre Kinder."
"29"," Wir diskutieren über eine Kindergrundsicherung in dieser Republik, weil wir finden:"
"30"," Jedes Kind muss uns gleich viel wert sein, und wir müssen Kinder aus der Armut herausholen."
"31"," Katja MastMit dem Starke-Familien-Gesetz, das wir diese Woche diskutiert haben, machen wir den ersten wichtigen Schritt in genau diese Richtung."
"32"," Aber das Sozialstaatskonzept bekennt sich auch an anderer Stelle zu diesen Werten."
"33"," Uns geht es darum, die Arbeit in den Mittelpunkt unserer Gesellschaft zu rücken und dass Menschen eine würdevolle Arbeit haben."
"34"," Deshalb sagen wir auch Ja zu einem Recht auf Arbeit statt eines bedingungslosen Grundeinkommens."
"35"," Wir verpflichten uns mit dem Recht auf Arbeit auf würdevolle und gut bezahlte Arbeit für alle."
"36"," Uns geht es darum:"
"37"," Die Arbeit wird uns nicht ausgehen."
"38"," Aber sie wird sich für viele fundamental und rasant ändern."
"39"," Damit müssen sich eben auch Politik und Sozialstaat ändern."
"40","Mich fragen Beschäftigte in meinem Wahlkreis — ich komme aus Pforzheim und dem Enzkreis in Baden-Württemberg, wo es Automobilindustrie gibt —:"
"41"," Was können Sie tun, Frau Mast, damit ich nicht nur heute, sondern auch noch morgen und übermorgen Arbeit habe? Unsere Antwort darauf ist ganz konkret:"
"42"," Chancen und Schutz im Wandel, Weiterbildung, Weiterbildung, Weiterbildung, mehr Tarifbindung, gute Löhne und Sozialpartnerschaft."
"43"," Das ist in unserem Sozialstaat auf der Höhe der Zeit."
"44"," ser Arbeitsminister Hubertus Heil hat dazu das tz vorgelegt."
"45","Oo oO Ich weiß, liebe FDP — das hat mich gewundert -,, Sie haben zugestimmt."
"46"," Das finde ich schon mal gut."
"47"," Aber Sie bleiben auf halber Strecke stehen."
"48"," Bei der Qualifizierung geht es darum, dass Handwerk und Mittelstand qualifizierte Fachkräfte bekommen."
"49"," Da brauchen wir noch mehr als das Qualifizieı gesetz."
"50"," Wir brauchen ein Recht auf Weiterbildung."
"51"," Und wir brauchen das Arbeitslosengeld Qualifizierung, damit alle Menschen gut qualifizierte Fachkräfte werden können."
"52"," Sie aber bleiben an dieser Stelle leider stehen."
"53"," Uns geht es um Leistungsgerechtigkeit."
"54"," Deshalb haben wir die Grundrente und eine Verlängerung des Bezugs von Arbeitslosengeld I nach Beitragsjahren vorgeschlagen."
"55"," Es geht auch darum, dass Menschen, die unsere Systeme mit eigenen Beiträgen lange stabilisiert haben, am Ende mehr haben."
"56"," Es geht gerade bei der Grundrente darum, dass Menschen, die gearbeitet haben, die Kinder groBgezogen haben, die andere gepflegt haben, mehr als die Grundsicherung haben."
"57"," Ich finde, das kann sich sehen lassen."
"58"," Es kann nicht sein, dass die Friseurin, die 40 Jahre für einen Mindestlohn gearbeitet hat, eine Rente um die 500 Euro bekommt."
"59"," Damit muss Schluss sein."
"60"," Dafür steht die SPD:"
"61"," für Leistungsgerechtigkeit, ein Recht auf Arbeit, einen Sozialstaat als Partner sowie Chancen und Schutz im Wandel."
"62"," Vizepräsident Dr.
 Hans-Peter "
