"","V1"
"1",""
"2","Für die Fraktion Die Linke hat das Wort die Kollegin Susanne Ferschl."
"3"," Susanne Ferschl:"
"4","Sehr geehrter Herr Präsident! Sehr verehrte Kolleginnen und Kollegen! Liebe Zuschauerinnen und Zuschauer auf den Tribünen! Ich freue mich, dass wir überhaupt mal wieder über die Ausrichtung des Sozialstaates diskutieren."
"5"," Auch von meiner Seite ein herzliches Dankeschön an die FDP für das heutige Themensetting."
"6"," Aber an der Stelle endet die Danksagung auch."
"7"," So, wie Sie über Soziales sprechen, ist das einfach unerträglich."
"8"," Sie haben natürlich — das verstehe ich — als Mövenpick-Partei eine andere Schwerpunktsetzung."
"9"," Aber Sie sagen einfach die Unwahrheit, wenn Sie behaupten, das sei nicht finanzierbar."
"10"," Wir als Linke sagen — das ist die entscheidende Fragestellung —:"
"11"," Was ist in diesem Land politisch gewollt? Wir als Linke freuen uns über die Initiativen der SPD und sind gerne bereit, bei der Wiederherstellung des Sozialstaates mitanzupacken."
"12"," usanne FerschlGanz ehrlich, liebe Kolleginnen und Kollegen von der SPD, wenn die FDP und die Union quietschen, dann beweist das letztendlich doch nur:"
"13"," Man ist auf dem richtigen Weg."
"14"," Die Debatte über eine Distanzierung von der Agendapolitik wird in den Betrieben wahrgenommen."
"15"," Viele Beschäftigte hoffen, dass man in Berlin nicht länger die Augen vor der Realität verschließt."
"16"," Um mal auf ein paar Punkte einzugehen:"
"17"," Die Erhöhung des Mindestlohns auf 12 Euro ist eine Forderung, die wir schon sehr lange vertreten."
"18"," Da sind wir natürlich mit dabei."
"19","Die Stärkung von Tarifverträgen, indem man den Arbeitgebern das Vetorecht in Bezug auf die Allgemeinverbindlichkeitserklärung der Tarifverträge nimmt, ist auch unsere Forderung."
"20"," Da sind wir natürlich mit dabei."
"21"," Die Forderung nach einer Verlängerung der Bezugsdauer von Arbeitslosengeld I ist schon in der letzten Legislaturperiode in einem unserer Anträge gewesen."
"22"," Auch da gehen wir gerne mit."
"23"," Die Grundrente atmet zumindest den Geist des Sozialstaates, auch wenn sie von der Bürgerversicherung, wie wir sie fordern, noch meilenweit entfernt ist."
"24","Aber man muss natürlich auch die Kritikpunkte benennen."
"25"," Da gibt es im Wesentlichen zwei."
"26"," Sie benennen zwar Hartz IV in „Bürgergeld“ um."
"27"," Aber Sie ändern nichts an dem Sanktionsregime und seiner Systematik."
"28"," Mindestlohn und Tarifbindung haben nichts mit der Regulierung des Arbeitsmarktes zu tun."
"29"," Sie sagen nichts zur sachgrundlosen Befristung, Leiharbeit, zu Midijobs, Minijobs usw."
"30","Gegen all diese Verheerungen der Agendapolitik habe ich als Betriebsrätin fast 20 Jahre gekämpft."
"31"," Deswegen weiß ich, wie es ist, wenn die Kolleginnen und Kollegen bereit sind, jede Arbeit, sei sie noch so schlecht bezahlt, anzunehmen, wie es ist, wenn Leiharbeiter 1 000 Euro im Monat weniger als Festangestellte verdienen und was das mit Belegschaften macht."
"32"," Prekäre Beschäftigung drückt Löhne, diszipliniert Arbeitnehmerinnen und Arbeitnehmer und ganze Belegschaften und schwächt Gewerkschaften."
"33","Sie geben weiterhin ein Bekenntnis zum Niedriglohnsektor ab."
"34"," Ihre Parteichefin Andrea Nahles ist sich nicht mal zu blöd, diesen Niedriglohnsektor als Begründung dafür ins Feld zu führen, warum die Hartz-IV-Regelsätze weiterhin so niedrig bleiben müssen, obwohl man in diesem Zusammenhang nicht von einer menschenwürdigen Existenz sprechen kann."
"35"," Die SPD spielt damit Erwerbsarme gegen Erwerblose aus."
"36"," Das machen wir als Linke nicht mit."
"37"," Ich kann Sie nur davor warnen, die Menschen durch leere Versprechungen erneut zu enttäuschen."
"38"," Das würde nur die größte Oppositionspartei hier im Hause stärken."
"39"," Ich glaube, das wollen wir alle nicht."
"40"," Zum Schluss noch an die Adresse der FDP:"
"41"," Hören Sie mit dieser Haushaltsdebatte auf! Sie ist scheinheilig."
"42"," Eine Austrocknung des Niedriglohnsektors würde die Sozialkassen stärken, weil weniger Steuerzuschüsse nötig wären."
"43"," Geld ist genug da."
"44"," Es ist nur falsch verteilt."
"45"," Es wird Zeit, dass wir durch eine andere Steuerpolitik endlich wieder zu einer gerechten Vermögensverteilung in diesem Land kommen."
"46"," Aber jedem muss klar sein:"
"47"," Da usanne Ferschlfür braucht es andere politische Mehrheiten — in diesem Haus und in diesem Land."
"48","Vielen Dank."
"49","Vizepräsident Dr.
 Hans-Peter "
