"","V1"
"1",""
"2","Vielen Dank, Frau Ministerin."
"3"," — Die Kollegin Katja Keul hat das dringende Bedürfnis zu einer Kurzintervention."
"4"," Ich gestatte sie."
"5"," Frau Kollegin Keul, Sie haben dasort."
"6","Katja Keul:"
"7","Vielen Dank, Herr Präsident."
"8"," — Frau Ministerin, ich habe eine Frage, weil Sie gesagt haben, es gebe jetzt Rechtssicherheit für die Ärztinnen und Ärzte."
"9"," Das kann man so oder so sehen."
"10"," Sicher ist jedenfalls, dass sowohl Frau Hänel als auch alle anderen Ärztinnen, die bislang angezeigt worden sind, nach Ihrem Gesetz weiterhin strafrechtlich verurteilt werden müssen."
"11"," Ist Ihnen das eigentlich klar? Was ist das also für eine Rechtssicherheit, die sie haben? Sie haben keine Rechtssicherheit, zu informieren, sondern Rechtssicherheit, weiterhin strafrechtlich verurteilt zu werden.
 Vizeprasident Wolfgang "
