"","V1"
"1",""
"2"," Der letzte Redner in der Aktuellen Stunde ist der Kollege Stephan Stracke, CDU/CSU-Fraktion."
"3"," Stephan Stracke:"
"4","Herr Präsident! Meine sehr verehrten Damen und Herren! Es ist keine zwei Wochen her, da hat Bundesfinanzminister Olaf Scholz eine Finanzlücke im Bundeshaushalt von fast 25 Milliarden Euro entdeckt."
"5"," Was ist nun die Antwort, wenn einem Sozialdemokraten das Geld ausgeht? Sparen? Nein."
"6"," Er legt milliardenschwere Sozialpakete auf, ohne Preisschild und ohne zu sagen, wer das alles bezahlen soll."
"7"," Das ist unseriös und hat mit Glaubwürdigkeit in der Politik, Herr Kollege Schneider, nichts, aber auch gar nichts zu tun."
"8"," Die Vorschläge von Frau Nahles gehen in die falsche Richtung."
"9"," Man sieht:"
"10"," Die Sozialdemokraten finden einfach keinen Frieden mit ihren Arbeitsmarktreformen."
"11"," Statt stolz auf die Erfolge zu sein, arbeiten Sie sich an der Vergangenheit ab."
"12"," Das zeigt:"
"13"," Die SPD präsentiert sich als nichts anderes als eine Selbsthilfegruppe zur Hartz-IV-Traumabewältigung."
"14"," Deutschland ist aber wichtiger, als nur eine solche Traumabewältigung durchzuführen."
"15"," Deutschland verlangt Antworten auf die Fragen der Zukunft."
"16"," Die geben wir als Union, meine sehr verehrten Damen und Herren."
"17"," Wir wollen weiterhin eine Politik für Wachstum, Arbeit und Wohlstand."
"18"," Gerade jetzt wird dies immer deutlicher."
"19"," Wir gehen von gravierenden weltwirtschaftlichen Veränderungen aus:"
"20"," Handelskonflikte, Protektionismus, Zölle, jetzt der Brexit."
"21"," Diese Entwicklungen sind für ein Exportland wie Deutschland besonders bedeutend."
"22"," Erstmals seit langem ging das Wachstum auch in Deutschland zurück."
"23"," Wir brauchen jetzt eine mutige und entschlossene Politik, die die Wettbewerbsfähigkeit der Unternehmen in den Mittelpunkt stellt."
"24"," Wir brauchen keine milliardenschweren Zusatz- und Ausgabenprogramme im Sozialbereich."
"25"," Die bedeuten doch letztendlich nichts anderes als Steuererhöhungen."
"26"," Es ist doch verräterisch, dass bei all den Themen, die jetzt hochgespielt werden, nichts zur Finanzierung vorgelegt wird."
"27","Im Ergebnis bedeutet dies Steuererhöhungen."
"28"," Wir brauchen aber keine Steuererhöhungen in diesem Land, sondern Steuersenkungen."
"29"," Wir brauchen eine Entlastung für die Fleißigen."
"30"," Dafür stehen wir als Union; denn es geht immer darum:"
"31"," Erst erwirtschaften, dann verteilen."
"32"," Das ist das Prinzip, von dem wir uns leiten lassen."
"33"," Die wirtschaftlichen Erfolge in diesem Land sind in den letzten Jahren nicht vom Himmel gefallen."
"34"," Das ist der Erfolg der vielen Menschen, die arbeiten, Steuern zahlen, sich um ihre Familien kümmern und die letztendlich auch durch ihr vielfältiges soziales und ehrenamtliches Engagement für den sozialen Zusammenhalt in dieser Gesellschaft sorgen."
"35"," Deswegen schauen wir nicht ausschließlich auf diejenigen, die die Hilfe des Sozialstaates brauchen, sondern wir haben auch die Millionen fleißigen Menschen im Blick, die diesen Sozialstaat mit ihren Beiträgen und Steuern finanzieren."
"36"," Man kann Geld eben erst dann verteilen, wenn man es erwirtschaftet hat."
"37"," Sozialpolitik auf Pump - das lehnen wir ab."
"38","Wir wollen Arbeit finanzieren, nicht Arbeitslosigkeit."
"39"," Wir sorgen dafür, dass der Staat den Menschen in Notlagen zur Seite steht."
"40"," Wer Hilfe benötigt, muss diese selbstverständlich auch erhalten."
"41"," Dafür steht Deutschland mit einem der besten Sozialsysteme auf dieser Welt."
"42"," Unser Ziel ist es, dass möglichst wenige Menschen auf diese Hilfe angewiesen sind."
"43"," Ein selbstbestimmtes und erfülltes Leben sollte auf eigenen Beinen erfolgen und eben nicht in Abhängigkeit vom Sozialstaat."
"44"," Unser Leitbild als Union ist ein aktivierender Sozialstaat."
"45"," Wir wollen die Menschen aus der Abhängigkeit herausführen, sie wieder in Arbeit bringen."
"46"," Unser Leitbild ist kein Fürsorgestaat, der die Menschen mit Stillhalteprämien so lange wie möglich alimentiert und Arbeitslosigkeit finanziert."
"47"," Solche arbeitsmarktpolitischen Instrumente von vorgestern schaden den Menschen; sie nützen ihnen nicht."
"48"," Deswegen werden wir diese Instrumente auch nicht ergreifen."
"49"," Meine sehr verehrten Damen und Herren, wer Sozialleistungen bezieht, muss Gegenleistungen erbringen."
"50"," Es ist allein schon eine Frage der Gerechtigkeit gegenüber der Gemeinschaft, die die Arbeitsuchenden letztlich in einer schweren Zeit unterstützt."
"51"," Stephan StrackeSolidaritat ist keine EinbahnstraBe."
"52","Wir wollen letztendlich die Erfolge der Hartz-IVAgenda fortschreiben."
"53"," Dazu gehört für den Bereich des Hartz-IV-Systems auch das Prinzip des Forderns und Förderns:"
"54"," Unterstützung für die, die sich anstrengen."
"55"," Aber auch umgekehrt:"
"56"," Sanktionen für diejenigen, die sich Arbeitsperspektiven verweigern."
"57"," Wir wollen keine Rolle rückwärts, sondern wir halten an einer Politik für Wachstum, Arbeit und Wohlstand fest."
"58"," Das ist die richtige Politik für Deutschland."
"59"," Herzliches Dankeschön."
"60","Vizepräsident Dr.
 Hans-Peter "
