"","V1"
"1",""
"2","Liebe Kolleginnen und Kollegen, die Kolleginnen Sarah Ryglewski, SPD-Fraktion, Katja Hessel, FDP-Fraktion, Lisa Paus, Bündnis 90/Die Grünen, Cansel Kiziltepe, SPD-Fraktion, und der Kollege Alexander Radwan, CDU/CSU-Fraktion, haben ihre Reden zu Protokoll gegeben."
"3","” Damit ist die Aussprache geschlossen."
"4","Interfraktionell wird vorgeschlagen, die Vorlage auf Drucksache 19/7906 zu überweisen:"
"5"," zur federführenden Beratung an den Finanzausschuss und zur Mitberatung an den Ausschuss für Recht und Verbraucherschutz und an den Ausschuss für Wirtschaft und Energie."
"6"," Gibt es dazu anderweitige Vorschläge? — Das erkenne ich nicht."
"7"," Dann ist die Überweisung so beschlossen."
"8","Ich rufe den Tagesordnungspunkt 17 auf:"
"9"," Beratung des Antrags der BundesregierungFortsetzung der Beteiligung bewaffneter deutscher Streitkräfte an der Mission der Vereinten Nationen in der Republik SüdsudanDrucksache 19/7728Überweisungsvorschlag:"
"10","Auswärtiger AusschussAusschuss für Recht und Verbraucherschutz VerteidigungsausschussAusschuss für Menschenrechte und humanitäre Hilfe Ausschuss für wirtschaftliche Zusammenarbeit und Entwick ung Haushaltsausschuss gemäß $ 96 der GONach einer interfraktionellen Vereinbarung sind für die Aussprache 27 Minuten vorgesehen."
"11"," — Ich höre keinen Widerspruch."
"12"," Dann ist das so beschlossen."
"13","Ich eröffne die Aussprache und erteile als Erstem das Wort dem Herrn Staatsminister Niels Annen für die Bundesregierung."
"14"," Niels Annen, Staatsminister im Auswärtigen Amt:"
"15","Vielen Dank."
"16"," — Verehrter Herr Präsident! Meine lieben Kolleginnen und Kollegen! Noch vor kurzem galt die Unterzeichnung eines Friedensvertrages im Südsudan als mehr als unwahrscheinlich."
"17"," Doch allen Unkenrufen zum Trotz wurde am 12."
"18"," September 2018 ein solcher Vertrag unterzeichnet."
"19"," Er hält seitdem leidlich."
"20"," Auch wenn dasD Anlage 10Staatsminister Niels AnnenGewaltniveau im Land, wie wir alle wissen, insgesamt unverändert hoch bleibt, haben viele Menschen in der Region und im Südsudan wieder ein wenig Hoffnung schöpfen können."
"21","Dieses Momentum, meine sehr verehrten Damen und Herren, darf jetzt nicht gefährdet werden."
"22"," Deshalb bitte ich Sie um die Verlängerung des UNMISS-Mandates; denn der Verbleib von UNMISS im Südsudan ist zentral für diesen Friedensprozess, für den wir so lange gekämpft und gearbeitet haben."
"23"," UNMISS übernimmt dabei vier wesentliche operative Aufgaben."
"24","Der Friedensvertrag enthält, erstens, einen Fahrplan, der noch im Mai zu einer Übergangsregierung und danach zu Wahlen führen soll."
"25"," Es ist richtig:"
"26"," Es sind noch nicht alle Fragen geklärt."
"27"," Aber auch hier hätte das Auslaufen des UNMISS-Mandates auch politisch eine fatale Folgewirkung."
"28","Denn mit mehr als 14 900 Soldatinnen und Soldaten, fast 1 800 Polizeibeamtinnen und Polizeibeamten und mehr als 2 600 zivilen Helferinnen und Helfern sichert UNMISS, zweitens, das Überleben - man muss es wirklich so sagen - der südsudanesischen Bevölkerung."
"29"," 7 von 12 Millionen Einwohnern des Landes sind trotz aller Bemühungen der internationalen Gemeinschaft weiterhin von humanitärer Hilfe abhängig."
"30","UNMISS wird, drittens, weiterhin als Sicherheitsgarant für die Zivilbevölkerung benötigt; denn die Gewalt im Land — ich habe es erwähnt - hält an."
"31"," Es kommt zu Gefechten zwischen Regierungstruppen und den Gruppen, die sich noch nicht diesem Friedensvertrag angeschlossen haben."
"32"," Wir alle wissen aus leidvoller Erfahrung mit der Region:"
"33"," Die Übergänge zwischen politischer und ethnischer Gewalt und organisierter Kriminalität sind fließend."
"34"," Auch jüngst wieder mussten Tausende ihre Heimat verlassen und fliehen."
"35"," Für diese Zivilistinnen und Zivilisten bleibt UNMISS der einzige Garant für ein Mindestmaß an Sicherheit."
"36"," Ich will aber auch sagen:"
"37"," Das entbindet die Regierung von Präsident Kür nicht von der Pflicht, selber Sicherheitskräfte aufzustellen, denen die Bevölkerung vertrauen kann."
"38","Meine Damen und Herren, UNMISS wird, viertens, weiter als Auge und Ohr der internationalen Gemeinschaft gebraucht, damit Menschenrechtsverletzungen im Südsudan eben nicht ungeahndet bleiben."
"39"," Es ist — man kann es auch zu dieser späten Stunde nicht anders sagen — schockierend, wie sehr Frauen und Kinder in besonderem Maße Opfer von Kriegsverbrechen und Menschenrechtsverletzungen sind."
"40"," Es kommt weiterhin zu Zwangsrekrutierungen auch von Kindersoldaten sowie zu sexualisierter Gewalt gegen die Schwächsten der Gesellschaft."
"41"," Es ist die Aufgabe der Vereinten Nationen, diese Verbrechen zu dokumentieren — während die Täter von der Regierung zur Rechenschaft gezogen werden müssen."
"42"," Aber wir wissen alle, dass die politischen Voraussetzungen dafür bisher nicht erfüllt sind."
"43"," Deswegen unterstützen wir auch weiterhin Sanktionen gegen Kriegsverbrecher."
"44","Meine sehr verehrten Damen und Herren, natürlichmüssen wir uns zu diesem Zeitpunkt die Frage stellen:"
"45"," Was kann die Bundesregierung, was kann die Bundesrepublik Deutschland noch mehr tun, um UNMISS in diesem Prozess in die richtige Position zu bringen? Denn UNMISS könnte eine noch aktivere, effektivere Rolle spielen."
"46"," Dafür braucht es ein tragfähiges Mandat, aber natürlich auch ausreichende Mittel; wir werden uns in New York dafür einsetzen."
"47","Ich will auch unterstreichen, dass das vom Sicherheitsrat im Jahr 2018 verhängte Waffenembargo auch weiterhin durchgesetzt werden muss."
"48"," Es ist an den politischen Führern des Südsudan, diesen Friedensprozess endlich mit Leben zu erfüllen; denn sie haben diese Gräben am Ende zu verantworten, sie haben diese Verbrechen begangen, und sie haben auch eine Verantwortung, zur Versöhnung und zu diesem Friedensprozess beizutragen."
"49"," Dabei wollen wir sie unterstützen; aber diese Verantwortung können und werden wir ihnen nicht abnehmen."
"50","Meine sehr verehrten Damen und Herren, unser Dank gilt den Soldatinnen und Soldaten, aber auch den zivilen Expertinnen und Experten im Südsudan und ihren Familien hier in Deutschland."
"51"," Durch unseren Beitrag zu UNMISS wollen wir dabei helfen, dass es endlich eine realistische Perspektive auf einen nachhaltigen Friedensschluss im Südsudan gibt."
"52"," Wir wollen dabei helfen, diesen jüngsten Staat der Welt zu stabilisieren, und uns allen vielleicht auch ein bisschen die Zeiten in Erinnerung rufen, als es im Südsudan statt Krieg und Verheerung, Verbrechen so etwas wie Euphorie gegeben hat."
"53"," Man hat es ja fast schon vergessen; aber es gab eine hoffnungsvolle Geschichte."
"54"," Daran wollen wir anknüpfen."
"55","Ich bedanke mich für die Aufmerksamkeit.
 Vizepräsident Wolfgang "
