"","V1"
"1",""
"2","Vielen Dank."
"3"," — Nächste Rednerin ist Dr."
"4"," Franziska Brantner für die Fraktion Bündnis 90/Die Grünen."
"5"," Dr."
"6"," Franziska Brantner:"
"7","Sehr geehrter Herr Präsident! Sehr geehrte Damen und Herren! Das Brexit-Chaos nimmt nicht ab, sondern es nimmt von Tag zu Tag zu."
"8"," Ich finde es erschreckend, welches Bild das britische Parlament bzw."
"9"," die britische Regierung momentan abgibt."
"10"," Es ist beunruhigend, zu sehen, dass so eine stolze Demokratie es nicht schafft, endlich in ruhiges Fahrwasser zu steuern und den Hard Brexit endlich vom Tisch zu nehmen."
"11","Deswegen müssen wir uns heute mit Notfallgesetzgebung beschäftigen."
"12"," Eigentlich finde ich es krass, dass das ein paar Wochen vor dem Austritt immer noch nicht vom Tisch ist."
"13","In diesem Lichte sind wir natürlich alle gezwungen, eine Notfallgesetzgebung zu machen."
"14"," Jeder will die Konsequenzen für sich abmildern."
"15"," Das Risiko ist natürlich, dass jedes Land das für sich macht und auch jeder einzelnen Gruppe im Finanzmarkt sehr weit entgegenkommt, weil man den Hard Brexit abfedern will."
"16"," Das Risiko dabei ist auch, dass dann, wenn das alle machen, der Hard Brexit am Ende gar nicht so schlimm ist, weil wir ihn ja alle abgefedert haben."
"17"," Auch im Gesetzentwurf ist eine Übergangszeit von 21 Monaten vorgesehen."
"18","Das ist genau die Strategie der Hard Brexiteers, die seit Tagen argumentieren:"
"19"," Der Hard Brexit wird gar nicht so schlimm."
"20"," Macht euch mal nicht in die Hose! Das federn die Europäer alles schön ab, und wir können dann die 38 Milliarden sparen, die wir den Europäern eigentlich zahlen müssten, und die Irland-Frage sind wir auch noch los."
"21","Ich sage Ihnen, von den fehlenden 38 Milliarden wäre ein großer Anteil aus diesem Bundeshaushalt zu zahlen."
"22"," Deshalb kann ich uns alle nur warnen."
"23"," Wir sollten nicht zu weit gehen, sondern das gesamteuropäische Interesse im Blick haben."
"24"," Wir sollten nicht durch zu weitreichende Zugeständnisse einen Hard Brexit de facto wahrscheinlicher machen, weil es dann weniger Druck in England gibt, ihn zu verhindern."
"25"," Der Gesetzentwurf, über den wir hier heute reden, enthält auch eine Frist von 21 Monaten."
"26"," Das ist genau der gleiche Zeitraum, der auch bei dem ausverhandelten Brexit, also dem geordneten Brexit, vorgesehen ist."
"27"," Wir haben immer wieder angemahnt, diesen Zeitraum kürzer zu fassen, um in den Verhandlungen mit den Briten eine gemeinsame, eine europäische Lösung hinzubekommen."
"28"," Man könnte den Zeitraum ja potenziell verlängern, sollte aber erst einmal einen kürzeren signalisieren."
"29"," Das Bundesfinanzministerium hat heute Morgen in einer Unterrichtung gesagt, das auch so zu handhaben:"
"30"," Erst einmal nur 12 Monate, und dann überprüft die BaFin."
"31"," Ich hoffe wirklich, dass Sie das auch so durchziehen werden, dass Sie das auch kommunizieren, dass das nicht automatisch ein Freifahrtschein für die nächsten 21 Monate ist."
"32"," Ich bitte Sie auch darum, die Fristen mit den anderen europäischen Ländern zu harmonisieren."
"33"," Es wäre nämlich richtig blöd, wenn wir 21 Monate hätten und andere Länder andere Zeitrahmen."
"34"," Das wäre auch für unsere Akteure auf dem Finanzmarkt nicht besonders hilfreich."
"35"," Von daher:"
"36"," Halten Sie sich an das, was Sie uns hier zugesagt haben."
"37","Am Ende meiner Rede komme ich noch kurz auf Frau May zu sprechen."
"38"," Ich finde es mittlerweile nicht mehr verständlich, dass Frau May weiterhin auf die Einheit ihrer Partei und ihrer Fraktion, auf die Einheit der Tories setzt."
"39"," Die Abstimmungen in den letzten Wochen haben gezeigt:"
"40"," Sie hat da keine Mehrheit."
"41"," Trotzdem ist sie nicht bereit, eine fraktionsübergreifende Lösung zu finden."
"42"," Herr Corbyn hat heute fünf Bedingungen vorgelegt."
"43"," Dazu gehört zum Beispiel eine dynamische Anpassung der Rechte der Arbeitnehmerinnen und Arbeitnehmer."
"44"," Diese Forderung zum Beispiel, die Herr Corbyn artikuliert hat, ist total sinnvoll."
"45"," Er sagt:"
"46"," Wir brauchen eine dynamische Anpassung an das EU-Recht, damit auch in Zukunft sichergestellt ist, dass Großbritannien beim Sozialniveau nie — er sagt:"
"47"," nie — hinter die EU zurückfällt."
"48"," Das wäre ein Weg, endlich mal Mehrheiten im Unterhaus zu finden."
"49"," Ich kann nur sagen:"
"50"," Hoffentlich geht Frau May den Weg und stellt endlich ihr Land über ihre Partei."
"51","Ich danke Ihnen.
Vizepräsident Thomas "
