"","V1"
"1",""
"2"," Eine Stunde wird es nicht werden, Herr Bartol."
"3","Sören Bartol:"
"4","Das war ja auch nur ein kleiner Spaß."
"5"," — Das ist eine typische AfD-Frage:"
"6"," Immer schön Fake News und falsche Daten einflechten."
"7"," Ganz ehrlich, Sie müssen einfach mal das zur Kenntnis nehmen, was wir machen."
"8"," Wir haben nicht ein Breitbandförderprogramm, sondern wir sind jetzt wieder in einer Runde."
"9"," Wir haben eine ganz klare Glasfaserstrategie."
"10"," Wir kommen da auch voran."
"11","Natürlich - ich selber habe das auch gesagt — müssen wir auch im Infrastrukturbereich besser werden."
"12"," Wichtig ist auch, dass wir uns, wenn wir über 5G und andere Themen reden, nicht nur auf urbane Zentren konzentrieren, sondern natürlich auch auf die Anschlüsse in der Fläche in diesem Land."
"13"," Genau das tut die Bundesregierung, genau das tut die Koalition in ihren Diskussionen in den Fachausschüssen."
"14"," Wir haben eine Digitalstrategie."
"15"," Das ist übrigens nicht die erste; wir hatten auch davor schon eine Strategie."
"16"," Wir folgen unserer Strategie und schließen die Dinge Punkt für Punkt ab."
"17","Und natürlich kommen wir auch voran."
"18"," Sie müssen das Ganze einfach mal zur Kenntnis nehmen."
"19"," Natürlich schließen wir immer mehr Menschen an das schnelle Internet an."
"20"," Das können Sie nicht wirklich bestreiten."
"21"," Natürlich werden wir am Ende in Deutschland ein flächendeckendes und gut funktionierendes 5G-Netz haben."
"22"," Wir stellen jetzt die Weichen, um das zu erreichen."
"23"," Das, was Sie tun, ist, den Standort schlechtzureden, ohne eigene Antworten zu präsentieren."
"24"," Dazu habe ich jedenfalls von meiner Vorrednerin wirklich gar nichts gehört."
"25"," Das war es; ich war eigentlich auch schon am Ende meiner Rede."
"26","Vielen Dank für die Frage."
"27"," Dadurch konnte ich das noch mal ausführen."
"28"," Vielleicht gibt Ihr nächster Redner oder Ihre nächste Rednerin konkrete Antworten."
"29"," Wir sind gespannt auf Ihre Ideen zur Zukunft Deutschlands."
"30","Danke schön."
"31"," Präsident Dr.
 Wolfgang "
